dates,incrementalcount_medicaltest_conditioncovid_19
2020-03-04,8
2020-03-05,18
2020-03-06,29
2020-03-07,15
2020-03-08,10
2020-03-09,17
2020-03-10,21
2020-03-13,70
2020-03-14,96
2020-03-15,96
2020-03-16,135
2020-03-17,229
2020-03-18,72
2020-03-19,83
2020-03-25,459
2020-03-26,590
2020-03-27,570
2020-03-28,437
2020-03-29,685
2020-03-30,504
2020-03-31,611
2020-04-01,665
2020-04-02,672
2020-04-03,898
2020-04-04,583
2020-04-05,1014
2020-04-06,617
2020-04-07,858
2020-04-08,803
2020-04-09,555
2020-04-10,932
2020-04-11,1079
2020-04-12,690
2020-04-13,1409
2020-04-14,569
2020-04-15,897
2020-04-16,902
2020-04-17,795
2020-04-18,694
2020-04-19,2539
2020-04-20,2424
2020-04-23,1239
2020-04-24,1360
2020-04-25,700
2020-04-26,709
2020-04-27,1195
2020-04-28,760
2020-04-29,899
2020-04-30,2441
2020-05-03,527
2020-05-04,956
2020-05-05,933
2020-05-06,1080
2020-05-07,885
2020-05-08,1440
2020-05-09,840
2020-05-10,668
2020-05-11,1185
2020-05-12,1409
2020-05-13,1257
2020-05-14,1603
2020-05-15,1228
2020-05-16,857
2020-05-17,1452
2020-05-18,943
2020-05-19,980
2020-05-20,1221
2020-05-23,953
2020-05-24,618
2020-05-25,940
2020-05-26,1260
2020-05-27,584
2020-05-28,828
2020-05-29,415
2020-05-30,635
2020-05-31,261
2020-06-01,290
2020-06-02,602
2020-06-03,517
2020-06-04,183
2020-06-05,270
2020-06-06,247
2020-06-07,226
2020-06-08,126
2020-06-09,249
2020-06-10,234
2020-06-11,257
2020-06-12,115
2020-06-13,246
2020-06-14,143
2020-06-15,144
2020-06-16,272
2020-06-17,186
2020-06-18,283
2020-06-19,819
2020-06-20,388
2020-06-21,276
2020-06-22,268
2020-06-23,347
2020-06-24,645
2020-06-25,919
2020-06-28,829
2020-06-29,730
2020-06-30,921
2020-07-01,1352
2020-07-02,981
2020-07-03,1465
2020-07-04,1264
2020-07-05,1244
2020-07-06,587
2020-07-07,863
2020-07-08,1375
2020-07-09,1529
2020-07-10,1722
2020-07-11,1322
2020-07-12,763
2020-07-13,604
2020-07-14,1745
2020-07-15,1804
2020-07-16,1690
2020-07-17,1437
2020-07-18,1338
2020-07-19,915
2020-07-20,1028
2020-07-21,1394
2020-07-22,1279
2020-07-23,1417
2020-07-24,1136
2020-07-25,1156
2020-07-26,1489
2020-07-27,831
2020-07-28,1256
2020-07-29,1632
2020-07-30,1448
2020-07-31,1785
2020-08-01,1381
2020-08-02,984
2020-08-03,763
