dates,cumulativecount_vaccine_covid_19_administered
2021-02-02,880
2021-02-03,1578
2021-02-04,3204
2021-02-05,4269
2021-02-06,6854
2021-02-07,9752
2021-02-08,12934
2021-02-09,16251
2021-02-10,20161
2021-02-11,25327
2021-02-12,27367
2021-02-13,33106
2021-02-14,38591
2021-02-15,43817
2021-02-16,50047
2021-02-17,56218
2021-02-18,64048
2021-02-20,70009
2021-02-21,75013
2021-02-22,80159
2021-02-23,85110
2021-02-24,90865
2021-02-25,98311
2021-02-26,99419
2021-02-27,105492
2021-02-28,111415
2021-03-01,117115
2021-03-02,123665
2021-03-03,129424
2021-03-04,137124
2021-03-05,138827
2021-03-06,145768
2021-03-07,151643
2021-03-08,157813
2021-03-09,165675
2021-03-10,175456
2021-03-11,186930
2021-03-12,188436
2021-03-13,198206
2021-03-14,206114
2021-03-15,212711
2021-03-16,214486
2021-03-17,215852
2021-03-18,217597
2021-03-19,218046
2021-03-20,218645
2021-03-21,218912
2021-03-22,220768
2021-03-23,222970
2021-03-24,224979
2021-03-25,227423
2021-03-26,227696
2021-03-27,230130
2021-03-28,232175
2021-03-29,233875
2021-03-30,235682
2021-03-31,237716
2021-04-01,240773
2021-04-02,241127
2021-04-03,245470
2021-04-04,250633
2021-04-05,256892
2021-04-06,263832
2021-04-07,270854
2021-04-08,280186
2021-04-09,282926
2021-04-10,283753
2021-04-12,299029
2021-04-14,303752
2021-04-15,312053
2021-04-16,313363
2021-04-17,319532
2021-04-18,327665
2021-04-19,335323
2021-04-20,342379
2021-04-21,349757
2021-04-22,358705
2021-04-23,360997
2021-04-24,368150
2021-04-25,375240
2021-04-26,382078
2021-04-27,386881
2021-04-28,392590
2021-04-29,397875
2021-05-01,399550
2021-05-02,406133
2021-05-03,412636
2021-05-04,418925
2021-05-05,423770
2021-05-06,427228
2021-05-07,428831
2021-05-08,431792
2021-05-09,435236
2021-05-10,437912
2021-05-11,440987
2021-05-12,442560
2021-05-13,443176
2021-05-14,443936
2021-05-15,445887
2021-05-16,448708
2021-05-17,451601
2021-05-18,453829
2021-05-19,455940
2021-05-21,459347
2021-05-22,461852
2021-05-23,464505
2021-05-24,466740
2021-05-25,469381
2021-05-26,470836
2021-05-27,472694
2021-05-28,473035
2021-05-29,474625
2021-05-30,476305
2021-05-31,477916
2021-06-01,479294
2021-06-02,480939
2021-06-03,482340
2021-06-04,482628
2021-06-05,484003
2021-06-06,485424
2021-06-07,486833
2021-06-08,488203
2021-06-09,489415
2021-06-10,490407
2021-06-12,491834
2021-06-13,492718
2021-06-14,493630
2021-06-15,494794
2021-06-16,495873
2021-06-17,496662
2021-06-19,497871
2021-06-20,498655
2021-06-21,499609
2021-06-22,500485
2021-06-23,501493
2021-06-24,502546
2021-06-25,502846
2021-06-26,503997
2021-06-27,505285
2021-06-28,506233
2021-06-29,507074
2021-06-30,507741
2021-07-01,508655
2021-07-02,508969
2021-07-03,509637
2021-07-04,512200
2021-07-05,517333
2021-07-06,524007
2021-07-07,530921
2021-07-08,537803
2021-07-09,539092
2021-07-11,554371
2021-07-12,561748
2021-07-13,566553
2021-07-14,571291
2021-07-15,575737
2021-07-16,576436
2021-07-17,579301
