dates,covid19mobilitytrend_transporthub
2020-02-15,3
2020-02-16,2
2020-02-17,1
2020-02-18,2
2020-02-19,1
2020-02-20,5
2020-02-21,-4
2020-02-22,-2
2020-02-23,0
2020-02-24,1
2020-02-25,1
2020-02-26,3
2020-02-27,1
2020-02-28,1
2020-02-29,0
2020-03-01,0
2020-03-02,0
2020-03-03,0
2020-03-04,3
2020-03-05,2
2020-03-06,3
2020-03-07,5
2020-03-08,3
2020-03-09,-6
2020-03-10,-22
2020-03-11,-1
2020-03-12,0
2020-03-13,-2
2020-03-14,-8
2020-03-15,-7
2020-03-16,-6
2020-03-17,-9
2020-03-18,-10
2020-03-19,-14
2020-03-20,-18
2020-03-21,-25
2020-03-22,-70
2020-03-23,-52
2020-03-24,-64
2020-03-25,-73
2020-03-26,-73
2020-03-27,-73
2020-03-28,-73
2020-03-29,-71
2020-03-30,-74
2020-03-31,-73
2020-04-01,-73
2020-04-02,-74
2020-04-03,-73
2020-04-04,-73
2020-04-05,-71
2020-04-06,-73
2020-04-07,-67
2020-04-08,-68
2020-04-09,-68
2020-04-10,-69
2020-04-11,-69
2020-04-12,-67
2020-04-13,-69
2020-04-14,-69
2020-04-15,-66
2020-04-16,-65
2020-04-17,-65
2020-04-18,-67
2020-04-19,-65
2020-04-20,-67
2020-04-21,-66
2020-04-22,-66
2020-04-23,-66
2020-04-24,-66
2020-04-25,-66
2020-04-26,-66
2020-04-27,-67
2020-04-28,-66
2020-04-29,-64
2020-04-30,-64
2020-05-01,-65
2020-05-02,-64
2020-05-03,-63
2020-05-04,-61
2020-05-05,-59
2020-05-06,-56
2020-05-07,-57
2020-05-08,-56
2020-05-09,-57
2020-05-10,-58
2020-05-11,-56
2020-05-12,-55
2020-05-13,-53
2020-05-14,-54
2020-05-15,-52
2020-05-16,-52
2020-05-17,-54
2020-05-18,-52
2020-05-19,-50
2020-05-20,-49
2020-05-21,-49
2020-05-22,-48
2020-05-23,-48
2020-05-24,-50
2020-05-25,-51
2020-05-26,-46
2020-05-27,-45
2020-05-28,-46
