dates,covid19mobilitytrend_park
2020-02-15,3
2020-02-16,3
2020-02-17,3
2020-02-18,4
2020-02-19,1
2020-02-20,5
2020-02-21,6
2020-02-22,4
2020-02-23,1
2020-02-24,2
2020-02-25,3
2020-02-26,1
2020-02-27,3
2020-02-28,3
2020-02-29,-1
2020-03-01,1
2020-03-02,3
2020-03-03,3
2020-03-04,1
2020-03-05,3
2020-03-06,0
2020-03-07,2
2020-03-08,2
2020-03-09,4
2020-03-10,-4
2020-03-11,-2
2020-03-12,2
2020-03-13,0
2020-03-14,-6
2020-03-15,-6
2020-03-16,-1
2020-03-17,-2
2020-03-18,-6
2020-03-19,-7
2020-03-20,-13
2020-03-21,-23
2020-03-22,-58
2020-03-23,-35
2020-03-24,-44
2020-03-25,-53
2020-03-26,-51
2020-03-27,-52
2020-03-28,-54
2020-03-29,-57
2020-03-30,-51
2020-03-31,-50
2020-04-01,-52
2020-04-02,-51
2020-04-03,-51
2020-04-04,-53
2020-04-05,-56
2020-04-06,-50
2020-04-07,-46
2020-04-08,-48
2020-04-09,-48
2020-04-10,-48
2020-04-11,-52
2020-04-12,-54
2020-04-13,-48
2020-04-14,-47
2020-04-15,-48
2020-04-16,-60
2020-04-17,-60
2020-04-18,-66
2020-04-19,-68
2020-04-20,-62
2020-04-21,-62
2020-04-22,-63
2020-04-23,-62
2020-04-24,-63
2020-04-25,-65
2020-04-26,-68
2020-04-27,-62
2020-04-28,-61
2020-04-29,-62
2020-04-30,-60
2020-05-01,-62
2020-05-02,-64
2020-05-03,-67
2020-05-04,-60
2020-05-05,-60
2020-05-06,-60
2020-05-07,-59
2020-05-08,-59
2020-05-09,-62
2020-05-10,-65
2020-05-11,-58
2020-05-12,-57
2020-05-13,-58
2020-05-14,-57
2020-05-15,-56
2020-05-16,-59
2020-05-17,-63
2020-05-18,-56
2020-05-19,-56
2020-05-20,-57
2020-05-21,-56
2020-05-22,-56
2020-05-23,-59
2020-05-24,-61
2020-05-25,-55
2020-05-26,-54
2020-05-27,-55
2020-05-28,-54
2020-05-29,-54
2020-05-30,-58
2020-05-31,-61
2020-06-01,-53
2020-06-02,-53
2020-06-03,-54
2020-06-04,-53
2020-06-05,-52
2020-06-06,-55
2020-06-07,-58
2020-06-08,-51
2020-06-09,-51
2020-06-10,-51
2020-06-11,-49
2020-06-12,-50
2020-06-13,-53
2020-06-14,-56
2020-06-15,-49
2020-06-16,-48
2020-06-17,-50
2020-06-18,-49
2020-06-19,-50
2020-06-20,-53
2020-06-21,-58
2020-06-22,-49
2020-06-23,-48
2020-06-24,-50
2020-06-25,-49
2020-06-26,-49
2020-06-27,-53
2020-06-28,-57
2020-06-29,-49
2020-06-30,-48
2020-07-01,-49
2020-07-02,-48
2020-07-03,-49
2020-07-04,-53
2020-07-05,-57
2020-07-06,-49
2020-07-07,-48
2020-07-08,-50
2020-07-09,-49
2020-07-10,-50
2020-07-11,-54
2020-07-12,-58
2020-07-13,-49
2020-07-14,-49
2020-07-15,-51
2020-07-16,-50
2020-07-17,-50
2020-07-18,-54
2020-07-19,-58
2020-07-20,-50
