dates,covid19mobilitytrend_localbusiness
2020-02-15,1
2020-02-16,2
2020-02-17,-1
2020-02-18,0
2020-02-19,0
2020-02-20,1
2020-02-21,-4
2020-02-22,-2
2020-02-23,-2
2020-02-24,-1
2020-02-25,-1
2020-02-26,0
2020-02-27,-1
2020-02-28,0
2020-02-29,-2
2020-03-01,1
2020-03-02,0
2020-03-03,-1
2020-03-04,0
2020-03-05,-1
2020-03-06,-1
2020-03-07,0
2020-03-08,2
2020-03-09,-1
2020-03-10,-19
2020-03-11,-5
2020-03-12,-3
2020-03-13,-5
2020-03-14,-11
2020-03-15,-11
2020-03-16,-8
2020-03-17,-11
2020-03-18,-12
2020-03-19,-16
2020-03-20,-22
2020-03-21,-34
2020-03-22,-78
2020-03-23,-54
2020-03-24,-68
2020-03-25,-77
2020-03-26,-76
2020-03-27,-77
2020-03-28,-78
2020-03-29,-77
2020-03-30,-76
2020-03-31,-75
2020-04-01,-76
2020-04-02,-76
2020-04-03,-76
2020-04-04,-77
2020-04-05,-77
2020-04-06,-76
2020-04-07,-78
2020-04-08,-78
2020-04-09,-78
2020-04-10,-79
2020-04-11,-80
2020-04-12,-79
2020-04-13,-78
2020-04-14,-78
2020-04-15,-78
2020-04-16,-85
2020-04-17,-85
2020-04-18,-87
2020-04-19,-86
2020-04-20,-86
2020-04-21,-85
2020-04-22,-86
2020-04-23,-86
2020-04-24,-85
2020-04-25,-86
2020-04-26,-86
2020-04-27,-85
2020-04-28,-85
2020-04-29,-85
2020-04-30,-84
2020-05-01,-85
2020-05-02,-85
2020-05-03,-85
2020-05-04,-81
2020-05-05,-81
2020-05-06,-79
2020-05-07,-79
2020-05-08,-79
2020-05-09,-80
2020-05-10,-82
2020-05-11,-78
2020-05-12,-78
2020-05-13,-77
2020-05-14,-77
2020-05-15,-76
2020-05-16,-77
2020-05-17,-79
2020-05-18,-74
2020-05-19,-73
2020-05-20,-72
2020-05-21,-72
2020-05-22,-72
2020-05-23,-72
2020-05-24,-76
2020-05-25,-71
2020-05-26,-70
2020-05-27,-69
2020-05-28,-69
2020-05-29,-69
2020-05-30,-69
2020-05-31,-73
2020-06-01,-65
2020-06-02,-65
2020-06-03,-65
2020-06-04,-64
2020-06-05,-62
2020-06-06,-63
2020-06-07,-67
2020-06-08,-59
2020-06-09,-59
2020-06-10,-58
2020-06-11,-57
2020-06-12,-57
2020-06-13,-59
2020-06-14,-64
2020-06-15,-56
2020-06-16,-57
2020-06-17,-56
2020-06-18,-57
2020-06-19,-57
2020-06-20,-59
2020-06-21,-68
2020-06-22,-55
2020-06-23,-56
2020-06-24,-56
2020-06-25,-58
2020-06-26,-58
2020-06-27,-60
2020-06-28,-65
2020-06-29,-57
2020-06-30,-55
2020-07-01,-56
2020-07-02,-56
2020-07-03,-57
2020-07-04,-59
2020-07-05,-68
2020-07-06,-56
2020-07-07,-56
2020-07-08,-56
2020-07-09,-57
2020-07-10,-57
2020-07-11,-61
2020-07-12,-71
2020-07-13,-55
2020-07-14,-58
2020-07-15,-59
2020-07-16,-59
2020-07-17,-59
2020-07-18,-64
2020-07-19,-71
2020-07-20,-58
2020-07-21,-59
2020-07-22,-57
2020-07-23,-59
2020-07-24,-57
2020-07-25,-64
2020-07-26,-70
2020-07-27,-56
2020-07-28,-57
2020-07-29,-57
2020-07-30,-54
2020-07-31,-54
2020-08-01,-59
2020-08-02,-61
2020-08-03,-55
2020-08-04,-55
2020-08-05,-54
2020-08-06,-51
2020-08-07,-50
2020-08-08,-56
2020-08-09,-62
2020-08-10,-46
2020-08-11,-48
2020-08-12,-49
2020-08-13,-50
2020-08-14,-47
2020-08-15,-56
2020-08-16,-61
2020-08-17,-46
2020-08-18,-47
2020-08-19,-47
2020-08-20,-49
2020-08-21,-47
2020-08-22,-56
2020-08-23,-61
2020-08-24,-45
2020-08-25,-45
2020-08-26,-46
2020-08-27,-48
2020-08-28,-46
2020-08-29,-52
2020-08-30,-58
2020-08-31,-45
2020-09-01,-44
2020-09-02,-44
2020-09-03,-44
2020-09-04,-43
2020-09-05,-46
2020-09-06,-51
2020-09-07,-43
2020-09-08,-42
2020-09-09,-43
2020-09-10,-43
2020-09-11,-43
2020-09-12,-42
2020-09-13,-46
2020-09-14,-38
2020-09-15,-39
2020-09-16,-38
2020-09-17,-39
2020-09-18,-38
2020-09-19,-40
2020-09-20,-44
2020-09-21,-36
2020-09-22,-39
2020-09-23,-41
2020-09-24,-41
2020-09-25,-43
2020-09-26,-43
2020-09-27,-45
2020-09-28,-40
2020-09-29,-40
2020-09-30,-39
2020-10-01,-39
2020-10-02,-38
2020-10-03,-40
2020-10-04,-43
2020-10-05,-36
2020-10-06,-36
2020-10-07,-36
2020-10-08,-36
2020-10-09,-35
2020-10-10,-38
2020-10-11,-40
2020-10-12,-34
2020-10-13,-35
2020-10-14,-33
2020-10-15,-32
2020-10-16,-31
2020-10-17,-36
2020-10-18,-36
2020-10-19,-31
2020-10-20,-32
2020-10-21,-29
2020-10-22,-29
2020-10-23,-28
2020-10-24,-31
2020-10-25,-34
2020-10-26,-29
2020-10-27,-29
