dates,covid19mobilitytrend_grocerystoreandpharmacy
2020-02-15,4
2020-02-16,9
2020-02-17,8
2020-02-18,5
2020-02-19,8
2020-02-20,8
2020-02-21,15
2020-02-22,12
2020-02-23,27
2020-02-24,-15
2020-02-25,-27
2020-02-26,10
2020-02-27,10
2020-02-28,12
2020-02-29,14
2020-03-01,15
2020-03-02,17
2020-03-03,15
2020-03-04,12
2020-03-05,4
2020-03-06,6
2020-03-07,6
2020-03-08,7
2020-03-09,5
2020-03-10,5
2020-03-11,5
2020-03-12,24
2020-03-13,26
2020-03-14,12
2020-03-15,-1
2020-03-16,22
2020-03-17,6
2020-03-18,8
2020-03-19,-4
2020-03-20,0
2020-03-21,-7
2020-03-22,-18
2020-03-23,-9
2020-03-24,-9
2020-03-25,-8
2020-03-26,7
2020-03-27,20
2020-03-28,10
2020-03-29,10
2020-03-30,-72
2020-03-31,-33
2020-04-01,-31
2020-04-02,-32
2020-04-03,-29
2020-04-04,-37
2020-04-05,-41
2020-04-06,-21
2020-04-07,-29
2020-04-08,-28
2020-04-09,-17
2020-04-10,-60
2020-04-11,-32
2020-04-12,-43
2020-04-13,-66
2020-04-14,-24
2020-04-15,-25
2020-04-16,-25
2020-04-17,-24
2020-04-18,-33
2020-04-19,-44
2020-04-20,-32
2020-04-21,-31
2020-04-22,-32
2020-04-23,-30
2020-04-24,-25
2020-04-25,-30
2020-04-26,-37
2020-04-27,-26
2020-04-28,-23
2020-04-29,-22
2020-04-30,-21
2020-05-01,-18
2020-05-02,-22
2020-05-03,-32
2020-05-04,-21
2020-05-05,-20
2020-05-06,-17
2020-05-07,-18
2020-05-08,-12
2020-05-09,-10
2020-05-10,-15
2020-05-11,-25
2020-05-12,-21
2020-05-13,-22
2020-05-14,-22
2020-05-15,-15
2020-05-16,-20
2020-05-17,-22
2020-05-18,-17
2020-05-19,-16
2020-05-20,-16
2020-05-21,-16
2020-05-22,-9
2020-05-23,-10
2020-05-24,-16
2020-05-25,-41
2020-05-26,-10
2020-05-27,-9
2020-05-28,-7
2020-05-29,-1
2020-05-30,-18
2020-05-31,-14
2020-06-01,2
2020-06-02,-2
2020-06-03,-3
2020-06-04,-7
2020-06-05,-11
2020-06-06,-5
2020-06-07,-10
2020-06-08,-7
2020-06-09,-8
2020-06-10,-4
2020-06-11,-33
2020-06-12,-2
2020-06-13,-4
2020-06-14,-11
2020-06-15,-7
2020-06-16,0
2020-06-17,-9
2020-06-18,3
2020-06-19,-24
2020-06-20,10
2020-06-21,-3
2020-06-22,-6
2020-06-23,-3
2020-06-24,-2
2020-06-25,-3
2020-06-26,4
2020-06-27,0
2020-06-28,3
2020-06-29,8
2020-06-30,4
2020-07-01,8
2020-07-02,4
2020-07-03,8
2020-07-04,8
2020-07-05,-3
2020-07-06,4
2020-07-07,5
2020-07-08,2
2020-07-09,-2
2020-07-10,1
2020-07-11,3
2020-07-12,0
2020-07-13,2
2020-07-14,1
2020-07-15,4
2020-07-16,3
2020-07-17,8
2020-07-18,6
2020-07-19,2
2020-07-20,2
2020-07-21,3
2020-07-22,4
2020-07-23,1
2020-07-24,11
2020-07-25,-5
2020-07-26,0
2020-07-27,5
2020-07-28,5
2020-07-29,8
2020-07-30,13
2020-07-31,22
2020-08-01,3
2020-08-02,11
2020-08-03,20
2020-08-04,14
2020-08-05,10
2020-08-06,4
2020-08-07,3
2020-08-08,-2
2020-08-09,2
2020-08-10,10
2020-08-11,-1
2020-08-12,0
2020-08-13,-1
2020-08-14,4
2020-08-15,3
2020-08-16,2
2020-08-17,-3
2020-08-18,-6
2020-08-19,-2
2020-08-20,-11
2020-08-21,-7
2020-08-22,-6
2020-08-23,-14
2020-08-24,-3
2020-08-25,-1
2020-08-26,2
2020-08-27,3
2020-08-28,12
2020-08-29,9
2020-08-30,6
2020-08-31,-28
2020-09-01,7
2020-09-02,1
2020-09-03,-9
2020-09-04,2
2020-09-05,0
2020-09-06,-6
2020-09-07,-1
2020-09-08,-5
2020-09-09,-8
2020-09-10,-11
2020-09-11,-1
2020-09-12,-1
2020-09-13,-6
2020-09-14,-7
2020-09-15,-4
2020-09-16,-6
2020-09-17,-11
2020-09-18,-4
2020-09-19,-9
2020-09-20,-4
2020-09-21,-5
2020-09-22,-6
2020-09-23,3
2020-09-24,-26
2020-09-25,4
2020-09-26,6
2020-09-27,-3
2020-09-28,1
2020-09-29,4
2020-09-30,0
2020-10-01,3
2020-10-02,6
2020-10-03,8
2020-10-04,0
2020-10-05,0
2020-10-06,-4
2020-10-07,-3
2020-10-08,-7
2020-10-09,-1
2020-10-10,-2
2020-10-11,-4
2020-10-12,-7
2020-10-13,-4
2020-10-14,-3
2020-10-15,-3
2020-10-16,6
2020-10-17,6
2020-10-18,1
2020-10-19,-1
2020-10-20,-4
2020-10-21,-1
2020-10-22,-7
2020-10-23,2
2020-10-24,6
2020-10-25,1
2020-10-26,2
2020-10-27,3
2020-10-28,1
2020-10-29,4
2020-10-30,9
2020-10-31,14
2020-11-01,12
2020-11-02,1
2020-11-03,12
2020-11-04,8
2020-11-05,2
2020-11-06,4
2020-11-07,6
2020-11-08,7
2020-11-09,4
2020-11-10,4
2020-11-11,7
2020-11-12,5
2020-11-13,21
2020-11-14,-21
2020-11-15,4
2020-11-16,4
2020-11-17,3
2020-11-18,3
2020-11-19,1
2020-11-20,6
2020-11-21,3
2020-11-22,2
2020-11-23,6
2020-11-24,4
2020-11-25,8
2020-11-26,5
2020-11-27,15
2020-11-28,19
2020-11-29,23
2020-11-30,16
2020-12-01,17
2020-12-02,18
2020-12-03,13
2020-12-04,13
2020-12-05,14
2020-12-06,21
2020-12-07,9
2020-12-08,13
2020-12-09,9
2020-12-10,8
2020-12-11,12
2020-12-12,13
2020-12-13,20
2020-12-14,20
2020-12-15,21
2020-12-16,28
2020-12-17,25
2020-12-18,26
2020-12-19,28
2020-12-20,53
2020-12-21,47
2020-12-22,57
2020-12-23,73
2020-12-24,78
2020-12-25,-58
2020-12-26,-37
2020-12-27,-10
2020-12-28,10
2020-12-29,7
2020-12-30,17
2020-12-31,36
2021-01-01,-58
2021-01-02,-7
2021-01-03,-10
2021-01-04,3
2021-01-05,-3
2021-01-06,-3
2021-01-07,-6
2021-01-08,-1
2021-01-09,-1
2021-01-10,-3
2021-01-11,-2
2021-01-12,-6
2021-01-13,-7
2021-01-14,-12
2021-01-15,-5
2021-01-16,-4
2021-01-17,-5
2021-01-18,-7
2021-01-19,-11
2021-01-20,-9
2021-01-21,-11
2021-01-22,-3
2021-01-23,2
2021-01-24,4
2021-01-25,2
2021-01-26,0
2021-01-27,1
2021-01-28,-1
2021-01-29,6
2021-01-30,9
2021-01-31,10
2021-02-01,8
2021-02-02,6
2021-02-03,-3
2021-02-04,-8
2021-02-05,0
2021-02-06,2
2021-02-07,0
2021-02-08,-2
2021-02-09,0
2021-02-10,0
2021-02-11,-1
2021-02-12,-1
2021-02-13,16
2021-02-14,16
2021-02-15,2
2021-02-16,4
2021-02-17,3
2021-02-18,0
2021-02-19,6
2021-02-20,8
2021-02-21,9
2021-02-22,2
2021-02-23,3
2021-02-24,6
2021-02-25,10
2021-02-26,21
2021-02-27,25
2021-02-28,27
2021-03-01,23
2021-03-02,20
2021-03-03,17
2021-03-04,6
2021-03-05,13
2021-03-06,18
2021-03-07,17
2021-03-08,12
2021-03-09,10
2021-03-10,10
2021-03-11,5
2021-03-12,11
2021-03-13,9
2021-03-14,8
2021-03-15,14
2021-03-16,14
2021-03-17,13
2021-03-18,10
2021-03-19,15
2021-03-20,17
2021-03-21,19
2021-03-22,14
2021-03-23,13
2021-03-24,13
2021-03-25,18
2021-03-26,24
2021-03-27,29
2021-03-28,24
2021-03-29,41
2021-03-30,-4
2021-03-31,38
2021-04-01,53
2021-04-02,-9
2021-04-03,34
2021-04-04,23
2021-04-05,-17
2021-04-06,27
2021-04-07,22
2021-04-08,17
2021-04-09,19
2021-04-10,17
2021-04-11,20
2021-04-12,17
2021-04-13,17
2021-04-14,18
2021-04-15,14
2021-04-16,19
2021-04-17,20
2021-04-18,20
2021-04-19,17
2021-04-20,16
2021-04-21,16
2021-04-22,10
2021-04-23,21
2021-04-24,24
2021-04-25,23
2021-04-26,19
2021-04-27,19
2021-04-28,22
2021-04-29,32
2021-04-30,30
2021-05-01,31
2021-05-02,27
2021-05-03,43
2021-05-04,11
2021-05-05,22
2021-05-06,23
2021-05-07,21
2021-05-08,9
2021-05-09,5
2021-05-10,5
2021-05-11,8
2021-05-12,22
2021-05-13,-32
2021-05-14,14
2021-05-15,3
2021-05-16,-8
2021-05-17,3
2021-05-18,1
2021-05-19,1
2021-05-20,0
2021-05-21,7
2021-05-22,-3
2021-05-23,-12
2021-05-24,5
2021-05-25,9
2021-05-26,10
2021-05-27,10
2021-05-28,23
2021-05-29,16
2021-05-30,33
2021-05-31,-88
2021-06-01,36
2021-06-02,49
2021-06-03,-88
2021-06-04,22
2021-06-05,-3
2021-06-06,5
2021-06-07,20
2021-06-08,17
2021-06-09,14
2021-06-10,9
2021-06-11,7
2021-06-12,1
2021-06-13,-2
2021-06-14,9
2021-06-15,11
2021-06-16,16
2021-06-17,20
2021-06-18,40
2021-06-19,-83
2021-06-20,-68
2021-06-21,22
2021-06-22,8
2021-06-23,12
2021-06-24,11
2021-06-25,15
2021-06-26,3
2021-06-27,2
2021-06-28,17
2021-06-29,18
2021-06-30,26
