dates,incrementalcount_vaccine_covid_19_administered
2021-04-16,2338
2021-04-17,989
2021-04-18,48
2021-04-19,1233
2021-04-20,1780
2021-04-21,1756
2021-04-22,2855
2021-04-23,3611
2021-04-24,3111
2021-04-25,3545
2021-04-26,7196
2021-04-27,120
2021-04-28,413
2021-04-29,72
2021-04-30,301
2021-05-04,6669
2021-05-05,4068
2021-05-06,2677
2021-05-07,1362
2021-05-08,1146
2021-05-09,388
2021-05-10,225
2021-05-11,321
2021-05-12,98
2021-05-13,60
2021-05-14,24
2021-05-15,2
2021-05-22,2279
2021-05-23,1660
2021-05-24,1025
2021-05-25,4796
2021-05-26,3466
2021-05-27,2696
2021-05-28,6618
2021-05-29,5965
2021-05-30,2428
2021-05-31,1378
2021-06-01,3888
2021-06-02,5327
2021-06-03,2701
2021-06-04,3523
2021-06-05,4051
2021-06-06,4416
2021-06-07,5588
2021-06-08,7582
2021-06-09,9567
2021-06-10,9166
2021-06-11,8050
2021-06-12,4324
2021-06-13,6131
2021-06-14,9899
2021-06-15,5470
2021-06-16,6962
2021-06-17,8818
2021-06-18,9185
2021-06-19,5493
2021-06-22,2725
2021-06-23,10202
2021-06-24,9613
2021-06-25,12846
2021-06-26,9966
2021-06-27,7850
2021-06-28,8341
2021-06-29,8787
2021-06-30,9745
2021-07-01,9264
2021-07-02,7779
2021-07-03,5958
2021-07-04,7409
2021-07-05,7065
2021-07-06,4222
2021-07-07,7224
2021-07-08,11114
2021-07-09,2863
2021-07-10,668
2021-07-14,2173
2021-07-15,3937
2021-07-16,10338
2021-07-17,19071
2021-07-18,9936
2021-07-19,10894
2021-07-20,11805
2021-07-21,17397
2021-07-22,17790
2021-07-23,14888
2021-07-24,19599
2021-07-25,9119
2021-07-26,14664
2021-07-27,10927
2021-07-28,9935
2021-07-29,13212
2021-07-30,8531
2021-07-31,9485
2021-08-01,4205
2021-08-02,3109
2021-08-03,2815
2021-08-04,8309
2021-08-05,8822
2021-08-06,12232
2021-08-07,15560
2021-08-08,6678
2021-08-09,3930
2021-08-10,18790
2021-08-11,19979
2021-08-12,22019
2021-08-13,18937
2021-08-14,13104
2021-08-15,18730
2021-08-16,13799
2021-08-17,13215
2021-08-18,13067
2021-08-19,12675
2021-08-20,15298
2021-08-21,15437
2021-08-22,6755
2021-08-23,4763
2021-08-24,7849
2021-08-25,8431
2021-08-26,7784
2021-08-27,6405
2021-08-28,7407
2021-08-29,5364
2021-08-30,3436
2021-08-31,6213
2021-09-01,1970
2021-09-02,7067
2021-09-03,5984
2021-09-04,5962
2021-09-05,5251
2021-09-06,2069
2021-09-07,8440
2021-09-08,7795
2021-09-09,9117
2021-09-10,8576
2021-09-11,10700
2021-09-12,4579
2021-09-13,3146
2021-09-14,8227
2021-09-15,6579
2021-09-16,5779
2021-09-17,5072
2021-09-18,5086
2021-09-19,1959
2021-09-20,325
2021-09-21,6200
2021-09-22,4142
2021-09-23,4755
2021-09-24,4424
2021-09-27,1613
2021-09-28,9993
2021-09-29,9220
2021-09-30,7027
2021-10-01,6893
2021-10-02,6307
2021-10-03,3258
2021-10-04,2433
2021-10-05,10567
2021-10-06,10449
2021-10-07,8263
2021-10-08,7866
2021-10-09,9144
2021-10-10,4697
2021-10-11,2607
2021-10-12,7913
2021-10-13,6425
2021-10-14,5031
2021-10-15,4757
2021-10-16,3878
2021-10-17,2559
2021-10-18,1465
2021-10-19,6029
2021-10-20,4806
2021-10-21,4308
2021-10-22,4049
2021-10-23,3821
2021-10-24,1826
2021-10-25,1380
2021-10-26,4668
2021-10-27,3865
2021-10-28,3470
2021-10-29,3186
2021-10-30,3956
2021-10-31,1728
2021-11-01,390
2021-11-02,4305
2021-11-03,3803
2021-11-04,3231
2021-11-07,1961
2021-11-08,734
2021-11-09,3616
2021-11-10,3367
2021-11-11,3743
2021-11-12,3605
2021-11-13,3811
2021-11-14,1274
2021-11-15,850
2021-11-16,4334
2021-11-17,3780
2021-11-18,3307
2021-11-19,3397
2021-11-20,3814
2021-11-21,1575
2021-11-22,768
2021-11-23,4577
2021-11-24,4116
2021-11-25,3380
2021-11-26,3060
2021-11-27,4295
2021-11-28,2459
2021-11-29,1255
2021-11-30,4998
2021-12-01,4937
2021-12-02,3713
2021-12-03,3206
2021-12-04,3578
2021-12-05,1480
2021-12-06,935
2021-12-07,3515
2021-12-08,4073
2021-12-09,2760
2021-12-10,2597
2021-12-11,2857
2021-12-12,1050
2021-12-13,470
2021-12-14,5121
2021-12-15,4499
2021-12-16,4313
2021-12-17,3728
2021-12-18,3787
2021-12-19,1652
2021-12-20,913
2021-12-21,7046
2021-12-22,4995
2021-12-23,3725
2021-12-24,2594
2021-12-25,587
2021-12-30,5286
2021-12-31,6039
2022-01-01,920
2022-01-05,4947
2022-01-06,4224
2022-01-07,4253
2022-01-08,4341
2022-01-09,2966
2022-01-12,3992
2022-01-13,3203
2022-01-14,3032
2022-01-15,2625
2022-01-16,1499
2022-01-17,195
2022-01-18,2191
2022-01-19,2565
2022-01-20,2633
2022-01-21,2239
2022-01-22,1940
2022-01-23,934
2022-01-24,146
2022-01-25,2721
2022-01-26,2542
2022-01-27,2185
2022-01-28,2043
2022-01-29,2462
2022-01-30,1259
2022-01-31,214
2022-02-01,2641
2022-02-02,2079
2022-02-03,2124
2022-02-04,1810
2022-02-05,2204
2022-02-06,1057
2022-02-09,1766
2022-02-10,1916
2022-02-11,1559
2022-02-12,2119
2022-02-13,1140
2022-02-14,127
2022-02-15,2079
2022-02-16,2002
2022-02-17,1824
2022-02-18,1676
2022-02-19,2325
2022-02-20,1443
2022-02-23,1813
2022-02-24,1657
2022-02-25,1464
2022-02-26,1756
2022-02-27,837
2022-03-02,678
2022-03-03,650
2022-03-04,693
2022-03-05,724
2022-03-06,747
2022-03-07,10
2022-03-08,1064
2022-03-09,1027
2022-03-10,914
2022-03-11,873
2022-03-12,937
2022-03-13,592
2022-03-16,880
2022-03-17,753
2022-03-18,717
2022-03-19,896
2022-03-20,533
2022-03-21,10
2022-03-22,666
2022-03-23,752
2022-03-24,731
2022-03-25,603
2022-03-26,696
2022-03-27,393
2022-03-30,573
2022-04-02,461
2022-04-05,757
2022-04-06,430
2022-04-07,372
2022-04-08,412
2022-04-09,443
2022-04-10,267
2022-04-14,361
2022-04-15,412
2022-04-21,321
2022-04-22,306
2022-04-23,374
2022-04-24,225
2022-04-27,301
2022-04-28,258
2022-04-29,287
2022-04-30,307
2022-05-01,296
2022-05-05,274
2022-05-06,295
2022-05-07,248
2022-05-08,184
2022-05-11,260
2022-05-15,289
2022-05-18,256
2022-05-19,265
2022-05-20,261
2022-05-21,803
2022-05-22,684
2022-05-25,772
2022-05-26,948
2022-05-27,779
2022-05-28,846
2022-06-01,586
2022-06-02,537
2022-06-03,324
2022-06-04,447
2022-06-05,426
2022-06-08,425
2022-06-09,344
2022-06-10,421
2022-06-11,423
2022-06-12,338
2022-06-15,306
2022-06-16,366
2022-06-21,3
2022-06-22,331
2022-06-23,421
2022-06-24,519
2022-06-25,690
2022-06-26,543
2022-06-29,489
2022-06-30,241
2022-07-01,752
2022-07-02,161
2022-07-03,126
2022-07-07,110
2022-07-10,61
2022-07-15,252
2022-07-16,150
2022-07-17,15
2022-07-20,121
2022-07-23,156
2022-07-27,147
2022-07-30,172
2022-07-31,8
2022-08-04,87
2022-08-05,101
2022-08-06,125
2022-08-10,117
2022-08-11,119
2022-08-12,109
2022-08-13,146
2022-08-17,131
2022-08-18,107
2022-08-19,68
2022-08-20,166
2022-08-21,12
2022-08-24,103
2022-08-25,105
2022-08-26,94
2022-08-31,95
2022-09-03,97
2022-09-07,97
2022-09-10,102
2022-09-14,74
2022-09-15,76
2022-09-16,49
2022-09-20,105
2022-09-21,75
