dates,incrementalcount_medicaltest_conditioncovid_19
2020-12-06,14396
2020-12-07,9442
2020-12-08,16646
2020-12-09,20959
2020-12-10,19636
2020-12-11,18854
2020-12-12,18907
2020-12-13,13449
2020-12-14,6554
2020-12-15,20176
2020-12-16,17943
2020-12-17,17029
2020-12-18,16870
2020-12-19,18824
2020-12-20,9812
2020-12-21,4811
2020-12-22,17007
2020-12-23,14457
2020-12-24,13699
2020-12-25,13655
2020-12-26,14421
2020-12-27,8394
2020-12-28,4769
2020-12-29,13451
2020-12-30,14192
2020-12-31,13030
2021-01-01,8016
2021-01-02,3288
2021-01-03,2795
2021-01-04,3845
2021-01-05,14511
2021-01-06,14839
2021-01-07,15492
2021-01-08,5265
2021-01-09,18149
2021-01-10,11155
2021-01-11,7898
2021-01-12,17795
2021-01-13,19438
2021-01-14,15891
2021-01-15,15205
2021-01-16,15152
2021-01-17,9083
2021-01-18,4964
2021-01-19,17398
2021-01-20,6122
2021-01-21,17019
2021-01-22,14827
2021-01-23,16267
2021-01-24,11248
2021-01-25,6868
2021-01-26,17349
2021-01-27,18007
2021-01-28,17850
2021-01-29,19311
2021-01-30,19989
2021-01-31,12700
2021-02-01,9056
2021-02-02,17271
2021-02-03,15792
2021-02-04,16605
2021-02-05,16808
2021-02-06,18335
2021-02-07,13573
2021-02-08,6593
2021-02-09,18331
2021-02-10,18244
2021-02-11,21890
2021-02-12,24359
2021-02-13,27187
2021-02-14,19345
2021-02-15,9197
2021-02-16,20549
2021-02-17,19192
2021-02-18,17188
2021-02-19,16391
2021-02-20,18015
2021-02-21,9653
2021-02-22,5275
2021-02-23,19869
2021-02-24,19051
2021-02-25,22501
2021-02-26,25436
2021-02-27,34933
2021-02-28,27885
2021-03-01,17947
2021-03-02,22900
2021-03-03,25349
2021-03-04,10678
2021-03-05,22022
2021-03-06,19737
2021-03-07,15919
2021-03-08,7823
2021-03-09,6351
2021-03-10,22127
2021-03-11,24594
2021-03-12,26700
2021-03-13,32090
2021-03-14,26399
2021-03-15,13730
2021-03-16,29652
2021-03-17,27167
2021-03-18,23747
2021-03-19,23827
2021-03-20,23169
2021-03-21,11923
2021-03-22,6185
2021-03-23,20903
2021-03-24,23293
2021-03-25,25638
2021-03-26,29341
2021-03-27,36560
2021-03-29,14298
2021-03-30,30751
2021-03-31,31947
2021-04-01,28712
2021-04-02,24646
2021-04-03,29729
2021-04-04,15649
2021-04-05,9211
2021-04-06,24592
2021-04-07,27713
2021-04-08,34201
2021-04-09,36578
2021-04-10,25752
2021-04-11,24823
2021-04-12,13685
2021-04-13,37524
2021-04-14,35865
2021-04-15,32801
2021-04-16,31645
2021-04-17,34046
2021-04-18,18822
2021-04-19,9750
2021-04-21,30241
2021-04-22,27995
2021-04-23,28751
