dates,cumulativecount_vaccine_covid_19_administered
2021-03-14,0
2021-03-29,4924
2021-03-31,7822
2021-04-05,11603
2021-04-07,15693
2021-04-09,17261
2021-04-10,18287
2021-04-12,20622
2021-04-13,22090
2021-04-14,23493
2021-04-15,24917
2021-04-16,26427
2021-04-17,27654
2021-04-19,30209
2021-04-20,31019
2021-04-21,31911
2021-04-22,33337
2021-04-23,34897
2021-04-26,38553
2021-04-27,40095
2021-04-28,41801
2021-04-29,43568
2021-04-30,45338
2021-05-05,47949
2021-05-06,51600
2021-05-07,54687
2021-05-08,58533
2021-05-10,62447
2021-05-11,67136
2021-05-12,71570
2021-05-13,77343
2021-05-14,81076
2021-05-15,85286
2021-05-17,89260
2021-05-18,93305
2021-05-19,97153
2021-05-20,101415
2021-05-21,105500
2021-05-22,109395
2021-05-24,113000
2021-05-25,117354
2021-05-26,121263
2021-05-27,125601
2021-05-28,130037
2021-05-29,134602
2021-05-31,138914
2021-06-01,143970
2021-06-02,149191
2021-06-03,155538
2021-06-04,161947
2021-06-05,167332
2021-06-07,173345
2021-06-08,178738
2021-06-09,184718
2021-06-10,191001
2021-06-11,197114
2021-06-12,202314
2021-06-14,207470
2021-06-15,212163
2021-06-16,216742
2021-06-17,221156
2021-06-18,225666
2021-06-19,229906
2021-06-21,234410
2021-06-22,238220
2021-06-23,242451
2021-06-24,245380
2021-06-25,248545
2021-06-26,251529
2021-06-28,254737
2021-06-29,257974
2021-06-30,261652
2021-07-02,266161
2021-07-05,269154
2021-07-06,272810
2021-07-07,277872
2021-07-08,283631
2021-07-09,289399
2021-07-22,391781
2021-07-25,404339
2021-07-26,418398
2021-07-27,432795
2021-07-29,464875
2021-07-31,481591
2021-08-01,506780
2021-08-03,542639
2021-08-04,564691
2021-08-05,583647
2021-08-06,606988
2021-08-07,626343
2021-08-08,641242
2021-08-09,664997
2021-08-10,688940
2021-08-11,715919
2021-08-12,741353
2021-08-13,767882
2021-08-14,791863
2021-08-16,831815
2021-08-18,883570
2021-08-19,907665
2021-08-22,962165
2021-08-23,979813
2021-08-24,1038292
2021-08-25,1065848
2021-08-26,1095069
2021-08-28,1145925
2021-08-29,1164402
2021-08-31,1210746
2021-09-01,1235386
2021-09-02,1259381
2021-09-04,1314104
2021-09-05,1326033
2021-09-06,1340062
2021-09-07,1366678
2021-09-10,1433296
2021-09-12,1507986
2021-09-14,1534111
2021-09-16,1610309
2021-09-19,1655040
2021-09-20,1671295
2021-09-21,1686412
2021-09-22,1700895
2021-09-23,1715073
2021-09-25,1729672
2021-09-26,1749457
2021-09-27,1760878
2021-09-28,1774769
2021-10-02,1813679
2021-10-03,1818258
2021-10-04,1826786
2021-10-06,1836443
2021-10-09,1862753
2021-10-10,1874845
2021-10-11,1882118
2021-10-13,1889200
2021-10-14,1899938
2021-10-19,1920934
2021-11-03,1990501
2021-11-04,1995150
2021-11-06,2003963
2021-11-07,2005229
2021-11-08,2010783
2021-11-09,2018336
2021-11-11,2032939
2021-11-12,2041209
2021-11-13,2046362
2021-11-15,2057216
2021-11-16,2066159
2021-11-17,2074270
2021-11-19,2090036
2021-11-21,2097159
2021-11-22,2107467
2021-11-23,2112851
2021-11-25,2133935
2021-11-28,2155561
2021-11-30,2183335
2021-12-01,2197838
2021-12-03,2224629
2021-12-05,2238070
2021-12-06,2251150
2021-12-07,2264582
2021-12-08,2276478
2021-12-10,2300323
2021-12-12,2311840
2021-12-13,2324131
2021-12-14,2336951
2021-12-15,2349643
2021-12-16,2361557
2021-12-17,2372433
2021-12-18,2380972
2021-12-19,2384360
2021-12-20,2399482
2021-12-21,2414722
2021-12-23,2428334
2021-12-24,2441614
2021-12-26,2466815
2021-12-28,2495435
2021-12-30,2512858
2022-01-03,2520230
2022-01-04,2528030
2022-01-05,2536824
2022-01-06,2545490
2022-01-08,2551413
2022-01-10,2565599
2022-01-11,2577637
2022-01-12,2588299
2022-01-13,2596549
2022-01-15,2609515
2022-01-16,2612313
2022-01-17,2622459
2022-01-18,2632527
2022-01-19,2635602
2022-01-20,2643528
2022-01-21,2651265
2022-01-22,2656703
2022-01-24,2658343
2022-01-25,2667808
2022-01-26,2676520
2022-01-27,2695237
2022-01-29,2704957
2022-01-30,2712889
2022-01-31,2722187
2022-02-01,2730067
2022-02-02,2736590
2022-02-03,2742134
2022-02-04,2747141
2022-02-05,2750228
2022-02-07,2755879
2022-02-08,2759753
2022-02-09,2764352
2022-02-10,2768137
2022-02-12,2774755
2022-02-13,2775482
2022-02-14,2779761
2022-02-16,2787627
2022-02-17,2791310
2022-02-18,2794933
2022-02-19,2796876
2022-02-20,2797346
2022-02-21,2800752
2022-02-22,2804965
2022-02-24,2811285
2022-02-25,2814515
2022-02-26,2816079
2022-02-27,2816627
2022-02-28,2820546
2022-03-01,2822060
2022-03-02,2823426
2022-03-03,2823646
2022-03-04,2825035
2022-03-05,2825833
2022-03-06,2826144
2022-03-07,2827683
2022-03-09,2829114
2022-03-10,2830741
2022-03-11,2832291
2022-03-12,2832994
2022-03-13,2833144
2022-03-14,2834936
2022-03-15,2836778
2022-03-17,2839891
2022-03-18,2841572
2022-03-19,2842355
2022-03-20,2842541
2022-03-21,2844372
2022-03-22,2846431
2022-03-23,2848368
2022-03-24,2850298
2022-03-25,2851946
2022-03-26,2853040
2022-03-27,2853264
2022-03-29,2857215
2022-03-30,2859230
2022-03-31,2861255
2022-04-03,2861953
2022-04-04,2862482
2022-04-05,2862701
2022-04-06,2863384
2022-04-07,2864300
2022-04-08,2865371
2022-04-09,2865773
2022-04-10,2865985
2022-04-11,2867451
2022-04-12,2868689
2022-04-13,2869848
2022-04-14,2871126
2022-04-17,2872820
2022-04-18,2873980
2022-04-20,2874821
2022-04-21,2876960
2022-04-28,2879499
2022-04-30,2882075
2022-05-02,2882587
2022-05-03,2883345
2022-05-06,2885315
2022-05-08,2886084
2022-05-15,2888622
2022-05-24,2891402
2022-05-31,2893850
2022-06-07,2895967
2022-06-14,2898265
2022-06-21,2900226
2022-06-28,2902085
2022-07-12,2907750
2022-07-19,2910418
2022-07-26,2913546
2022-08-23,2921949
2022-10-13,2930677
