dates,cumulativecount_medicaltest_conditioncovid_19
2020-12-06,14396
2020-12-07,23838
2020-12-08,40484
2020-12-09,61443
2020-12-10,81079
2020-12-11,99933
2020-12-12,118840
2020-12-13,132289
2020-12-14,138843
2020-12-15,159019
2020-12-16,176962
2020-12-17,193991
2020-12-18,210861
2020-12-19,229685
2020-12-20,239497
2020-12-21,244308
2020-12-22,261315
2020-12-23,275772
2020-12-24,289471
2020-12-25,303126
2020-12-26,317547
2020-12-27,325941
2020-12-28,330710
2020-12-29,344161
2020-12-30,358353
2020-12-31,371383
2021-01-01,379399
2021-01-02,382687
2021-01-03,385482
2021-01-04,389327
2021-01-05,403838
2021-01-06,418677
2021-01-07,434169
2021-01-08,439434
2021-01-09,457583
2021-01-10,468738
2021-01-11,476636
2021-01-12,494431
2021-01-13,513869
2021-01-14,529760
2021-01-15,544965
2021-01-16,560117
2021-01-17,569200
2021-01-18,574164
2021-01-19,591562
2021-01-20,597684
2021-01-21,614703
2021-01-22,629530
2021-01-23,645797
2021-01-24,657045
2021-01-25,663913
2021-01-26,681262
2021-01-27,699269
2021-01-28,717119
2021-01-29,736430
2021-01-30,756419
2021-01-31,769119
2021-02-01,778175
2021-02-02,795446
2021-02-03,811238
2021-02-04,827843
2021-02-05,844651
2021-02-06,862986
2021-02-07,876559
2021-02-08,883152
2021-02-09,901483
2021-02-10,919727
2021-02-11,941617
2021-02-12,965976
2021-02-13,993163
2021-02-14,1012508
2021-02-15,1021705
2021-02-16,1042254
2021-02-17,1061446
2021-02-18,1078634
2021-02-19,1095025
2021-02-20,1113040
2021-02-21,1122693
2021-02-22,1127968
2021-02-23,1147837
2021-02-24,1166888
2021-02-25,1189389
2021-02-26,1214825
2021-02-27,1249758
2021-02-28,1277643
2021-03-01,1295590
2021-03-02,1318490
2021-03-03,1343839
2021-03-04,1354517
2021-03-05,1376539
2021-03-06,1396276
2021-03-07,1412195
2021-03-08,1420018
2021-03-09,1426369
2021-03-10,1448496
2021-03-11,1473090
