dates,covid19mobilitytrend_transporthub
2020-02-15,4
2020-02-16,6
2020-02-17,1
2020-02-18,4
2020-02-19,6
2020-02-20,5
2020-02-21,8
2020-02-22,6
2020-02-23,5
2020-02-24,5
2020-02-25,-2
2020-02-26,7
2020-02-27,4
2020-02-28,5
2020-02-29,3
2020-03-01,-1
2020-03-02,-1
2020-03-03,-1
2020-03-04,4
2020-03-05,2
2020-03-06,2
2020-03-07,1
2020-03-08,7
2020-03-09,-4
2020-03-10,-2
2020-03-11,-4
2020-03-12,-9
2020-03-13,-11
2020-03-14,-12
2020-03-15,-12
2020-03-16,-25
2020-03-17,-28
2020-03-18,-33
2020-03-19,-33
2020-03-20,-32
2020-03-21,-39
2020-03-22,-45
2020-03-23,-47
2020-03-24,-49
2020-03-25,-48
2020-03-26,-50
2020-03-27,-49
2020-03-28,-48
2020-03-29,-53
2020-03-30,-56
2020-03-31,-61
2020-04-01,-59
2020-04-02,-63
2020-04-03,-59
2020-04-04,-61
2020-04-05,-56
2020-04-06,-61
2020-04-07,-63
2020-04-08,-62
2020-04-09,-62
2020-04-10,-57
2020-04-11,-57
2020-04-12,-56
2020-04-13,-58
2020-04-14,-55
2020-04-15,-52
2020-04-16,-60
2020-04-17,-64
2020-04-18,-72
2020-04-19,-74
2020-04-20,-78
2020-04-21,-78
2020-04-22,-77
2020-04-23,-75
2020-04-24,-76
2020-04-25,-73
2020-04-26,-70
2020-04-27,-51
2020-04-28,-53
2020-04-29,-57
2020-04-30,-56
2020-05-01,-58
2020-05-02,-54
2020-05-03,-52
2020-05-04,-58
2020-05-05,-58
2020-05-06,-58
2020-05-07,-60
2020-05-08,-56
2020-05-09,-59
2020-05-10,-59
2020-05-11,-48
2020-05-12,-47
2020-05-13,-49
2020-05-14,-47
2020-05-15,-47
2020-05-16,-44
2020-05-17,-45
2020-05-18,-47
2020-07-03,-8
2020-07-04,-9
2020-07-05,-8
2020-07-06,-11
2020-07-07,-9
2020-07-08,-12
2020-07-09,-11
2020-07-10,-9
2020-07-11,-12
2020-07-12,-8
2020-07-13,-14
2020-07-14,-10
2020-07-15,-9
2020-07-16,-10
2020-07-17,-11
2020-07-18,-9
2020-07-19,-9
2020-07-20,-12
2020-07-21,-12
2020-07-22,-10
2020-07-23,-11
2020-07-24,-11
2020-07-25,-11
2020-07-26,-12
2020-07-27,-14
2020-07-28,-16
2020-07-29,-12
2020-07-30,-12
2020-07-31,-12
2020-08-01,-11
2020-08-02,-12
2020-08-03,-12
2020-08-04,-11
2020-08-05,-12
2020-08-06,-12
2020-08-07,-13
2020-08-08,-13
2020-08-09,-13
2020-08-10,-14
2020-08-11,-15
2020-08-12,-13
2020-08-13,-13
2020-08-14,-12
2020-08-15,-11
2020-08-16,-11
2020-08-17,-13
2020-08-18,-13
2020-08-19,-13
2020-08-20,-15
2020-08-21,-14
2020-08-22,-16
2020-08-23,-9
2020-08-24,-11
2020-08-25,-9
2020-08-26,-9
2020-08-27,-9
2020-08-28,-21
2020-08-29,-15
2020-08-30,-9
2020-08-31,-7
2020-09-01,-4
2020-09-02,-6
2020-09-03,-6
2020-09-04,-2
2020-09-05,0
2020-09-06,3
2020-09-07,2
2020-09-08,2
2020-09-09,4
2020-09-10,3
2020-09-11,6
2020-09-12,2
2020-09-13,4
2020-09-14,2
2020-09-15,-1
2020-09-16,-1
2020-09-17,-5
2020-09-18,-3
2020-09-19,-3
2020-09-20,-1
2020-09-21,-6
2020-09-22,-3
2020-09-23,-3
2020-09-24,-6
2020-09-25,-1
2020-09-26,-1
2020-09-27,2
2020-09-28,-5
2020-09-29,-4
2020-09-30,-1
2020-10-01,-4
2020-10-02,3
2020-10-03,4
2020-10-04,3
2020-10-05,-1
2020-10-06,1
2020-10-07,3
2020-10-08,0
2020-10-09,0
2020-10-10,-2
2020-10-11,0
2020-10-12,-1
2020-10-13,1
2020-10-14,-6
2020-10-15,-2
2020-10-16,0
2020-10-17,-3
2020-10-18,-2
2020-10-19,-5
2020-10-20,-9
2020-10-21,-6
2020-10-22,-8
2020-10-23,-5
2020-10-24,-4
2020-10-25,-4
2020-10-26,-9
2020-10-27,-8
2020-10-28,-9
2020-10-29,-9
2020-10-30,-5
2020-10-31,-6
2020-11-01,-8
2020-11-02,-13
2020-11-03,-12
2020-11-04,-11
2020-11-05,-12
2020-11-06,-18
2020-11-07,-15
2020-11-08,-9
2020-11-09,-17
2020-11-10,-17
2020-11-11,-18
2020-11-12,-19
2020-11-13,-17
2020-11-14,-14
2020-11-15,-14
2020-11-16,-20
2020-11-17,-19
2020-11-18,-22
2020-11-19,-27
2020-11-20,-18
2020-11-21,-9
2020-11-22,-7
2020-11-23,-29
2020-11-24,-19
2020-11-25,-21
2020-11-26,-18
2020-11-27,-2
2020-11-28,-36
2020-11-29,-36
2020-11-30,-40
2020-12-01,-37
2020-12-02,-36
2020-12-03,-39
2020-12-04,-37
2020-12-05,-37
2020-12-06,-39
2020-12-07,-42
2020-12-08,-39
2020-12-09,-39
2020-12-10,-38
2020-12-11,-37
2020-12-12,-34
2020-12-13,-28
2020-12-14,-36
2020-12-15,-35
2020-12-16,-33
2020-12-17,-36
2020-12-18,-32
2020-12-19,-30
2020-12-20,-27
2020-12-21,-33
2020-12-22,-34
2020-12-23,-35
2020-12-24,-26
2020-12-25,-19
2020-12-26,-15
2020-12-27,-7
2020-12-28,-17
2020-12-29,-14
2020-12-30,-12
2020-12-31,-13
2021-01-01,-44
2021-01-02,-39
2021-01-03,-36
2021-01-04,-40
2021-01-05,-38
2021-01-06,-25
2021-01-07,-42
2021-01-08,-35
2021-01-09,-30
2021-01-10,-27
2021-01-11,-35
2021-01-12,-33
2021-01-13,-33
2021-01-14,-42
2021-01-15,-42
2021-01-16,-37
2021-01-17,-32
2021-01-18,-38
2021-01-19,-40
2021-01-20,-37
2021-01-21,-38
2021-01-22,-33
2021-01-23,-29
2021-01-24,-27
2021-01-25,-33
2021-01-26,-32
2021-01-27,-31
2021-01-28,-34
2021-01-29,-32
2021-01-30,-31
2021-01-31,-30
2021-02-01,-29
2021-02-02,-27
2021-02-03,-30
2021-02-04,-32
2021-02-05,-35
2021-02-06,-32
2021-02-07,-35
2021-02-08,-18
2021-02-09,-18
2021-02-10,-16
2021-02-11,-16
2021-02-12,-13
2021-02-13,-35
2021-02-14,-28
2021-02-15,-12
2021-02-16,-20
2021-02-17,-22
2021-02-18,-21
2021-02-19,-15
2021-02-20,-35
2021-02-21,-32
2021-02-22,-14
2021-02-23,-18
2021-02-24,-20
2021-02-25,-18
2021-02-26,-8
2021-02-27,-15
2021-02-28,-14
2021-03-01,-7
2021-03-02,-3
2021-03-03,-6
2021-03-04,-7
2021-03-05,-2
2021-03-06,-9
2021-03-07,-16
2021-03-08,-18
2021-03-09,-9
2021-03-10,-5
2021-03-11,-14
2021-03-12,-12
2021-03-13,-8
2021-03-14,-3
2021-03-15,-8
2021-03-16,-4
2021-03-17,-1
2021-03-18,-8
2021-03-19,-3
2021-03-20,-4
2021-03-21,-6
2021-03-22,-6
2021-03-23,-4
2021-03-24,-6
2021-03-25,-5
2021-03-26,2
2021-03-27,-8
2021-03-28,3
2021-03-29,0
2021-03-30,-1
2021-03-31,0
2021-04-01,1
2021-04-02,3
2021-04-03,2
2021-04-04,7
2021-04-05,1
2021-04-06,0
2021-04-07,4
2021-04-08,6
2021-04-09,-4
2021-04-10,-5
2021-04-11,-4
2021-04-12,2
2021-04-13,-4
2021-04-14,3
2021-04-15,5
2021-04-16,6
2021-04-17,3
2021-04-18,6
2021-04-19,1
2021-04-20,2
2021-04-21,-3
2021-04-22,-3
2021-04-23,-18
2021-04-24,-18
2021-04-25,-12
2021-04-26,-27
2021-04-27,-24
2021-04-28,-8
2021-04-29,-7
2021-04-30,-14
2021-05-01,-19
2021-05-02,-38
2021-05-03,-49
2021-05-04,-35
2021-05-05,-32
2021-05-06,-29
2021-05-07,-28
2021-05-08,-26
2021-05-09,-33
2021-05-10,-33
2021-05-11,-26
2021-05-12,-23
2021-05-13,-9
2021-05-14,-7
2021-05-15,-8
2021-05-16,-2
2021-05-17,-8
2021-05-18,-4
2021-05-19,-7
2021-05-20,-6
2021-05-21,-1
2021-05-22,-4
2021-05-23,0
2021-05-24,-6
2021-05-25,-5
2021-05-26,-9
2021-05-27,-1
2021-05-28,0
2021-05-29,2
2021-05-30,5
2021-05-31,-2
2021-06-01,4
2021-06-02,1
2021-06-03,2
2021-06-04,2
2021-06-05,2
2021-06-06,5
2021-06-07,3
2021-06-08,5
2021-06-09,0
2021-06-10,5
2021-06-11,7
2021-06-12,4
2021-06-13,7
2021-06-14,1
2021-06-15,3
2021-06-16,3
2021-06-17,0
2021-06-18,2
2021-06-19,-1
2021-06-20,5
2021-06-21,-2
2021-06-22,2
2021-06-23,1
2021-06-24,2
2021-06-25,4
2021-06-26,2
2021-06-27,7
2021-06-28,-1
2021-06-29,-5
2021-06-30,3
2021-07-01,7
2021-07-02,8
2021-07-03,5
2021-07-04,10
2021-07-05,4
2021-07-06,4
2021-07-07,4
2021-07-08,6
2021-07-09,9
2021-07-10,6
2021-07-11,13
2021-07-12,4
2021-07-13,2
2021-07-14,5
2021-07-15,5
2021-07-16,9
2021-07-17,6
2021-07-18,10
2021-07-19,3
2021-07-20,3
2021-07-21,6
2021-07-22,5
2021-07-23,9
