dates,incrementalcount_vaccine_covid_19_administered
2021-04-10,1026
2021-04-13,1468
2021-04-14,1403
2021-04-15,1424
2021-04-16,1510
2021-04-17,1227
2021-04-20,810
2021-04-21,892
2021-04-22,1426
2021-04-23,1560
2021-04-27,1542
2021-04-28,1706
2021-04-29,1767
2021-04-30,1770
2021-05-06,3651
2021-05-07,3087
2021-05-08,3846
2021-05-11,4689
2021-05-12,4434
2021-05-13,5773
2021-05-14,3733
2021-05-15,4210
2021-05-18,4045
2021-05-19,3848
2021-05-20,4262
2021-05-21,4085
2021-05-22,3895
2021-05-25,4354
2021-05-26,3909
2021-05-27,4338
2021-05-28,4436
2021-05-29,4565
2021-06-01,5056
2021-06-02,5221
2021-06-03,6347
2021-06-04,6409
2021-06-05,5385
2021-06-08,5393
2021-06-09,5980
2021-06-10,6283
2021-06-11,6113
2021-06-12,5200
2021-06-15,4693
2021-06-16,4579
2021-06-17,4414
2021-06-18,4510
2021-06-19,4240
2021-06-22,3810
2021-06-23,4231
2021-06-24,2929
2021-06-25,3165
2021-06-26,2984
2021-06-29,3237
2021-06-30,3678
2021-07-06,3656
2021-07-07,5062
2021-07-08,5759
2021-07-09,5768
2021-07-26,14059
2021-07-27,14397
2021-08-01,25189
2021-08-04,22052
2021-08-05,18956
2021-08-06,23341
2021-08-07,19355
2021-08-08,14899
2021-08-09,23755
2021-08-10,23943
2021-08-11,26979
2021-08-12,25434
2021-08-13,26529
2021-08-14,23981
2021-08-19,24095
2021-08-23,17648
2021-08-24,58479
2021-08-25,27556
2021-08-26,29221
2021-08-29,18477
2021-09-01,24640
2021-09-02,23995
2021-09-05,11929
2021-09-06,14029
2021-09-07,26616
2021-09-20,16255
2021-09-21,15117
2021-09-22,14483
2021-09-23,14178
2021-09-26,19785
2021-09-27,11421
2021-09-28,13891
2021-10-03,4579
2021-10-04,8528
2021-10-10,12092
2021-10-11,7273
2021-10-14,10738
2021-11-04,4649
2021-11-07,1266
2021-11-08,5554
2021-11-09,7553
2021-11-12,8270
2021-11-13,5153
2021-11-16,8943
2021-11-17,8111
2021-11-22,10308
2021-11-23,5384
2021-12-01,14503
2021-12-06,13080
2021-12-07,13432
2021-12-08,11896
2021-12-13,12291
2021-12-14,12820
2021-12-15,12692
2021-12-16,11914
2021-12-17,10876
2021-12-18,8539
2021-12-19,3388
2021-12-20,15122
2021-12-21,15240
2021-12-24,13280
2022-01-04,7800
2022-01-05,8794
2022-01-06,8666
2022-01-11,12038
2022-01-12,10662
2022-01-13,8250
2022-01-16,2798
2022-01-17,10146
2022-01-18,10068
2022-01-19,3075
2022-01-20,7926
2022-01-21,7737
2022-01-22,5438
2022-01-25,9465
2022-01-26,8712
2022-01-27,18717
2022-01-30,7932
2022-01-31,9298
2022-02-01,7880
2022-02-02,6523
2022-02-03,5544
2022-02-04,5007
2022-02-05,3087
2022-02-08,3874
2022-02-09,4599
2022-02-10,3785
2022-02-13,727
2022-02-14,4279
2022-02-17,3683
2022-02-18,3623
2022-02-19,1943
2022-02-20,470
2022-02-21,3406
2022-02-22,4213
2022-02-25,3230
2022-02-26,1564
2022-02-27,548
2022-02-28,3919
2022-03-01,1514
2022-03-02,1366
2022-03-03,220
2022-03-04,1389
2022-03-05,798
2022-03-06,311
2022-03-07,1539
2022-03-10,1627
2022-03-11,1550
2022-03-12,703
2022-03-13,150
2022-03-14,1792
2022-03-15,1842
2022-03-18,1681
2022-03-19,783
2022-03-20,186
2022-03-21,1831
2022-03-22,2059
2022-03-23,1937
2022-03-24,1930
2022-03-25,1648
2022-03-26,1094
2022-03-27,224
2022-03-30,2015
2022-03-31,2025
2022-04-04,529
2022-04-05,219
2022-04-06,683
2022-04-07,916
2022-04-08,1071
2022-04-09,402
2022-04-10,212
2022-04-11,1466
2022-04-12,1238
2022-04-13,1159
2022-04-14,1278
2022-04-18,1160
2022-04-21,2139
2022-05-03,758
