dates,incrementalcount_medicalconditionincident_covid_19_patientdeceased
2020-01-03,0
2020-01-04,0
2020-01-05,0
2020-01-06,0
2020-01-07,0
2020-01-08,0
2020-01-09,0
2020-01-10,0
2020-01-11,0
2020-01-12,0
2020-01-13,0
2020-01-14,0
2020-01-15,0
2020-01-16,0
2020-01-17,0
2020-01-18,0
2020-01-19,0
2020-01-20,0
2020-01-21,0
2020-01-22,0
2020-01-23,0
2020-01-24,0
2020-01-25,0
2020-01-26,0
2020-01-27,0
2020-01-28,0
2020-01-29,0
2020-01-30,0
2020-01-31,0
2020-02-01,0
2020-02-02,0
2020-02-03,0
2020-02-04,0
2020-02-05,0
2020-02-06,0
2020-02-07,0
2020-02-08,0
2020-02-09,0
2020-02-10,0
2020-02-11,0
2020-02-12,0
2020-02-13,0
2020-02-14,0
2020-02-15,0
2020-02-16,0
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,0
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,0
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,0
2020-03-02,0
2020-03-03,0
2020-03-04,0
2020-03-05,0
2020-03-06,0
2020-03-07,0
2020-03-08,0
2020-03-09,0
2020-03-10,0
2020-03-11,0
2020-03-12,0
2020-03-13,0
2020-03-14,0
2020-03-15,0
2020-03-16,0
2020-03-17,0
2020-03-18,0
2020-03-19,0
2020-03-20,0
2020-03-21,0
2020-03-22,0
2020-03-23,0
2020-03-24,0
2020-03-25,0
2020-03-26,0
2020-03-27,0
2020-03-28,0
2020-03-29,0
2020-03-30,0
2020-03-31,0
2020-04-01,0
2020-04-02,0
2020-04-03,0
2020-04-04,0
2020-04-05,1
2020-04-06,1
2020-04-07,0
2020-04-08,1
2020-04-09,0
2020-04-10,0
2020-04-11,0
2020-04-12,0
2020-04-13,0
2020-04-14,0
2020-04-15,0
2020-04-16,0
2020-04-17,0
2020-04-18,0
2020-04-19,1
2020-04-20,0
2020-04-21,0
2020-04-22,1
2020-04-23,0
2020-04-24,0
2020-04-25,0
2020-04-26,0
2020-04-27,1
2020-04-28,0
2020-04-29,0
2020-04-30,0
2020-05-01,0
2020-05-02,2
2020-05-03,0
2020-05-04,1
2020-05-05,0
2020-05-06,0
2020-05-07,0
2020-05-08,0
2020-05-09,1
2020-05-10,0
2020-05-11,0
2020-05-12,1
2020-05-13,0
2020-05-14,0
2020-05-15,1
2020-05-16,0
2020-05-17,0
2020-05-18,0
2020-05-19,0
2020-05-20,0
2020-05-21,0
2020-05-22,0
2020-05-23,0
2020-05-24,0
2020-05-25,0
2020-05-26,0
2020-05-27,0
2020-05-28,0
2020-05-29,0
2020-05-30,0
2020-05-31,0
2020-06-01,0
2020-06-02,0
2020-06-03,1
2020-06-04,0
2020-06-05,0
2020-06-06,0
2020-06-07,0
2020-06-08,0
2020-06-09,0
2020-06-10,0
2020-06-11,0
2020-06-12,0
2020-06-13,0
2020-06-14,1
2020-06-15,0
2020-06-16,0
2020-06-17,0
2020-06-18,0
2020-06-19,0
2020-06-20,0
2020-06-21,0
2020-06-22,0
2020-06-23,0
2020-06-24,0
2020-06-25,0
2020-06-26,0
2020-06-27,0
2020-06-28,1
2020-06-29,0
2020-06-30,0
2020-07-01,0
2020-07-02,0
2020-07-03,0
2020-07-04,0
2020-07-05,0
2020-07-06,0
2020-07-07,0
2020-07-08,0
2020-07-09,0
2020-07-10,0
2020-07-11,0
2020-07-12,0
2020-07-13,0
2020-07-14,0
2020-07-15,0
2020-07-16,0
2020-07-17,0
2020-07-18,0
2020-07-19,0
2020-07-20,0
2020-07-21,1
2020-07-22,0
2020-07-23,0
2020-07-24,0
2020-07-25,0
2020-07-26,0
2020-07-27,0
2020-07-28,0
2020-07-29,0
2020-07-30,1
2020-07-31,0
2020-08-01,0
2020-08-02,0
2020-08-03,0
2020-08-04,0
2020-08-05,0
2020-08-06,0
2020-08-07,0
2020-08-08,0
2020-08-09,0
2020-08-10,0
2020-08-11,0
2020-08-12,0
2020-08-13,0
2020-08-14,0
2020-08-15,0
2020-08-16,0
2020-08-17,0
2020-08-18,0
2020-08-19,0
2020-08-20,0
2020-08-21,0
2020-08-22,0
2020-08-23,0
2020-08-24,0
2020-08-25,2
2020-08-26,0
2020-08-27,0
2020-08-28,0
2020-08-29,0
2020-08-30,0
2020-08-31,0
2020-09-01,0
2020-09-02,0
2020-09-03,0
2020-09-04,0
2020-09-05,0
2020-09-06,0
2020-09-07,0
2020-09-08,0
2020-09-09,0
2020-09-10,0
2020-09-11,0
2020-09-12,0
2020-09-13,0
2020-09-14,0
2020-09-15,0
2020-09-16,0
2020-09-17,0
2020-09-18,0
2020-09-19,0
2020-09-20,0
2020-09-21,1
2020-09-22,2
2020-09-23,2
2020-09-24,1
2020-09-25,1
2020-09-26,1
2020-09-27,1
2020-09-28,0
2020-09-29,5
2020-09-30,3
2020-10-01,4
2020-10-02,3
2020-10-03,5
2020-10-04,2
2020-10-05,2
2020-10-06,6
2020-10-07,4
2020-10-08,4
2020-10-09,6
2020-10-10,6
2020-10-11,7
2020-10-12,6
2020-10-13,11
2020-10-14,7
2020-10-15,4
2020-10-16,11
2020-10-17,4
2020-10-18,8
2020-10-19,7
2020-10-20,15
2020-10-21,14
2020-10-22,7
2020-10-23,4
2020-10-24,10
2020-10-25,8
2020-10-26,14
2020-10-27,23
2020-10-28,15
2020-10-29,20
2020-10-30,12
2020-10-31,22
2020-11-01,28
2020-11-02,7
2020-11-03,20
2020-11-04,19
2020-11-05,20
2020-11-06,22
2020-11-07,18
2020-11-08,34
2020-11-09,24
2020-11-10,22
2020-11-11,45
2020-11-12,33
2020-11-13,37
2020-11-14,33
2020-11-15,34
2020-11-16,30
2020-11-17,45
2020-11-18,37
2020-11-19,38
2020-11-20,41
2020-11-21,33
2020-11-22,49
2020-11-23,36
2020-11-24,39
2020-11-25,34
2020-11-26,39
2020-11-27,37
2020-11-28,34
2020-11-29,35
2020-11-30,37
2020-12-01,36
2020-12-02,39
2020-12-03,45
2020-12-04,38
2020-12-05,37
2020-12-06,42
2020-12-07,36
2020-12-08,36
2020-12-09,38
2020-12-10,43
2020-12-11,37
2020-12-12,50
2020-12-13,46
2020-12-14,49
2020-12-15,44
2020-12-16,39
2020-12-17,31
2020-12-18,49
2020-12-19,53
2020-12-20,39
2020-12-21,46
2020-12-22,42
2020-12-23,51
2020-12-24,43
2020-12-25,37
2020-12-26,39
2020-12-27,25
2020-12-28,41
2020-12-29,25
2020-12-30,38
2020-12-31,24
2021-01-01,23
2021-01-02,44
2021-01-03,31
2021-01-04,25
2021-01-05,18
2021-01-06,20
2021-01-07,28
2021-01-08,34
2021-01-09,22
2021-01-10,23
2021-01-11,23
2021-01-12,24
2021-01-13,26
2021-01-14,21
2021-01-15,26
2021-01-16,23
2021-01-17,17
2021-01-18,25
2021-01-19,15
2021-01-20,14
2021-01-21,11
2021-01-22,24
2021-01-23,16
2021-01-24,17
2021-01-25,16
2021-01-26,25
2021-01-27,12
2021-01-28,19
2021-01-29,21
2021-01-30,11
2021-01-31,19
2021-02-01,16
2021-02-02,14
2021-02-03,13
2021-02-04,19
2021-02-05,18
2021-02-06,11
2021-02-07,14
2021-02-08,15
2021-02-09,8
2021-02-10,5
2021-02-11,10
2021-02-12,15
2021-02-13,7
2021-02-14,9
2021-02-15,11
2021-02-16,14
2021-02-17,13
2021-02-18,9
2021-02-19,7
2021-02-20,19
2021-02-21,10
2021-02-22,12
2021-02-23,10
2021-02-24,6
2021-02-25,12
2021-02-26,10
2021-02-27,14
2021-02-28,11
2021-03-01,10
2021-03-02,12
2021-03-03,9
2021-03-04,12
2021-03-05,10
2021-03-06,4
2021-03-07,9
2021-03-08,15
2021-03-09,10
2021-03-10,12
2021-03-11,9
2021-03-12,12
2021-03-13,9
2021-03-14,5
2021-03-15,2
2021-03-16,8
2021-03-17,7
2021-03-18,9
2021-03-19,9
2021-03-20,8
2021-03-21,9
2021-03-22,10
2021-03-23,4
2021-03-24,8
2021-03-25,10
2021-03-26,6
2021-03-27,8
2021-03-28,5
2021-03-29,14
2021-03-30,8
2021-03-31,5
2021-04-01,7
2021-04-02,13
2021-04-03,6
2021-04-04,7
2021-04-05,11
2021-04-06,10
2021-04-07,8
2021-04-08,9
2021-04-09,9
2021-04-10,11
2021-04-11,8
2021-04-12,6
2021-04-13,11
2021-04-14,7
2021-04-15,7
2021-04-16,8
2021-04-17,9
2021-04-18,14
2021-04-19,10
2021-04-20,10
2021-04-21,12
2021-04-22,10
2021-04-23,11
2021-04-24,15
2021-04-25,18
2021-04-26,18
2021-04-27,17
2021-04-28,17
2021-04-29,18
2021-04-30,15
2021-05-01,20
2021-05-02,21
2021-05-03,12
2021-05-04,20
2021-05-05,24
2021-05-06,20
2021-05-07,18
2021-05-08,18
2021-05-09,18
2021-05-10,24
2021-05-11,31
2021-05-12,27
2021-05-13,16
2021-05-14,18
2021-05-15,29
2021-05-16,16
2021-05-17,27
2021-05-18,30
2021-05-19,20
2021-05-20,21
2021-05-21,29
2021-05-22,33
2021-05-23,20
2021-05-24,17
2021-05-25,15
2021-05-26,28
2021-05-27,17
2021-05-28,28
2021-05-29,12
2021-05-30,18
2021-05-31,16
2021-06-01,31
2021-06-02,30
2021-06-03,19
2021-06-04,23
2021-06-05,17
2021-06-06,17
2021-06-07,24
2021-06-08,17
2021-06-09,31
2021-06-10,14
2021-06-11,16
2021-06-12,22
2021-06-13,14
2021-06-14,12
2021-06-15,23
2021-06-16,13
2021-06-17,18
2021-06-18,17
2021-06-19,17
2021-06-20,12
2021-06-21,15
2021-06-22,24
2021-06-23,12
2021-06-24,17
2021-06-25,9
2021-06-26,18
2021-06-27,11
2021-06-28,9
2021-06-29,22
2021-06-30,19
2021-07-01,11
2021-07-02,8
2021-07-03,12
2021-07-04,0
2021-07-05,26
2021-07-06,10
2021-07-07,11
2021-07-08,20
2021-07-09,7
2021-07-10,22
2021-07-11,9
2021-07-12,16
2021-07-13,11
2021-07-14,13
2021-07-15,11
2021-07-16,13
2021-07-17,22
2021-07-18,13
2021-07-19,15
2021-07-20,26
2021-07-21,26
2021-07-22,18
2021-07-23,20
2021-07-24,9
2021-07-25,23
2021-07-26,26
2021-07-27,17
2021-07-28,20
2021-07-29,17
2021-07-30,25
2021-07-31,27
2021-08-01,33
2021-08-02,23
2021-08-03,34
2021-08-04,38
2021-08-05,38
2021-08-06,30
2021-08-07,38
2021-08-08,30
2021-08-09,44
2021-08-10,54
2021-08-11,48
2021-08-12,49
2021-08-13,42
2021-08-14,50
2021-08-15,35
2021-08-16,30
