dates,cumulativecount_vaccine_covid_19_administered
2021-03-10,0
2021-04-05,43122
2021-04-06,63837
2021-04-10,100010
2021-04-23,140227
2021-05-30,358236
2021-06-02,402114
2021-06-07,465197
2021-06-08,483520
2021-06-14,539843
2021-06-20,629692
2021-06-28,671423
2021-06-29,677957
2021-07-18,810560
2021-08-01,819035
2021-08-09,823881
2021-08-11,827961
2021-08-22,1129054
2021-09-08,1255213
2021-09-14,1423327
2021-09-19,1499982
2021-10-20,1659666
2021-12-08,3276654
2022-01-18,3642188
2022-01-23,3714541
2022-01-25,3718299
2022-02-02,4991228
2022-02-15,5711034
2022-03-07,6131070
2022-03-31,6761896
2022-04-10,7037185
2022-04-19,7074667
2022-05-01,7096087
2022-05-22,7206762
2022-05-30,8179010
2022-11-13,11735049
2022-11-28,13186858
2022-12-12,13711970
2023-02-05,16815648
2023-02-21,18425870
2023-03-05,18495743
2023-04-02,22598737
