dates,covid19mobilitytrend_transporthub
2020-02-15,-3
2020-02-16,-3
2020-02-17,-4
2020-02-18,-3
2020-02-19,-4
2020-02-20,-5
2020-02-21,-2
2020-02-22,-2
2020-02-23,-4
2020-02-24,-3
2020-02-25,-2
2020-02-26,-2
2020-02-27,-1
2020-02-28,2
2020-02-29,2
2020-03-01,1
2020-03-02,3
2020-03-03,2
2020-03-04,7
2020-03-05,5
2020-03-06,-4
2020-03-07,1
2020-03-08,3
2020-03-09,3
2020-03-10,3
2020-03-11,0
2020-03-12,0
2020-03-13,0
2020-03-14,-5
2020-03-15,-4
2020-03-16,-9
2020-03-17,-8
2020-03-18,-10
2020-03-19,-13
2020-03-20,-15
2020-03-21,-13
2020-03-22,-22
2020-03-23,-30
2020-03-24,-27
2020-03-25,-25
2020-03-26,-23
2020-03-27,-28
2020-03-28,-12
2020-03-29,-15
2020-03-30,-57
2020-03-31,-56
2020-04-01,-59
2020-04-02,-59
2020-04-03,-58
2020-04-04,-62
2020-04-05,-58
2020-04-06,-57
2020-04-07,-55
2020-04-08,-56
2020-04-09,-55
2020-04-10,-60
2020-04-11,-58
2020-04-12,-55
2020-04-13,-60
2020-04-14,-54
2020-04-15,-54
2020-04-16,-57
2020-04-17,-56
2020-04-18,-58
2020-04-19,-57
2020-04-20,-42
2020-04-21,-34
2020-04-22,-35
2020-04-23,-34
2020-04-24,-34
2020-04-25,-33
2020-04-26,-48
2020-04-27,-28
2020-04-28,-26
2020-04-29,-27
2020-04-30,-26
2020-05-01,-36
2020-05-02,-31
2020-05-03,-39
2020-05-04,-25
2020-05-05,-24
2020-05-06,-24
2020-05-07,-25
2020-05-08,-26
2020-05-09,-26
2020-05-10,-37
2020-05-11,-25
2020-05-12,-22
2020-05-13,-23
2020-05-14,-24
2020-05-15,-23
2020-05-16,-24
2020-05-17,-32
2020-05-18,-20
2020-05-19,-23
2020-05-20,-22
2020-05-21,-22
2020-05-22,-23
2020-05-23,-24
2020-05-24,-31
2020-05-25,-37
2020-05-26,-18
2020-05-27,-21
2020-05-28,-24
2020-05-29,-19
2020-05-30,-24
2020-05-31,-26
2020-06-01,-15
2020-06-02,-19
2020-06-03,-14
2020-06-04,-16
2020-06-05,-17
2020-06-06,-18
2020-06-07,-25
2020-06-08,-14
2020-06-09,-21
2020-06-10,-18
2020-06-11,-14
2020-06-12,-16
2020-06-13,-16
2020-06-14,-19
2020-06-15,-9
2020-06-16,-10
2020-06-17,-13
2020-06-18,-13
2020-06-19,-10
2020-06-20,-12
2020-06-21,-16
2020-06-22,-8
2020-06-23,-8
2020-06-24,-11
2020-06-25,-12
2020-06-26,-13
2020-06-27,-13
2020-06-28,-19
2020-06-29,-8
2020-06-30,-4
2020-07-01,-8
2020-07-02,-7
2020-07-03,-7
2020-07-04,-18
2020-07-05,-12
2020-07-06,-3
2020-07-07,-5
2020-07-08,-7
2020-07-09,-9
2020-07-10,-8
2020-07-11,-9
2020-07-12,-14
2020-07-13,-6
2020-07-14,-8
2020-07-15,-9
2020-07-16,-9
2020-07-17,-8
2020-07-18,-9
2020-07-19,-15
