dates,incrementalcount_medicalconditionincident_covid_19_confirmedcase
2020-01-03,0
2020-01-04,0
2020-01-05,0
2020-01-06,0
2020-01-07,0
2020-01-08,0
2020-01-09,0
2020-01-10,0
2020-01-11,0
2020-01-12,0
2020-01-13,0
2020-01-14,0
2020-01-15,0
2020-01-16,0
2020-01-17,0
2020-01-18,0
2020-01-19,0
2020-01-20,0
2020-01-21,0
2020-01-22,0
2020-01-23,0
2020-01-24,0
2020-01-25,0
2020-01-26,0
2020-01-27,0
2020-01-28,0
2020-01-29,0
2020-01-30,0
2020-01-31,0
2020-02-01,0
2020-02-02,0
2020-02-03,0
2020-02-04,0
2020-02-05,0
2020-02-06,0
2020-02-07,0
2020-02-08,0
2020-02-09,0
2020-02-10,0
2020-02-11,0
2020-02-12,0
2020-02-13,0
2020-02-14,0
2020-02-15,0
2020-02-16,0
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,0
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,0
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,0
2020-03-02,0
2020-03-03,0
2020-03-04,0
2020-03-05,0
2020-03-06,0
2020-03-07,0
2020-03-08,0
2020-03-09,0
2020-03-10,0
2020-03-11,0
2020-03-12,1
2020-03-13,2
2020-03-14,1
2020-03-15,4
2020-03-16,2
2020-03-17,1
2020-03-18,4
2020-03-19,3
2020-03-20,4
2020-03-21,6
2020-03-22,3
2020-03-23,3
2020-03-24,6
2020-03-25,13
2020-03-26,15
2020-03-27,64
2020-03-28,6
2020-03-29,3
2020-03-30,11
2020-03-31,0
2020-04-01,9
2020-04-02,34
2020-04-03,9
2020-04-04,1
2020-04-05,9
2020-04-06,0
2020-04-07,73
2020-04-08,26
2020-04-09,0
2020-04-10,65
2020-04-11,0
2020-04-12,188
2020-04-13,0
2020-04-14,70
2020-04-15,0
2020-04-16,5
2020-04-17,0
2020-04-18,0
2020-04-19,193
2020-04-20,208
2020-04-21,0
2020-04-22,0
2020-04-23,112
2020-04-24,0
2020-04-25,125
2020-04-26,0
2020-04-27,271
2020-04-28,0
2020-04-29,121
2020-04-30,0
2020-05-01,403
2020-05-02,0
2020-05-03,95
2020-05-04,0
2020-05-05,550
2020-05-06,0
2020-05-07,0
2020-05-08,372
2020-05-09,921
2020-05-10,251
2020-05-11,437
2020-05-12,0
2020-05-13,427
2020-05-14,281
2020-05-15,122
2020-05-16,108
2020-05-17,97
2020-05-18,0
2020-05-19,0
2020-05-20,361
2020-05-21,0
2020-05-22,173
2020-05-23,217
2020-05-24,131
2020-05-25,66
2020-05-26,125
2020-05-27,156
2020-05-28,339
2020-05-29,0
2020-05-30,313
2020-05-31,152
2020-06-01,113
2020-06-02,189
2020-06-03,227
2020-06-04,251
2020-06-05,337
2020-06-06,283
2020-06-07,294
2020-06-08,0
2020-06-09,448
2020-06-10,291
2020-06-11,157
2020-06-12,304
2020-06-13,793
2020-06-14,509
2020-06-15,229
2020-06-16,0
2020-06-17,0
2020-06-18,671
2020-06-19,853
2020-06-20,0
2020-06-21,437
2020-06-22,414
2020-06-23,445
2020-06-24,460
2020-06-25,361
2020-06-26,597
2020-06-27,311
2020-06-28,609
2020-06-29,390
2020-06-30,393
2020-07-01,0
2020-07-02,1254
2020-07-03,697
2020-07-04,992
2020-07-05,891
2020-07-06,854
2020-07-07,641
2020-07-08,0
2020-07-09,785
2020-07-10,270
2020-07-11,470
2020-07-12,264
2020-07-13,178
2020-07-14,695
2020-07-15,447
2020-07-16,488
2020-07-17,607
2020-07-18,763
2020-07-19,559
2020-07-20,683
2020-07-21,694
2020-07-22,691
2020-07-23,794
2020-07-24,586
2020-07-25,532
2020-07-26,655
2020-07-27,782
2020-07-28,736
2020-07-29,359
2020-07-30,726
2020-07-31,787
2020-08-01,798
2020-08-02,689
2020-08-03,574
2020-08-04,567
2020-08-05,455
2020-08-06,436
2020-08-07,470
2020-08-08,209
2020-08-09,192
2020-08-10,168
2020-08-11,153
2020-08-12,122
2020-08-13,216
2020-08-14,147
2020-08-15,322
2020-08-16,121
2020-08-17,340
2020-08-18,101
2020-08-19,166
2020-08-20,65
2020-08-21,180
2020-08-22,117
2020-08-23,95
2020-08-24,52
2020-08-25,72
2020-08-26,108
2020-08-27,169
2020-08-28,87
2020-08-29,0
2020-08-30,255
2020-08-31,157
2020-09-01,41
2020-09-02,55
2020-09-03,64
2020-09-04,92
2020-09-05,143
2020-09-06,176
2020-09-07,125
2020-09-08,75
2020-09-09,46
2020-09-10,59
2020-09-11,79
2020-09-12,29
2020-09-13,54
2020-09-14,59
2020-09-15,46
2020-09-16,97
2020-09-17,20
2020-09-18,127
2020-09-19,58
2020-09-20,54
2020-09-21,37
2020-09-22,69
2020-09-23,131
2020-09-24,34
2020-09-25,57
2020-09-26,38
2020-09-27,144
2020-09-28,30
2020-09-29,38
2020-09-30,74
2020-10-01,35
2020-10-02,26
2020-10-03,0
2020-10-04,0
2020-10-05,118
2020-10-06,17
2020-10-07,23
2020-10-08,18
2020-10-09,25
2020-10-10,67
2020-10-11,29
2020-10-12,25
2020-10-13,22
2020-10-14,26
2020-10-15,33
2020-10-16,78
2020-10-17,62
2020-10-18,89
2020-10-19,77
2020-10-20,63
2020-10-21,48
2020-10-22,41
2020-10-23,55
2020-10-24,30
2020-10-25,0
2020-10-26,133
2020-10-27,83
2020-10-28,64
2020-10-29,69
2020-10-30,76
2020-10-31,0
2020-11-01,311
2020-11-02,132
2020-11-03,145
2020-11-04,116
2020-11-05,0
2020-11-06,298
2020-11-07,100
2020-11-08,0
2020-11-09,0
2020-11-10,0
2020-11-11,716
2020-11-12,105
2020-11-13,0
2020-11-14,253
2020-11-15,81
2020-11-16,0
2020-11-17,174
2020-11-18,0
2020-11-19,243
2020-11-20,67
2020-11-21,0
2020-11-22,243
2020-11-23,41
2020-11-24,49
2020-11-25,105
2020-11-26,97
2020-11-27,93
2020-11-28,98
2020-11-29,123
2020-11-30,103
2020-12-01,203
2020-12-02,102
2020-12-03,76
2020-12-04,0
2020-12-05,226
2020-12-06,122
2020-12-07,116
2020-12-08,0
2020-12-09,195
2020-12-10,81
2020-12-11,0
2020-12-12,0
2020-12-13,372
2020-12-14,0
2020-12-15,167
2020-12-16,100
2020-12-17,0
2020-12-18,0
2020-12-19,301
2020-12-20,89
2020-12-21,0
2020-12-22,0
2020-12-23,243
2020-12-24,115
2020-12-25,102
2020-12-26,0
2020-12-27,178
2020-12-28,90
2020-12-29,0
2020-12-30,159
2020-12-31,134
2021-01-01,104
2021-01-02,0
2021-01-03,0
2021-01-04,293
2021-01-05,0
2021-01-06,311
2021-01-07,0
2021-01-08,458
2021-01-09,191
2021-01-10,0
2021-01-11,0
2021-01-12,560
2021-01-13,0
2021-01-14,0
2021-01-15,733
2021-01-16,351
2021-01-17,366
2021-01-18,391
2021-01-19,658
2021-01-20,635
2021-01-21,679
2021-01-22,695
2021-01-23,646
2021-01-24,616
2021-01-25,0
2021-01-26,893
2021-01-27,747
2021-01-28,1036
2021-01-29,789
2021-01-30,794
2021-01-31,772
2021-02-01,777
2021-02-02,466
2021-02-03,1021
2021-02-04,722
2021-02-05,765
2021-02-06,795
2021-02-07,675
2021-02-08,554
2021-02-09,790
2021-02-10,771
2021-02-11,718
2021-02-12,656
2021-02-13,554
2021-02-14,702
2021-02-15,523
2021-02-16,418
2021-02-17,476
2021-02-18,491
2021-02-19,0
2021-02-20,1103
2021-02-21,486
2021-02-22,428
2021-02-23,0
2021-02-24,913
2021-02-25,626
2021-02-26,402
2021-02-27,409
2021-02-28,326
2021-03-01,0
2021-03-02,890
2021-03-03,503
2021-03-04,350
2021-03-05,373
2021-03-06,272
2021-03-07,236
2021-03-08,102
2021-03-09,175
2021-03-10,230
2021-03-11,282
2021-03-12,223
2021-03-13,243
2021-03-14,193
2021-03-15,0
2021-03-16,587
2021-03-17,268
2021-03-18,224
2021-03-19,183
2021-03-20,104
2021-03-21,106
2021-03-22,106
2021-03-23,0
2021-03-24,0
2021-03-25,288
2021-03-26,0
2021-03-27,0
2021-03-28,265
2021-03-29,31
2021-03-30,66
2021-03-31,25
2021-04-01,108
2021-04-02,118
2021-04-03,46
2021-04-04,63
2021-04-05,0
2021-04-06,100
2021-04-07,0
2021-04-08,151
2021-04-09,0
2021-04-10,150
2021-04-11,67
2021-04-12,0
2021-04-13,68
2021-04-14,0
2021-04-15,118
2021-04-16,46
2021-04-17,74
2021-04-18,0
2021-04-19,145
2021-04-20,0
2021-04-21,0
2021-04-22,238
2021-04-23,87
2021-04-24,0
2021-04-25,211
2021-04-26,49
2021-04-27,49
2021-04-28,39
2021-04-29,0
2021-04-30,82
2021-05-01,57
2021-05-02,0
2021-05-03,88
2021-05-04,28
2021-05-05,0
2021-05-06,95
2021-05-07,60
2021-05-08,0
2021-05-09,0
2021-05-10,114
2021-05-11,34
2021-05-12,84
2021-05-13,0
2021-05-14,90
2021-05-15,0
2021-05-16,123
2021-05-17,0
2021-05-18,65
2021-05-19,62
2021-05-20,37
2021-05-21,24
2021-05-22,0
2021-05-23,67
2021-05-24,12
2021-05-25,52
2021-05-26,0
2021-05-27,123
2021-05-28,0
2021-05-29,113
2021-05-30,0
2021-05-31,0
2021-06-01,0
2021-06-02,177
2021-06-03,40
2021-06-04,0
2021-06-05,0
2021-06-06,141
2021-06-07,0
2021-06-08,75
2021-06-09,49
2021-06-10,0
2021-06-11,0
2021-06-12,275
2021-06-13,56
2021-06-14,0
2021-06-15,89
2021-06-16,0
2021-06-17,0
2021-06-18,146
2021-06-19,0
2021-06-20,177
2021-06-21,23
2021-06-22,0
2021-06-23,110
2021-06-24,107
2021-06-25,166
2021-06-26,0
2021-06-27,272
2021-06-28,0
2021-06-29,153
2021-06-30,0
2021-07-01,250
2021-07-02,85
2021-07-03,0
2021-07-04,306
2021-07-05,0
2021-07-06,263
2021-07-07,159
2021-07-08,0
2021-07-09,455
2021-07-10,143
2021-07-11,0
2021-07-12,386
2021-07-13,0
2021-07-14,321
2021-07-15,382
2021-07-16,343
2021-07-17,0
2021-07-18,574
2021-07-19,240
2021-07-20,276
2021-07-21,0
2021-07-22,920
2021-07-23,0
2021-07-24,933
2021-07-25,466
2021-07-26,450
2021-07-27,0
2021-07-28,0
2021-07-29,0
2021-07-30,0
2021-07-31,0
2021-08-01,0
2021-08-02,1975
2021-08-03,518
2021-08-04,541
2021-08-05,381
2021-08-06,1383
2021-08-07,409
2021-08-08,451
2021-08-09,345
2021-08-10,406
2021-08-11,308
2021-08-12,570
2021-08-13,926
2021-08-14,0
2021-08-15,1146
