dates,covid19mobilitytrend_transporthub
2020-02-15,7
2020-02-16,-5
2020-02-17,-5
2020-02-18,-5
2020-02-19,-1
2020-02-20,-9
2020-02-21,-4
2020-02-22,2
2020-02-23,7
2020-02-24,3
2020-02-25,-1
2020-02-26,1
2020-02-27,0
2020-02-28,1
2020-02-29,2
2020-03-01,-1
2020-03-02,0
2020-03-03,-2
2020-03-04,1
2020-03-05,3
2020-03-06,2
2020-03-07,1
2020-03-08,-9
2020-03-09,-2
2020-03-10,-7
2020-03-11,-9
2020-03-12,-20
2020-03-13,-39
2020-03-14,-37
2020-03-15,-54
2020-03-16,-49
2020-03-17,-53
2020-03-18,-55
2020-03-19,-56
2020-03-20,-55
2020-03-21,-42
2020-03-22,-57
2020-03-23,-58
2020-03-24,-59
2020-03-25,-58
2020-03-26,-56
2020-03-27,-57
2020-03-28,-50
2020-03-29,-57
2020-03-30,-53
2020-03-31,-52
2020-04-01,-54
2020-04-02,-58
2020-04-03,-53
2020-04-04,-46
2020-04-05,-52
2020-04-06,-46
2020-04-07,-44
2020-04-08,-52
2020-04-09,-58
2020-04-10,-58
2020-04-11,-55
2020-04-12,-52
2020-04-13,-63
2020-04-14,-52
2020-04-15,-47
2020-04-16,-48
2020-04-17,-44
2020-04-18,-30
2020-04-19,-32
2020-04-20,-37
2020-04-21,-34
2020-04-22,-36
2020-04-23,-38
2020-04-24,-42
2020-04-25,-29
2020-04-26,-37
2020-04-27,-41
2020-04-28,-38
2020-04-29,-35
2020-04-30,-34
2020-05-01,-55
2020-05-02,-25
2020-05-03,-34
2020-05-04,-35
2020-05-05,-33
2020-05-06,-32
2020-05-07,-34
2020-05-08,-33
2020-05-09,-22
2020-05-10,-44
2020-05-11,-33
2020-05-12,-34
2020-05-13,-30
2020-05-14,-31
2020-05-15,-32
2020-05-16,-30
2020-05-17,-22
2020-05-18,-30
2020-05-19,-26
2020-05-20,-17
2020-05-21,-44
2020-05-22,-36
2020-05-23,-27
2020-05-24,-29
2020-05-25,-24
2020-05-26,-27
2020-05-27,-26
2020-05-28,-24
2020-05-29,-17
2020-05-30,-4
2020-05-31,-12
2020-06-01,-31
2020-06-02,-19
2020-06-03,-22
2020-06-04,-26
2020-06-05,-27
2020-06-06,-24
2020-06-07,-34
2020-06-08,-24
2020-06-09,-22
2020-06-10,-21
2020-06-11,-18
2020-06-12,-12
2020-06-13,-1
2020-06-14,-8
2020-06-15,-13
2020-06-16,-13
2020-06-17,-13
2020-06-18,-12
2020-06-19,-9
2020-06-20,-3
2020-06-21,-21
2020-06-22,-18
2020-06-23,-12
2020-06-24,-12
2020-06-25,-13
2020-06-26,-10
2020-06-27,4
2020-06-28,-20
2020-06-29,-20
2020-06-30,-22
2020-07-01,-18
2020-07-02,-21
2020-07-03,-22
2020-07-04,0
2020-07-05,-24
2020-07-06,-23
2020-07-07,-23
2020-07-08,-21
2020-07-09,-21
2020-07-10,-21
2020-07-11,-1
2020-07-12,-8
2020-07-13,-19
2020-07-14,-27
2020-07-15,-20
2020-07-16,-20
2020-07-17,-22
2020-07-18,-8
2020-07-19,-12
2020-07-20,-18
2020-07-21,-22
2020-07-22,-20
2020-07-23,-21
2020-07-24,-20
2020-07-25,5
2020-07-26,-19
2020-07-27,-22
2020-07-28,-29
2020-07-29,-26
2020-07-30,-22
2020-07-31,-18
2020-08-01,4
2020-08-02,-14
2020-08-03,-20
2020-08-04,-19
2020-08-05,-28
2020-08-06,-20
2020-08-07,-17
2020-08-08,0
2020-08-09,-4
2020-08-10,-18
2020-08-11,-18
2020-08-12,-17
2020-08-13,-22
2020-08-14,-19
2020-08-15,-4
2020-08-16,-9
2020-08-17,-17
2020-08-18,-18
2020-08-19,-20
2020-08-20,-22
2020-08-21,-25
2020-08-22,-18
2020-08-23,-21
2020-08-24,-23
2020-08-25,-22
2020-08-26,-23
2020-08-27,-23
2020-08-28,-19
2020-08-29,-13
2020-08-30,-17
2020-08-31,-21
2020-09-01,-19
2020-09-02,-21
2020-09-03,-25
2020-09-04,-22
2020-09-05,-17
2020-09-06,-21
2020-09-07,-25
2020-09-08,-24
2020-09-09,-27
2020-09-10,-25
2020-09-11,-23
2020-09-12,-18
2020-09-13,-23
2020-09-14,-22
2020-09-15,-22
2020-09-16,-24
2020-09-17,-23
2020-09-18,-20
2020-09-19,-12
2020-09-20,-20
2020-09-21,-29
2020-09-22,-30
2020-09-23,-34
2020-09-24,-35
2020-09-25,-29
2020-09-26,-35
2020-09-27,-31
2020-09-28,-36
2020-09-29,-40
2020-09-30,-39
2020-10-01,-35
2020-10-02,-28
2020-10-03,-22
2020-10-04,-31
2020-10-05,-25
2020-10-06,-29
2020-10-07,-30
2020-10-08,-32
2020-10-09,-29
2020-10-10,-28
2020-10-11,-22
2020-10-12,-26
2020-10-13,-27
2020-10-14,-28
2020-10-15,-28
2020-10-16,-26
2020-10-17,-26
2020-10-18,-27
2020-10-19,-28
2020-10-20,-32
2020-10-21,-31
2020-10-22,-30
2020-10-23,-27
2020-10-24,-28
2020-10-25,-35
2020-10-26,-29
2020-10-27,-32
2020-10-28,-33
2020-10-29,-33
2020-10-30,-34
2020-10-31,-31
2020-11-01,-41
2020-11-02,-35
2020-11-03,-34
2020-11-04,-38
2020-11-05,-39
2020-11-06,-39
2020-11-07,-42
2020-11-08,-41
2020-11-09,-41
2020-11-10,-41
2020-11-11,-42
2020-11-12,-42
2020-11-13,-42
2020-11-14,-41
2020-11-15,-50
2020-11-16,-42
2020-11-17,-43
