dates,count_medicalconditionincident_covid_19_patienthospitalized
2020-03-08,0
2020-03-09,2
2020-03-10,8
2020-03-11,13
2020-03-12,23
2020-03-13,27
2020-03-14,35
2020-03-15,41
2020-03-16,50
2020-03-17,68
2020-03-18,82
2020-03-19,102
2020-03-20,130
2020-03-21,148
2020-03-22,169
2020-03-23,193
2020-03-24,212
2020-03-25,237
2020-03-26,266
2020-03-27,303
2020-03-28,291
2020-03-29,317
2020-03-30,321
2020-03-31,317
2020-04-01,325
2020-04-02,318
2020-04-03,318
2020-04-04,306
2020-04-05,310
2020-04-06,314
2020-04-07,277
2020-04-08,250
2020-04-09,252
2020-04-10,234
2020-04-11,214
2020-04-12,214
2020-04-13,204
2020-04-14,201
2020-04-15,190
2020-04-16,175
2020-04-17,165
2020-04-18,148
2020-04-19,153
2020-04-20,160
2020-04-21,144
2020-04-22,129
2020-04-23,123
2020-04-24,120
2020-04-25,114
2020-04-26,122
2020-04-27,125
2020-04-28,119
2020-04-29,114
2020-04-30,98
2020-05-01,82
2020-05-02,81
2020-05-03,80
2020-05-04,82
2020-05-05,71
2020-05-06,62
2020-05-07,63
2020-05-08,61
2020-05-09,59
2020-05-10,60
2020-05-11,59
2020-05-12,59
2020-05-13,61
2020-05-14,61
2020-05-15,58
2020-05-16,52
2020-05-17,52
2020-05-18,52
2020-05-19,51
2020-05-20,51
2020-05-21,41
2020-05-22,45
2020-05-23,35
2020-05-24,38
2020-05-25,40
2020-05-26,37
2020-05-27,36
2020-05-28,36
2020-05-29,30
2020-05-30,28
2020-05-31,28
2020-06-01,29
2020-06-02,32
2020-06-03,27
2020-06-04,29
2020-06-05,22
2020-06-06,21
2020-06-07,21
2020-06-08,21
2020-06-09,21
2020-06-10,18
2020-06-11,16
2020-06-12,16
2020-06-13,18
2020-06-15,18
2020-06-16,18
2020-06-17,18
2020-06-18,19
2020-06-19,17
2020-06-22,13
2020-06-23,12
2020-06-24,16
2020-06-25,18
2020-06-26,20
2020-06-29,18
2020-06-30,18
2020-07-01,17
2020-07-02,19
2020-07-03,15
2020-07-06,11
2020-07-07,9
2020-07-08,8
2020-07-09,8
2020-07-10,4
2020-07-13,7
2020-07-14,7
2020-07-15,5
2020-07-16,6
2020-07-17,8
2020-07-20,10
2020-07-21,7
2020-07-22,3
2020-07-23,3
2020-07-24,3
2020-07-27,7
2020-07-28,5
2020-07-29,6
2020-07-30,6
2020-07-31,3
2020-08-03,14
2020-08-04,12
2020-08-05,11
2020-08-06,14
2020-08-07,15
2020-08-10,16
2020-08-11,15
2020-08-12,15
2020-08-13,12
2020-08-14,8
2020-08-17,14
2020-08-18,12
2020-08-19,11
2020-08-20,10
2020-08-21,13
2020-08-24,17
2020-08-25,18
2020-08-26,17
2020-08-27,17
2020-08-28,16
2020-08-31,12
2020-09-01,11
2020-09-02,11
2020-09-03,13
2020-09-04,16
2020-09-07,15
2020-09-08,11
2020-09-09,14
2020-09-10,11
2020-09-11,16
2020-09-14,21
2020-09-15,18
2020-09-16,16
2020-09-17,20
2020-09-18,16
2020-09-21,23
2020-09-22,21
2020-09-23,19
2020-09-24,24
2020-09-25,19
2020-09-28,21
2020-09-29,24
2020-09-30,28
2020-10-01,25
2020-10-02,27
2020-10-05,25
2020-10-06,22
2020-10-07,25
2020-10-08,27
2020-10-09,23
2020-10-12,31
2020-10-13,27
2020-10-14,23
2020-10-15,24
2020-10-16,28
2020-10-19,28
2020-10-20,29
2020-10-21,36
2020-10-22,44
2020-10-23,44
2020-10-26,54
2020-10-27,51
2020-10-28,49
2020-10-29,47
2020-10-30,60
2020-10-31,60
2020-11-01,63
2020-11-02,64
2020-11-03,61
2020-11-04,70
2020-11-05,72
2020-11-06,88
2020-11-07,92
2020-11-08,96
2020-11-09,97
2020-11-10,104
2020-11-11,95
2020-11-12,110
2020-11-13,109
2020-11-14,117
2020-11-15,127
2020-11-16,135
2020-11-17,139
2020-11-18,143
2020-11-19,138
2020-11-20,127
2020-11-21,124
2020-11-22,129
2020-11-23,138
2020-11-24,128
2020-11-25,116
2020-11-26,123
2020-11-27,121
2020-11-28,118
2020-11-29,123
2020-11-30,129
2020-12-01,128
2020-12-02,128
2020-12-03,111
2020-12-04,128
2020-12-05,131
2020-12-06,132
2020-12-07,151
2020-12-08,139
2020-12-09,132
2020-12-10,136
2020-12-11,132
2020-12-12,118
2020-12-13,121
2020-12-14,133
2020-12-15,126
2020-12-16,133
2020-12-17,121
2020-12-18,122
2020-12-19,136
2020-12-20,138
2020-12-21,146
2020-12-22,138
2020-12-23,129
2020-12-24,123
2020-12-25,113
2020-12-26,112
2020-12-27,129
2020-12-28,141
2020-12-29,151
2020-12-30,145
2020-12-31,140
2021-01-01,126
2021-01-02,127
2021-01-03,128
2021-01-04,129
2021-01-05,133
2021-01-06,129
2021-01-07,127
2021-01-08,131
2021-01-09,125
2021-01-10,143
2021-01-11,147
2021-01-12,149
2021-01-13,156
2021-01-14,164
2021-01-15,158
2021-01-16,150
2021-01-17,158
2021-01-18,152
2021-01-19,132
2021-01-20,124
2021-01-21,125
2021-01-22,131
2021-01-23,129
2021-01-24,135
2021-01-25,135
2021-01-26,122
2021-01-27,120
2021-01-28,104
2021-01-29,99
2021-01-30,87
2021-01-31,90
2021-02-01,96
2021-02-02,94
2021-02-03,95
2021-02-04,94
2021-02-05,95
2021-02-06,85
2021-02-07,91
2021-02-08,91
2021-02-09,94
2021-02-10,88
2021-02-11,82
2021-02-12,80
2021-02-13,76
2021-02-14,85
2021-02-15,87
2021-02-16,79
2021-02-17,69
2021-02-18,72
2021-02-19,76
2021-02-20,79
2021-02-21,85
2021-02-22,93
2021-02-23,92
2021-02-24,95
2021-02-25,92
2021-02-26,93
2021-02-27,95
2021-02-28,95
2021-03-01,102
2021-03-02,109
2021-03-03,105
2021-03-04,111
2021-03-05,120
2021-03-06,130
2021-03-07,140
2021-03-08,147
2021-03-09,155
2021-03-10,161
2021-03-11,159
2021-03-12,161
2021-03-13,177
2021-03-14,200
2021-03-15,221
2021-03-16,224
2021-03-17,226
2021-03-18,225
2021-03-19,235
2021-03-20,233
2021-03-21,244
2021-03-22,266
2021-03-23,264
2021-03-24,267
2021-03-25,250
2021-03-26,260
2021-03-27,264
2021-03-28,275
2021-03-29,285
2021-03-30,288
2021-03-31,293
2021-04-01,287
2021-04-02,289
2021-04-03,306
2021-04-04,299
2021-04-05,295
2021-04-06,296
2021-04-07,307
2021-04-08,298
2021-04-09,281
2021-04-10,280
2021-04-11,276
2021-04-12,288
2021-04-13,269
2021-04-14,261
2021-04-15,245
2021-04-16,242
2021-04-17,220
2021-04-18,209
2021-04-19,221
2021-04-20,218
2021-04-21,212
2021-04-22,199
2021-04-23,194
2021-04-24,192
2021-04-25,200
2021-04-26,207
2021-04-27,206
2021-04-28,200
2021-04-29,186
2021-04-30,173
2021-05-01,160
2021-05-02,155
2021-05-03,153
2021-05-04,128
2021-05-05,109
2021-05-06,115
2021-05-07,114
2021-05-08,106
2021-05-09,110
2021-05-10,117
2021-05-11,114
2021-05-12,125
2021-05-13,112
2021-05-14,126
2021-05-15,110
2021-05-16,107
2021-05-17,101
2021-05-18,114
2021-05-19,110
2021-05-20,99
2021-05-21,92
2021-05-22,91
2021-05-23,95
2021-05-24,103
2021-05-25,109
2021-05-26,99
2021-05-27,88
2021-05-28,85
2021-05-29,81
2021-05-30,76
2021-05-31,71
2021-06-01,65
2021-06-02,63
2021-06-03,65
2021-06-04,63
2021-06-07,62
2021-06-08,61
2021-06-09,58
2021-06-10,55
2021-06-11,47
2021-06-14,47
2021-06-15,47
2021-06-16,45
2021-06-17,43
2021-06-18,39
2021-06-21,38
2021-06-22,34
2021-06-23,32
2021-06-24,33
2021-06-25,27
2021-06-28,25
2021-06-29,24
2021-06-30,22
2021-07-01,25
2021-07-02,28
2021-07-05,25
2021-07-06,28
2021-07-07,30
2021-07-08,24
2021-07-09,27
2021-07-12,26
2021-07-13,21
2021-07-14,20
2021-07-15,18
2021-07-16,17
2021-07-19,28
2021-07-20,24
2021-07-21,24
2021-07-22,21
2021-07-23,21
2021-07-26,24
2021-07-27,22
2021-07-28,21
2021-07-29,25
2021-07-30,17
2021-08-02,17
2021-08-03,19
2021-08-04,25
2021-08-05,30
2021-08-06,33
2021-08-09,25
2021-08-10,33
2021-08-11,32
2021-08-12,31
2021-08-13,25
2021-08-16,29
2021-08-17,32
2021-08-18,28
2021-08-19,32
2021-08-20,37
2021-08-23,53
2021-08-24,52
2021-08-25,56
2021-08-26,65
2021-08-27,60
2021-08-30,79
2021-08-31,89
2021-09-01,83
2021-09-02,89
2021-09-03,88
2021-09-06,94
2021-09-07,103
2021-09-08,97
2021-09-09,104
2021-09-10,116
2021-09-13,127
2021-09-14,105
2021-09-15,106
2021-09-16,97
2021-09-17,107
2021-09-20,122
2021-09-21,119
2021-09-22,113
2021-09-23,100
2021-09-24,96
2021-09-27,104
2021-09-28,97
2021-09-29,98
2021-09-30,93
2021-10-01,94
2021-10-04,97
2021-10-05,92
2021-10-06,90
2021-10-07,97
2021-10-08,105
2021-10-11,98
2021-10-12,93
2021-10-13,93
2021-10-14,95
2021-10-15,95
2021-10-18,99
2021-10-19,101
2021-10-20,118
2021-10-21,121
2021-10-22,121
2021-10-25,125
2021-10-26,106
2021-10-27,101
2021-10-28,107
2021-10-29,121
2021-11-01,168
2021-11-02,163
2021-11-03,167
2021-11-04,171
2021-11-05,173
2021-11-08,197
2021-11-09,187
2021-11-10,188
2021-11-11,184
2021-11-12,190
2021-11-15,225
2021-11-16,218
2021-11-17,219
2021-11-18,218
2021-11-19,222
2021-11-22,229
2021-11-23,235
2021-11-24,232
2021-11-25,227
2021-11-26,221
2021-11-29,250
2021-11-30,246
2021-12-01,257
2021-12-02,262
2021-12-03,262
2021-12-06,295
2021-12-07,320
2021-12-08,307
2021-12-09,316
2021-12-10,314
2021-12-11,307
2021-12-12,331
2021-12-13,358
2021-12-14,363
2021-12-15,375
2021-12-16,371
2021-12-17,383
2021-12-18,364
2021-12-19,356
2021-12-20,373
2021-12-21,337
2021-12-22,316
2021-12-23,311
2021-12-24,288
2021-12-25,283
2021-12-26,307
2021-12-27,328
2021-12-28,315
2021-12-29,323
2021-12-30,326
2021-12-31,312
2022-01-01,295
2022-01-02,314
2022-01-03,325
2022-01-04,304
2022-01-05,306
2022-01-06,295
2022-01-07,280
2022-01-08,246
2022-01-09,257
2022-01-10,270
2022-01-11,277
2022-01-12,264
2022-01-13,243
2022-01-14,252
2022-01-15,228
2022-01-16,231
2022-01-17,240
2022-01-18,238
2022-01-19,240
2022-01-20,249
2022-01-21,230
2022-01-22,224
2022-01-23,227
2022-01-24,255
2022-01-25,253
2022-01-26,245
2022-01-27,268
2022-01-28,263
2022-01-29,243
2022-01-30,230
2022-01-31,257
