dates,cumulativecount_vaccine_covid_19_administered
2020-12-02,0
2020-12-08,5
2020-12-09,6
2020-12-10,7
2020-12-11,11
2020-12-12,12
2020-12-15,14
2020-12-16,19
2020-12-17,28
2020-12-18,43
2020-12-19,48
2020-12-20,55
2020-12-21,69
2020-12-22,84
2020-12-23,101
2020-12-24,114
2020-12-26,122
2020-12-27,139
2020-12-28,766
2020-12-29,1858
2020-12-30,2331
2020-12-31,2422
2021-01-01,2449
2021-01-02,2467
2021-01-03,2509
2021-01-04,2547
2021-01-05,5993
2021-01-06,15162
2021-01-07,21787
2021-01-08,23459
2021-01-09,23633
2021-01-10,23780
2021-01-11,24283
2021-01-12,28658
2021-01-13,38633
2021-01-14,47234
2021-01-15,51857
2021-01-16,52704
2021-01-17,53100
2021-01-18,54742
2021-01-19,60236
2021-01-20,71112
2021-01-21,79895
2021-01-22,83359
2021-01-23,83787
2021-01-24,83895
2021-01-25,84527
2021-01-26,89305
2021-01-27,108849
2021-01-28,126589
2021-01-29,132661
2021-01-30,133094
2021-01-31,133347
2021-02-01,133974
2021-02-02,143768
2021-02-03,178010
2021-02-04,213223
2021-02-05,229145
2021-02-06,230795
2021-02-07,231491
2021-02-08,232602
2021-02-09,241739
2021-02-10,274124
2021-02-11,304322
2021-02-12,316310
2021-02-13,317619
2021-02-14,317781
2021-02-15,319454
2021-02-16,328004
2021-02-17,360780
2021-02-18,391113
2021-02-19,406947
2021-02-20,407744
2021-02-21,408018
2021-02-22,410850
2021-02-23,422387
2021-02-24,456911
2021-02-25,495044
2021-02-26,513825
2021-02-27,514635
2021-02-28,515380
2021-03-01,521603
2021-03-02,536418
2021-03-03,573412
2021-03-04,608969
2021-03-05,627935
2021-03-06,628985
2021-03-07,629201
2021-03-08,634469
2021-03-09,651785
2021-03-10,691270
2021-03-11,720819
2021-03-12,731954
2021-03-13,732471
2021-03-14,732693
2021-03-15,733383
2021-03-16,740162
2021-03-17,765781
2021-03-18,788896
2021-03-19,797070
2021-03-20,797757
2021-03-21,798134
2021-03-22,799962
2021-03-23,814507
2021-03-24,858269
2021-03-25,900271
2021-03-26,919267
2021-03-27,920207
2021-03-28,920672
2021-03-29,925826
2021-03-30,963193
2021-03-31,1008758
2021-04-01,1020148
2021-04-02,1025442
2021-04-03,1025904
2021-04-04,1026455
2021-04-05,1028179
2021-04-06,1050089
2021-04-07,1113694
2021-04-08,1176212
2021-04-09,1204870
2021-04-10,1206233
2021-04-11,1206964
2021-04-12,1211049
2021-04-13,1237627
2021-04-14,1307561
2021-04-15,1375071
2021-04-16,1405457
2021-04-17,1407847
2021-04-18,1409298
2021-04-19,1416185
2021-04-20,1437143
2021-04-21,1500225
2021-04-22,1554539
2021-04-23,1574727
2021-04-24,1575390
2021-04-25,1575826
2021-04-26,1578961
2021-04-27,1604912
2021-04-28,1689361
2021-04-29,1765377
2021-04-30,1799649
2021-05-01,1801676
2021-05-02,1803113
2021-05-03,1807901
2021-05-04,1830704
2021-05-05,1910866
2021-05-06,1982594
2021-05-07,2014665
2021-05-08,2016000
2021-05-09,2016752
2021-05-10,2025896
2021-05-11,2076036
2021-05-12,2172468
2021-05-13,2194304
2021-05-14,2214120
2021-05-15,2217067
2021-05-16,2219531
2021-05-17,2220353
2021-05-18,2249041
2021-05-19,2330389
2021-05-20,2408450
2021-05-21,2445083
2021-05-22,2447628
2021-05-23,2448982
