dates,covid19mobilitytrend_park
2020-02-15,1
2020-02-16,-12
2020-02-17,-2
2020-02-18,-3
2020-02-19,3
2020-02-20,6
2020-02-21,7
2020-02-22,3
2020-02-23,-6
2020-02-24,-1
2020-02-25,2
2020-02-26,0
2020-02-27,48
2020-02-28,0
2020-02-29,6
2020-03-01,-10
2020-03-02,-9
2020-03-03,-4
2020-03-04,1
2020-03-05,1
2020-03-06,1
2020-03-07,4
2020-03-08,-16
2020-03-09,-13
2020-03-10,-6
2020-03-11,-2
2020-03-12,-6
2020-03-13,-5
2020-03-14,-4
2020-03-15,-9
2020-03-16,-6
2020-03-17,-18
2020-03-18,-25
2020-03-19,-46
2020-03-20,-57
2020-03-21,-65
2020-03-22,-70
2020-03-23,-60
2020-03-24,-63
2020-03-25,-63
2020-03-26,-64
2020-03-27,-68
2020-03-28,-70
2020-03-29,-73
2020-03-30,-61
2020-03-31,-64
2020-04-01,-63
2020-04-02,-64
2020-04-03,-64
2020-04-04,-68
2020-04-05,-71
2020-04-06,-62
2020-04-07,-62
2020-04-08,-62
2020-04-09,-60
2020-04-10,-69
2020-04-11,-69
2020-04-12,-71
2020-04-13,-61
2020-04-14,-61
2020-04-15,-60
2020-04-16,-59
2020-04-17,-60
2020-04-18,-66
2020-04-19,-69
2020-04-20,-59
2020-04-21,-63
2020-04-22,-59
2020-04-23,-59
2020-04-24,-60
2020-04-25,-63
2020-04-26,-66
2020-04-27,-57
2020-04-28,-56
2020-04-29,-56
2020-04-30,-57
2020-05-01,-58
2020-05-02,-60
2020-05-03,-63
2020-05-04,-58
2020-05-05,-54
2020-05-06,-53
2020-05-07,-53
2020-05-08,-54
2020-05-09,-56
2020-05-10,-60
2020-05-11,-52
2020-05-12,-52
2020-05-13,-52
2020-05-14,-53
2020-05-15,-53
2020-05-16,-53
2020-05-17,-57
2020-05-18,-48
2020-05-19,-47
2020-05-20,-44
2020-05-21,-44
2020-05-22,-45
2020-05-23,-46
2020-05-24,-54
2020-05-25,-39
2020-05-26,-41
2020-05-27,-41
2020-05-28,-44
2020-05-29,-41
2020-05-30,-39
2020-05-31,-43
2020-06-01,-38
2020-06-02,-39
2020-06-03,-36
2020-06-04,-37
2020-06-05,-38
2020-06-06,-40
2020-06-07,-47
2020-06-08,-35
2020-06-09,-35
2020-06-10,-34
2020-06-11,-35
2020-06-12,-37
2020-06-13,-37
2020-06-14,-40
2020-06-15,-31
2020-06-16,-31
2020-06-17,-32
2020-06-18,-34
2020-06-19,-33
2020-06-20,-35
2020-06-21,-38
2020-06-22,-33
2020-06-23,-32
2020-06-24,-31
2020-06-25,-31
2020-06-26,-34
2020-06-27,-33
2020-06-28,-33
2020-06-29,-28
2020-06-30,-25
2020-07-01,-24
2020-07-02,-26
2020-07-03,-24
2020-07-04,-19
2020-07-05,-22
2020-07-06,-21
2020-07-07,-27
2020-07-08,-29
2020-07-09,-27
2020-07-10,-29
2020-07-11,-27
2020-07-12,-29
2020-07-13,-28
2020-07-14,-28
2020-07-15,-29
2020-07-16,-28
2020-07-17,-29
2020-07-18,-30
2020-07-19,-36
2020-07-20,-31
2020-07-21,-38
2020-07-22,-38
2020-07-23,-36
2020-07-24,-35
2020-07-25,-39
2020-07-26,-41
2020-07-27,-31
2020-07-28,-32
2020-07-29,-30
2020-07-30,-52
2020-07-31,-45
2020-08-01,-42
2020-08-02,-42
2020-08-03,-28
2020-08-04,-30
2020-08-05,-29
2020-08-06,-29
2020-08-07,-30
2020-08-08,-37
2020-08-09,-36
2020-08-10,-28
2020-08-11,-29
2020-08-12,-29
2020-08-13,-30
2020-08-14,-31
2020-08-15,-37
2020-08-16,-35
2020-08-17,-27
2020-08-18,-27
2020-08-19,-27
2020-08-20,-29
2020-08-21,-31
2020-08-22,-42
2020-08-23,-62
2020-08-24,-34
2020-08-25,-29
2020-08-26,-28
2020-08-27,-28
2020-08-28,-28
2020-08-29,-33
2020-08-30,-31
2020-08-31,-28
