dates,cumulativecount_medicaltest_conditioncovid_19
2020-03-18,88
2020-03-20,288
2020-03-21,597
2020-03-22,788
2020-03-23,973
2020-03-24,1107
2020-03-25,1448
2020-03-26,1730
2020-03-27,2153
2020-03-28,2590
2020-03-29,2956
2020-03-30,3255
2020-03-31,3702
2020-04-01,4018
2020-04-02,4200
2020-04-03,4542
2020-04-04,5183
2020-04-05,5489
2020-04-06,5820
2020-04-07,6358
2020-04-08,7151
2020-04-09,7936
2020-04-10,8469
2020-04-11,9275
2020-04-12,10075
2020-04-13,10448
2020-04-14,11741
2020-04-15,12229
2020-04-16,13282
2020-04-17,14373
2020-04-18,15583
2020-04-19,16682
2020-04-20,16973
2020-04-21,18261
2020-04-22,19280
2020-04-23,20270
2020-04-24,21284
2020-04-25,22498
2020-04-26,23485
2020-04-27,23979
2020-04-28,25368
2020-04-29,26981
2020-04-30,28446
2020-05-01,30102
2020-05-02,32025
2020-05-03,33377
2020-05-04,34336
2020-05-05,35340
2020-05-06,36959
2020-05-07,38543
2020-05-08,40591
2020-05-09,42615
2020-05-10,44287
2020-05-11,45325
2020-05-12,47117
2020-05-13,47863
2020-05-14,50108
2020-05-15,52359
2020-05-16,53280
2020-05-17,55469
2020-05-18,58357
2020-05-19,59976
2020-05-20,61330
2020-05-21,63519
2020-05-22,65355
2020-05-23,67940
2020-05-24,69608
2020-05-25,70972
2020-05-26,73121
2020-05-27,74612
2020-05-28,76930
2020-05-29,79172
2020-05-30,81647
2020-05-31,83444
2020-06-01,84638
2020-06-02,86285
2020-06-03,88056
2020-06-04,90141
2020-06-05,92220
2020-06-06,94511
2020-06-07,97040
2020-06-08,98100
2020-06-09,100035
2020-06-10,102500
2020-06-11,105016
2020-06-12,107175
2020-06-13,109022
2020-06-14,110781
2020-06-15,112603
2020-06-16,114535
2020-06-17,117119
2020-06-18,119319
2020-06-19,122646
2020-06-20,125868
2020-06-21,128775
2020-06-22,130745
2020-06-23,133718
2020-06-24,135969
2020-06-25,138698
2020-06-26,142340
2020-06-27,146060
2020-06-28,148208
2020-06-29,150919
2020-06-30,154129
2020-07-01,157045
2020-07-02,160541
2020-07-03,163727
2020-07-04,167372
2020-07-05,169999
2020-07-06,171097
2020-07-07,174751
2020-07-08,178838
2020-07-09,182263
2020-07-10,185853
2020-07-11,189391
2020-07-12,192360
2020-07-13,194461
2020-07-14,198496
2020-07-15,201669
2020-07-16,205438
2020-07-17,209252
2020-07-18,213085
2020-07-19,216481
2020-07-20,218826
2020-07-21,222586
2020-07-22,226693
2020-07-23,230654
2020-07-24,235289
2020-07-25,240776
2020-07-26,244643
2020-07-27,246953
2020-07-28,250424
2020-07-29,255356
2020-07-30,260171
2020-07-31,264286
2020-08-01,266844
2020-08-02,268529
2020-08-03,273701
2020-08-04,278435
2020-08-05,281926
