dates,covid19mobilitytrend_grocerystoreandpharmacy
2020-02-15,6
2020-02-16,-9
2020-02-17,4
2020-02-18,0
2020-02-19,-2
2020-02-20,-2
2020-02-21,-2
2020-02-22,-1
2020-02-23,-7
2020-02-24,1
2020-02-25,0
2020-02-26,0
2020-02-27,-10
2020-02-28,4
2020-02-29,9
2020-03-01,1
2020-03-02,5
2020-03-03,5
2020-03-04,3
2020-03-05,1
2020-03-06,0
2020-03-07,1
2020-03-08,-8
2020-03-09,-3
2020-03-10,-1
2020-03-11,-2
2020-03-12,0
2020-03-13,12
2020-03-14,15
2020-03-15,-4
2020-03-16,5
2020-03-17,12
2020-03-18,5
2020-03-19,-21
2020-03-20,-35
2020-03-21,-48
2020-03-22,-57
2020-03-23,-41
2020-03-24,-50
2020-03-25,-53
2020-03-26,-55
2020-03-27,-58
2020-03-28,-60
2020-03-29,-63
2020-03-30,-45
2020-03-31,-52
2020-04-01,-55
2020-04-02,-55
2020-04-03,-53
2020-04-04,-56
2020-04-05,-60
2020-04-06,-51
2020-04-07,-51
2020-04-08,-51
2020-04-09,-46
2020-04-10,-73
2020-04-11,-58
2020-04-12,-62
2020-04-13,-51
2020-04-14,-51
2020-04-15,-50
2020-04-16,-47
2020-04-17,-47
2020-04-18,-54
2020-04-19,-58
2020-04-20,-49
2020-04-21,-54
2020-04-22,-49
2020-04-23,-48
2020-04-24,-49
2020-04-25,-52
2020-04-26,-55
2020-04-27,-49
2020-04-28,-47
2020-04-29,-47
2020-04-30,-46
2020-05-01,-46
2020-05-02,-47
2020-05-03,-50
2020-05-04,-52
2020-05-05,-44
2020-05-06,-43
2020-05-07,-42
2020-05-08,-41
2020-05-09,-43
2020-05-10,-47
2020-05-11,-42
2020-05-12,-41
2020-05-13,-43
2020-05-14,-43
2020-05-15,-41
2020-05-16,-40
2020-05-17,-44
2020-05-18,-38
2020-05-19,-36
2020-05-20,-33
2020-05-21,-32
2020-05-22,-31
2020-05-23,-31
2020-05-24,-40
2020-05-25,-26
2020-05-26,-29
2020-05-27,-31
2020-05-28,-32
2020-05-29,-27
2020-05-30,-21
2020-05-31,-23
2020-06-01,-27
2020-06-02,-28
2020-06-03,-28
2020-06-04,-28
2020-06-05,-27
2020-06-06,-25
2020-06-07,-35
2020-06-08,-23
2020-06-09,-25
2020-06-10,-24
2020-06-11,-34
2020-06-12,-25
2020-06-13,-24
2020-06-14,-28
2020-06-15,-18
2020-06-16,-18
2020-06-17,-22
2020-06-18,-25
2020-06-19,-24
2020-06-20,-23
2020-06-21,-28
2020-06-22,-24
2020-06-23,-21
2020-06-24,-19
2020-06-25,-19
2020-06-26,-20
2020-06-27,-19
2020-06-28,-22
2020-06-29,-17
2020-06-30,-10
2020-07-01,-12
2020-07-02,-13
2020-07-03,-12
2020-07-04,-8
2020-07-05,-22
2020-07-06,-13
2020-07-07,-14
2020-07-08,-18
2020-07-09,-18
2020-07-10,-18
2020-07-11,-18
2020-07-12,-24
2020-07-13,-18
2020-07-14,-18
2020-07-15,-15
2020-07-16,-13
2020-07-17,-14
2020-07-18,-15
2020-07-19,-24
2020-07-20,-17
2020-07-21,-26
2020-07-22,-26
2020-07-23,-24
2020-07-24,-20
2020-07-25,-20
2020-07-26,-20
2020-07-27,-17
2020-07-28,-17
2020-07-29,-14
2020-07-30,-30
2020-07-31,-27
2020-08-01,-26
2020-08-02,-26
2020-08-03,-17
2020-08-04,-18
2020-08-05,-20
2020-08-06,-22
2020-08-07,-22
2020-08-08,-26
2020-08-09,-27
2020-08-10,-21
2020-08-11,-21
2020-08-12,-22
2020-08-13,-23
2020-08-14,-21
2020-08-15,-21
2020-08-16,-22
2020-08-17,-15
2020-08-18,-16
2020-08-19,-18
2020-08-20,-19
2020-08-21,-17
2020-08-22,-22
2020-08-23,-45
2020-08-24,-19
2020-08-25,-17
2020-08-26,-19
2020-08-27,-19
2020-08-28,-17
2020-08-29,-20
2020-08-30,-19
2020-08-31,-16
2020-09-01,-15
2020-09-02,-18
2020-09-03,-20
2020-09-04,-17
2020-09-05,-19
2020-09-06,-20
2020-09-07,-11
2020-09-08,-12
2020-09-09,-17
2020-09-10,-18
2020-09-11,-17
2020-09-12,-21
2020-09-13,-21
2020-09-14,-17
2020-09-15,-14
2020-09-16,-14
2020-09-17,-17
2020-09-18,-13
2020-09-19,-18
2020-09-20,-19
2020-09-21,-12
2020-09-22,-14
2020-09-23,-14
2020-09-24,-26
2020-09-25,-16
2020-09-26,-22
2020-09-27,-23
2020-09-28,-13
2020-09-29,-13
2020-09-30,-12
2020-10-01,-11
2020-10-02,-10
2020-10-03,-15
2020-10-04,-17
2020-10-05,-11
2020-10-06,-12
2020-10-07,-9
2020-10-08,-12
2020-10-09,-11
2020-10-10,-16
2020-10-11,-20
2020-10-12,-11
2020-10-13,-11
2020-10-14,-12
2020-10-15,-8
2020-10-16,-3
2020-10-17,-7
2020-10-18,-9
2020-10-19,-4
2020-10-20,-5
2020-10-21,-5
2020-10-22,-8
2020-10-23,-5
2020-10-24,-8
2020-10-25,-8
2020-10-26,-3
2020-10-27,-6
2020-10-28,-3
2020-10-29,-7
2020-10-30,-4
2020-10-31,-7
2020-11-01,-7
2020-11-02,-5
2020-11-03,-12
2020-11-04,-7
2020-11-05,-10
2020-11-06,-8
2020-11-07,-12
2020-11-08,-23
2020-11-09,-31
2020-11-10,-7
2020-11-11,-13
2020-11-12,-13
2020-11-13,-4
2020-11-14,-7
2020-11-15,-8
2020-11-16,-2
2020-11-17,-4
2020-11-18,-8
2020-11-19,-13
2020-11-20,-5
2020-11-21,-10
2020-11-22,-12
