dates,incrementalcount_medicaltest_conditioncovid_19
2020-03-21,309
2020-03-22,191
2020-03-23,185
2020-03-24,134
2020-03-25,341
2020-03-26,282
2020-03-27,423
2020-03-28,437
2020-03-29,366
2020-03-30,299
2020-03-31,447
2020-04-01,316
2020-04-02,182
2020-04-03,342
2020-04-04,641
2020-04-05,306
2020-04-06,331
2020-04-07,538
2020-04-08,793
2020-04-09,785
2020-04-10,533
2020-04-11,806
2020-04-12,800
2020-04-13,373
2020-04-14,1293
2020-04-15,488
2020-04-16,1053
2020-04-17,1091
2020-04-18,1210
2020-04-19,1099
2020-04-20,291
2020-04-21,1288
2020-04-22,1019
2020-04-23,990
2020-04-24,1014
2020-04-25,1214
2020-04-26,987
2020-04-27,494
2020-04-28,1389
2020-04-29,1613
2020-04-30,1465
2020-05-01,1656
2020-05-02,1923
2020-05-03,1352
2020-05-04,959
2020-05-05,1004
2020-05-06,1619
2020-05-07,1584
2020-05-08,2048
2020-05-09,2024
2020-05-10,1672
2020-05-11,1038
2020-05-12,1792
2020-05-13,746
2020-05-14,2245
2020-05-15,2251
2020-05-16,921
2020-05-17,2189
2020-05-18,2888
2020-05-19,1619
2020-05-20,1354
2020-05-21,2189
2020-05-22,1836
2020-05-23,2585
2020-05-24,1668
2020-05-25,1364
2020-05-26,2149
2020-05-27,1491
2020-05-28,2318
2020-05-29,2242
2020-05-30,2475
2020-05-31,1797
2020-06-01,1194
2020-06-02,1647
2020-06-03,1771
2020-06-04,2085
2020-06-05,2079
2020-06-06,2291
2020-06-07,2529
2020-06-08,1060
2020-06-09,1935
2020-06-10,2465
2020-06-11,2516
2020-06-12,2159
2020-06-13,1847
2020-06-14,1759
2020-06-15,1822
2020-06-16,1932
2020-06-17,2584
2020-06-18,2200
2020-06-19,3327
2020-06-20,3222
2020-06-21,2907
2020-06-22,1970
2020-06-23,2973
2020-06-24,2251
2020-06-25,2729
2020-06-26,3642
2020-06-27,3720
2020-06-28,2148
2020-06-29,2711
2020-06-30,3210
2020-07-01,2916
2020-07-02,3496
2020-07-03,3186
2020-07-04,3645
2020-07-05,2627
2020-07-06,1098
2020-07-07,3654
2020-07-08,4087
2020-07-09,3425
2020-07-10,3590
2020-07-11,3538
2020-07-12,2969
2020-07-13,2101
2020-07-14,4035
2020-07-15,3173
2020-07-16,3769
2020-07-17,3814
2020-07-18,3833
2020-07-19,3396
2020-07-20,2345
2020-07-21,3760
2020-07-22,4107
2020-07-23,3961
2020-07-24,4635
2020-07-25,5487
2020-07-26,3867
2020-07-27,2310
2020-07-28,3471
2020-07-29,4932
2020-07-30,4815
2020-07-31,4115
2020-08-01,2558
2020-08-02,1685
2020-08-03,5172
2020-08-04,4734
2020-08-05,3491
2020-08-06,4202
2020-08-07,4139
2020-08-08,3772
2020-08-09,3453
2020-08-10,2642
2020-08-11,4367
2020-08-12,3686
2020-08-13,5104
2020-08-14,4352
2020-08-15,4413
2020-08-16,2407
2020-08-17,2181
2020-08-18,4516
2020-08-19,4318
2020-08-20,4382
2020-08-21,3936
2020-08-22,3467
2020-08-23,2770
2020-08-24,3221
2020-08-25,2585
2020-08-26,2694
2020-08-27,2466
2020-08-28,2808
2020-08-29,3339
2020-08-30,3729
2020-08-31,2126
2020-09-01,3120
2020-09-02,3808
2020-09-03,6192
2020-09-04,5069
2020-09-05,3601
2020-09-06,2854
2020-09-07,2493
2020-09-08,3617
2020-09-09,4259
2020-09-10,3650
2020-09-13,2743
2020-09-14,3432
2020-09-15,3921
2020-09-16,4425
2020-09-17,3469
2020-09-18,5037
2020-09-19,3885
2020-09-20,3350
2020-09-21,2599
2020-09-22,3337
2020-09-23,3056
2020-09-24,3706
2020-09-25,3534
2020-09-26,4440
2020-09-27,2160
2020-09-30,3595
2020-10-01,3749
2020-10-02,3981
2020-10-03,4359
2020-10-04,3109
2020-10-05,1881
2020-10-06,4599
2020-10-07,3738
2020-10-08,4566
2020-10-09,4614
2020-10-10,3768
2020-10-11,2746
2020-10-12,1525
2020-10-13,5350
2020-10-14,2679
2020-10-15,3906
2020-10-16,3481
2020-10-17,3174
2020-10-18,3265
2020-10-19,2245
2020-10-20,3304
2020-10-21,3695
2020-10-22,3772
2020-10-23,5131
2020-10-24,4337
2020-10-25,2775
2020-10-26,1755
2020-10-27,6061
2020-10-28,4141
2020-10-29,5294
2020-10-30,6702
2020-10-31,4024
2020-11-01,3373
2020-11-02,3259
2020-11-03,3671
2020-11-04,3727
2020-11-05,3608
2020-11-06,2926
2020-11-07,3589
2020-11-08,2947
2020-11-09,3467
2020-11-10,1291
2020-11-11,3251
2020-11-12,6369
2020-11-13,4332
2020-11-14,4021
2020-11-15,3511
2020-11-16,3221
2020-11-17,3869
2020-11-18,5875
2020-11-19,5139
2020-11-20,6404
2020-11-21,5615
2020-11-22,3514
2020-11-23,1585
2020-11-24,4696
2020-11-29,2873
2020-11-30,2070
2020-12-01,6801
2020-12-02,4819
2020-12-03,5731
2020-12-04,8498
2020-12-05,6479
2020-12-06,3910
2020-12-07,3969
2020-12-08,5059
2020-12-09,8316
2020-12-10,4500
2020-12-11,5739
2020-12-12,6113
2020-12-13,2824
2020-12-14,3808
2020-12-15,4160
2020-12-16,5049
2020-12-17,4550
2020-12-18,6974
2020-12-19,7925
2020-12-20,3752
2020-12-21,5650
2020-12-22,3353
2020-12-23,4609
2020-12-24,6689
2020-12-25,2965
2020-12-26,2808
2020-12-27,2040
2020-12-28,2311
2020-12-29,5388
2020-12-30,4266
2020-12-31,6384
2021-01-01,2337
2021-01-02,1337
2021-01-03,5858
2021-01-04,1626
2021-01-05,1778
2021-01-06,3568
2021-01-07,5285
2021-01-08,6911
2021-01-09,4933
2021-01-10,4379
2021-01-11,5465
2021-01-12,8028
2021-01-13,4840
2021-01-14,6164
2021-01-15,8670
2021-01-16,6414
2021-01-17,6967
2021-01-18,5741
2021-01-19,7041
2021-01-20,7920
2021-01-21,7532
2021-01-22,6932
2021-01-23,7507
2021-01-24,4600
2021-01-25,4567
2021-01-26,5020
2021-01-27,8674
2021-01-28,7194
2021-01-29,11329
2021-01-30,6952
2021-02-02,6086
2021-02-03,8230
2021-02-04,7805
2021-02-05,9468
2021-02-06,7921
2021-02-07,5140
2021-02-08,2186
2021-02-09,5391
2021-02-10,6552
2021-02-11,6175
2021-02-12,7109
2021-02-13,5794
2021-02-14,6013
2021-02-15,3205
2021-02-16,3767
2021-02-17,6031
2021-02-18,5627
2021-02-19,7054
2021-02-20,6066
2021-02-21,3583
2021-02-22,2281
2021-02-23,3882
2021-02-24,4302
2021-02-25,4569
2021-02-26,6597
2021-02-27,4180
2021-02-28,3095
2021-03-01,1101
2021-03-02,3964
2021-03-03,3806
2021-03-04,4221
2021-03-05,3407
2021-04-03,1080
2021-04-25,2967
2021-04-28,2749
2021-05-01,4311
2021-05-11,4194
2021-05-23,5096
2021-05-24,3159
2021-06-07,4594
2021-06-13,4193
2021-06-14,5392
2021-06-26,4977
2021-08-19,4351
2021-08-25,3445
2021-08-29,2057
2022-01-28,4848
2022-01-29,4685
2022-01-30,4483
2022-01-31,6789
2022-02-01,8200
2022-02-02,6187
2022-02-03,6209
2022-02-04,9082
2022-02-05,7046
2022-02-06,7479
2022-02-07,5061
2022-02-08,6611
2022-02-09,7257
2022-02-12,16036
2022-02-13,5929
2022-02-16,3335
2022-02-17,3668
2022-02-18,4959
2022-02-19,4672
2022-02-20,4048
2022-02-21,4700
2022-02-24,4487
2022-02-25,4809
2022-02-26,4774
2022-02-27,7335
2022-02-28,4644
2022-03-01,4746
2022-03-02,5103
2022-03-03,5084
2022-03-04,4422
2022-03-05,4652
2022-03-06,5001
2022-03-07,3266
2022-03-08,2390
2022-03-09,2256
2022-03-10,1629
2022-03-11,4481
2022-03-12,4165
2022-03-13,3506
2022-03-14,4382
2022-03-15,4818
2022-03-16,3420
2022-03-17,3519
2022-03-18,3405
2022-03-19,3890
2022-03-20,5140
2022-03-21,3206
2022-03-22,2613
2022-03-25,4017
2022-03-26,2670
2022-03-27,2387
2022-03-28,1328
2022-03-29,3289
2022-03-30,3759
2022-03-31,2817
2022-04-01,3418
2022-04-21,2761
2022-04-22,1839
2022-05-01,697
2022-05-02,1419
2022-05-03,1796
2022-05-04,2194
2022-05-05,1305
2022-05-08,3238
2022-05-15,2654
2022-05-18,2882
2022-05-19,1529
2022-05-20,3731
