dates,covid19mobilitytrend_transporthub
2020-02-15,-2
2020-02-16,-13
2020-02-17,-8
2020-02-18,4
2020-02-19,0
2020-02-20,0
2020-02-21,1
2020-02-22,0
2020-02-23,-3
2020-02-24,1
2020-02-25,2
2020-02-26,0
2020-02-27,-22
2020-02-28,2
2020-02-29,6
2020-03-01,-2
2020-03-02,4
2020-03-03,2
2020-03-04,0
2020-03-05,2
2020-03-06,0
2020-03-07,3
2020-03-08,-8
2020-03-09,-5
2020-03-10,1
2020-03-11,-4
2020-03-12,-5
2020-03-13,-9
2020-03-14,-7
2020-03-15,-15
2020-03-16,-18
2020-03-17,-21
2020-03-18,-27
2020-03-19,-53
2020-03-20,-64
2020-03-21,-74
2020-03-22,-78
2020-03-23,-77
2020-03-24,-80
2020-03-25,-81
2020-03-26,-83
2020-03-27,-84
2020-03-28,-84
2020-03-29,-84
2020-03-30,-80
2020-03-31,-82
2020-04-01,-83
2020-04-02,-83
2020-04-03,-83
2020-04-04,-82
2020-04-05,-83
2020-04-06,-82
2020-04-07,-81
2020-04-08,-82
2020-04-09,-81
2020-04-10,-88
2020-04-11,-85
2020-04-12,-85
2020-04-13,-81
2020-04-14,-81
2020-04-15,-81
2020-04-16,-80
2020-04-17,-80
2020-04-18,-81
2020-04-19,-82
2020-04-20,-80
2020-04-21,-81
2020-04-22,-79
2020-04-23,-80
2020-04-24,-80
2020-04-25,-80
2020-04-26,-82
2020-04-27,-79
2020-04-28,-78
2020-04-29,-78
2020-04-30,-78
2020-05-01,-78
2020-05-02,-77
2020-05-03,-79
2020-05-04,-82
2020-05-05,-74
2020-05-06,-75
2020-05-07,-76
2020-05-08,-74
2020-05-09,-75
2020-05-10,-77
2020-05-11,-75
2020-05-12,-74
2020-05-13,-75
2020-05-14,-76
2020-05-15,-75
2020-05-16,-73
2020-05-17,-75
2020-05-18,-73
2020-05-19,-72
2020-05-20,-67
2020-05-21,-66
2020-05-22,-65
2020-05-23,-63
2020-05-24,-71
2020-05-25,-60
2020-05-26,-61
2020-05-27,-62
2020-05-28,-62
2020-05-29,-61
2020-05-30,-57
2020-05-31,-61
2020-06-01,-59
2020-06-02,-58
2020-06-03,-56
2020-06-04,-56
2020-06-05,-56
2020-06-06,-55
2020-06-07,-63
2020-06-08,-52
2020-06-09,-51
2020-06-10,-52
2020-06-11,-68
2020-06-12,-52
2020-06-13,-54
2020-06-14,-59
2020-06-15,-51
2020-06-16,-49
2020-06-17,-52
2020-06-18,-53
2020-06-19,-52
2020-06-20,-52
2020-06-21,-59
2020-06-22,-52
2020-06-23,-50
2020-06-24,-51
2020-06-25,-51
2020-06-26,-50
2020-06-27,-50
2020-06-28,-52
2020-06-29,-49
2020-06-30,-44
2020-07-01,-44
2020-07-02,-43
2020-07-03,-42
2020-07-04,-37
2020-07-05,-42
2020-07-06,-47
2020-07-07,-42
2020-07-08,-45
2020-07-09,-44
2020-07-10,-44
2020-07-11,-43
2020-07-12,-48
2020-07-13,-44
2020-07-14,-43
2020-07-15,-44
2020-07-16,-44
2020-07-17,-43
2020-07-18,-42
2020-07-19,-49
2020-07-20,-46
2020-07-21,-47
2020-07-22,-48
2020-07-23,-48
2020-07-24,-47
2020-07-25,-48
2020-07-26,-52
2020-07-27,-46
2020-07-28,-44
2020-07-29,-46
2020-07-30,-63
2020-07-31,-57
2020-08-01,-51
2020-08-02,-53
2020-08-03,-42
2020-08-04,-42
2020-08-05,-45
2020-08-06,-47
2020-08-07,-46
2020-08-08,-51
2020-08-09,-54
2020-08-10,-45
2020-08-11,-45
2020-08-12,-47
2020-08-13,-48
2020-08-14,-46
2020-08-15,-47
2020-08-16,-51
2020-08-17,-41
2020-08-18,-41
2020-08-19,-44
2020-08-20,-45
2020-08-21,-42
2020-08-22,-49
2020-08-23,-68
2020-08-24,-45
2020-08-25,-41
2020-08-26,-44
2020-08-27,-43
2020-08-28,-41
2020-08-29,-45
2020-08-30,-46
2020-08-31,-38
2020-09-01,-38
2020-09-02,-40
2020-09-03,-41
2020-09-04,-40
2020-09-05,-46
2020-09-06,-52
2020-09-07,-39
2020-09-08,-37
2020-09-09,-43
2020-09-10,-40
2020-09-11,-40
2020-09-12,-47
2020-09-13,-51
2020-09-14,-40
2020-09-15,-37
2020-09-16,-41
2020-09-17,-41
2020-09-18,-37
2020-09-19,-44
2020-09-20,-47
2020-09-21,-38
2020-09-22,-35
2020-09-23,-36
2020-09-24,-55
2020-09-25,-36
2020-09-26,-42
2020-09-27,-45
2020-09-28,-35
2020-09-29,-34
2020-09-30,-38
2020-10-01,-36
2020-10-02,-31
2020-10-03,-38
2020-10-04,-41
2020-10-05,-31
2020-10-06,-32
2020-10-07,-36
2020-10-08,-35
2020-10-09,-34
2020-10-10,-39
2020-10-11,-41
2020-10-12,-33
2020-10-13,-32
2020-10-14,-35
2020-10-15,-34
2020-10-16,-30
2020-10-17,-36
2020-10-18,-38
2020-10-19,-32
2020-10-20,-32
2020-10-21,-34
2020-10-22,-34
2020-10-23,-30
2020-10-24,-36
2020-10-25,-38
2020-10-26,-30
2020-10-27,-28
2020-10-28,-32
2020-10-29,-30
2020-10-30,-28
2020-10-31,-30
2020-11-01,-30
2020-11-02,-22
2020-11-03,-25
2020-11-04,-26
2020-11-05,-28
2020-11-06,-28
2020-11-07,-29
2020-11-08,-39
2020-11-09,-54
2020-11-10,-22
2020-11-11,-30
2020-11-12,-30
2020-11-13,-27
2020-11-14,-30
2020-11-15,-30
2020-11-16,-23
2020-11-17,-24
2020-11-18,-27
2020-11-19,-28
2020-11-20,-25
2020-11-21,-28
2020-11-22,-31
2020-11-23,-26
2020-11-24,-25
2020-11-25,-26
2020-11-26,-27
2020-11-27,-24
2020-11-28,-27
2020-11-29,-26
2020-11-30,-20
2020-12-01,-20
2020-12-02,-23
2020-12-03,-22
2020-12-04,-20
2020-12-05,-23
2020-12-06,-24
2020-12-07,-18
2020-12-08,-17
2020-12-09,-23
2020-12-10,-20
2020-12-11,-18
2020-12-12,-18
2020-12-13,-17
2020-12-14,-13
2020-12-15,-11
2020-12-16,-13
2020-12-17,-11
2020-12-18,-7
2020-12-19,-6
2020-12-20,-2
2020-12-21,-1
2020-12-22,5
2020-12-23,2
2020-12-24,-16
2020-12-25,-54
2020-12-26,-24
2020-12-27,-11
2020-12-28,-13
2020-12-29,-11
2020-12-30,-10
2020-12-31,-21
2021-01-01,-59
2021-01-02,-57
2021-01-03,-46
2021-01-04,-34
2021-01-05,-15
2021-01-06,-22
2021-01-07,-21
2021-01-08,-17
2021-01-09,-49
2021-01-10,-46
2021-01-11,-14
2021-01-12,-19
2021-01-13,-27
2021-01-14,-30
2021-01-15,-29
2021-01-16,-47
2021-01-17,-47
2021-01-18,-26
2021-01-19,-28
2021-01-20,-28
2021-01-21,-49
2021-01-22,-28
2021-01-23,-44
2021-01-24,-47
2021-01-25,-45
2021-01-26,-26
2021-01-27,-29
2021-01-28,-29
2021-01-29,-27
2021-01-30,-31
2021-01-31,-35
2021-02-01,-27
2021-02-02,-25
2021-02-03,-31
2021-02-04,-30
2021-02-05,-30
2021-02-06,-33
2021-02-07,-36
2021-02-08,-29
2021-02-09,-27
2021-02-10,-29
2021-02-11,-29
2021-02-12,-27
2021-02-13,-30
2021-02-14,-28
2021-02-15,-27
2021-02-16,-23
2021-02-17,-27
2021-02-18,-28
2021-02-19,-26
2021-02-20,-30
2021-02-21,-30
2021-02-22,-25
2021-02-23,-24
2021-02-24,-28
2021-02-25,-27
2021-02-26,-22
2021-02-27,-33
2021-02-28,-27
2021-03-01,-20
2021-03-02,-19
2021-03-03,-22
2021-03-04,-23
2021-03-05,-21
2021-03-06,-25
2021-03-07,-24
