dates,covid19mobilitytrend_localbusiness
2020-02-15,0
2020-02-16,-18
2020-02-17,0
2020-02-18,-1
2020-02-19,-4
2020-02-20,0
2020-02-21,-2
2020-02-22,0
2020-02-23,-6
2020-02-24,0
2020-02-25,0
2020-02-26,1
2020-02-27,-16
2020-02-28,0
2020-02-29,5
2020-03-01,-5
2020-03-02,0
2020-03-03,0
2020-03-04,-1
2020-03-05,1
2020-03-06,-1
2020-03-07,2
2020-03-08,-11
2020-03-09,-6
2020-03-10,-3
2020-03-11,-5
2020-03-12,-4
2020-03-13,-3
2020-03-14,-7
2020-03-15,-22
2020-03-16,-8
2020-03-17,-14
2020-03-18,-25
2020-03-19,-53
2020-03-20,-66
2020-03-21,-73
2020-03-22,-76
2020-03-23,-68
2020-03-24,-74
2020-03-25,-75
2020-03-26,-76
2020-03-27,-78
2020-03-28,-79
2020-03-29,-80
2020-03-30,-70
2020-03-31,-74
2020-04-01,-75
2020-04-02,-75
2020-04-03,-75
2020-04-04,-77
2020-04-05,-78
2020-04-06,-71
2020-04-07,-72
2020-04-08,-72
2020-04-09,-70
2020-04-10,-84
2020-04-11,-78
2020-04-12,-78
2020-04-13,-70
2020-04-14,-71
2020-04-15,-70
2020-04-16,-69
2020-04-17,-70
2020-04-18,-74
2020-04-19,-75
2020-04-20,-68
2020-04-21,-72
2020-04-22,-68
2020-04-23,-68
2020-04-24,-69
2020-04-25,-71
2020-04-26,-72
2020-04-27,-66
2020-04-28,-66
2020-04-29,-66
2020-04-30,-65
2020-05-01,-66
2020-05-02,-67
2020-05-03,-70
2020-05-04,-70
2020-05-05,-62
2020-05-06,-63
2020-05-07,-63
2020-05-08,-63
2020-05-09,-64
2020-05-10,-67
2020-05-11,-61
2020-05-12,-61
2020-05-13,-62
2020-05-14,-63
2020-05-15,-63
2020-05-16,-63
2020-05-17,-65
2020-05-18,-57
2020-05-19,-57
2020-05-20,-48
2020-05-21,-47
2020-05-22,-49
2020-05-23,-48
2020-05-24,-59
2020-05-25,-40
2020-05-26,-42
2020-05-27,-43
2020-05-28,-44
2020-05-29,-43
2020-05-30,-39
2020-05-31,-45
2020-06-01,-40
2020-06-02,-41
2020-06-03,-41
2020-06-04,-41
2020-06-05,-42
2020-06-06,-43
2020-06-07,-54
2020-06-08,-37
2020-06-09,-39
2020-06-10,-38
2020-06-11,-53
2020-06-12,-40
2020-06-13,-41
2020-06-14,-47
2020-06-15,-33
2020-06-16,-33
2020-06-17,-36
2020-06-18,-37
2020-06-19,-39
2020-06-20,-38
2020-06-21,-47
2020-06-22,-35
2020-06-23,-34
2020-06-24,-35
2020-06-25,-34
2020-06-26,-38
2020-06-27,-36
2020-06-28,-41
2020-06-29,-31
2020-06-30,-27
2020-07-01,-29
2020-07-02,-29
2020-07-03,-30
2020-07-04,-27
2020-07-05,-38
2020-07-06,-29
2020-07-07,-29
2020-07-08,-32
2020-07-09,-30
2020-07-10,-33
2020-07-11,-33
2020-07-12,-40
2020-07-13,-30
2020-07-14,-30
2020-07-15,-31
2020-07-16,-29
2020-07-17,-32
2020-07-18,-33
2020-07-19,-42
2020-07-20,-31
2020-07-21,-37
2020-07-22,-39
2020-07-23,-37
2020-07-24,-37
2020-07-25,-39
2020-07-26,-44
2020-07-27,-33
2020-07-28,-33
2020-07-29,-34
2020-07-30,-51
2020-07-31,-44
2020-08-01,-42
2020-08-02,-46
2020-08-03,-29
2020-08-04,-31
2020-08-05,-33
2020-08-06,-34
2020-08-07,-36
2020-08-08,-41
2020-08-09,-46
2020-08-10,-32
2020-08-11,-33
2020-08-12,-34
2020-08-13,-34
2020-08-14,-36
2020-08-15,-38
