dates,covid19mobilitytrend_park
2020-02-15,1
2020-02-16,3
2020-02-17,-1
2020-02-18,5
2020-02-19,6
2020-02-20,12
2020-02-21,12
2020-02-22,6
2020-02-23,10
2020-02-24,5
2020-02-25,2
2020-02-26,4
2020-02-27,8
2020-02-28,3
2020-02-29,3
2020-03-01,44
2020-03-02,3
2020-03-03,6
2020-03-04,11
2020-03-05,13
2020-03-06,11
2020-03-07,11
2020-03-08,36
2020-03-09,36
2020-03-10,9
2020-03-11,10
2020-03-12,10
2020-03-13,6
2020-03-14,3
2020-03-15,-2
2020-03-16,2
2020-03-17,9
2020-03-18,8
2020-03-19,8
2020-03-20,4
2020-03-21,-2
2020-03-22,6
2020-03-23,4
2020-03-24,5
2020-03-25,13
2020-03-26,16
2020-03-27,12
2020-03-28,-3
2020-03-29,-7
2020-03-30,-20
2020-03-31,-28
2020-04-01,-36
2020-04-02,-37
2020-04-03,-37
2020-04-04,-40
2020-04-05,-35
2020-04-06,-29
2020-04-07,-22
2020-04-08,-23
2020-04-09,-17
2020-04-10,-23
2020-04-11,-31
2020-04-12,-28
2020-04-13,-21
2020-04-14,-22
2020-04-15,-23
2020-04-16,-25
2020-04-17,-27
2020-04-18,-34
2020-04-19,-26
2020-04-20,-22
2020-04-21,-20
2020-04-22,-22
2020-04-23,-19
2020-04-24,-22
2020-04-25,-28
2020-04-26,-16
2020-04-27,-15
2020-04-28,-13
2020-04-29,-15
2020-04-30,-3
2020-05-01,-5
2020-05-02,-12
2020-05-03,1
2020-05-04,7
2020-05-05,6
2020-05-06,-1
2020-05-07,2
2020-05-08,2
2020-05-09,2
2020-05-10,7
2020-05-11,15
2020-05-12,2
2020-05-13,1
2020-05-14,2
2020-05-15,-1
2020-05-16,-6
2020-05-17,8
2020-05-18,3
2020-05-19,5
2020-05-20,6
2020-05-21,3
2020-05-22,3
2020-05-23,5
2020-05-24,18
2020-05-25,18
2020-05-26,21
2020-05-27,28
2020-05-28,29
2020-05-29,18
2020-05-30,21
2020-05-31,11
2020-06-01,15
2020-06-02,18
2020-06-03,21
2020-06-04,20
2020-06-05,22
2020-06-06,29
2020-06-07,56
2020-06-08,50
2020-06-09,50
2020-06-10,49
2020-06-11,63
2020-06-12,61
2020-06-13,38
2020-06-14,57
2020-06-15,57
2020-06-16,64
2020-06-17,64
2020-06-18,61
2020-06-19,51
2020-06-20,43
2020-06-21,51
2020-06-22,56
2020-06-23,67
2020-06-24,90
2020-06-25,55
2020-06-26,58
2020-06-27,61
2020-06-28,59
2020-06-29,55
2020-06-30,61
2020-07-01,77
2020-07-02,62
2020-07-03,64
2020-07-04,65
2020-07-05,73
2020-07-06,79
2020-07-07,80
2020-07-08,71
2020-07-09,73
2020-07-10,69
2020-07-11,71
2020-07-12,89
2020-07-13,70
2020-07-14,70
2020-07-15,71
2020-07-16,72
2020-07-17,73
2020-07-18,76
2020-07-19,87
2020-07-20,76
2020-07-21,72
2020-07-22,68
2020-07-23,70
2020-07-24,71
2020-07-25,70
2020-07-26,92
2020-07-27,79
2020-07-28,79
2020-07-29,74
2020-07-30,71
2020-07-31,61
2020-08-01,56
2020-08-02,74
2020-08-03,74
2020-08-04,77
2020-08-05,89
2020-08-06,90
2020-08-07,83
2020-08-08,82
2020-08-09,90
2020-08-10,79
2020-08-11,75
2020-08-12,72
2020-08-13,65
2020-08-14,61
2020-08-15,62
2020-08-16,78
2020-08-17,73
2020-08-18,75
2020-08-19,72
2020-08-20,73
2020-08-21,67
2020-08-22,66
2020-08-23,76
2020-08-24,68
2020-08-25,70
2020-08-26,62
2020-08-27,64
2020-08-28,55
2020-08-29,58
2020-08-30,68
2020-08-31,65
2020-09-01,73
2020-09-02,48
2020-09-03,54
2020-09-04,48
2020-09-05,53
2020-09-06,64
2020-09-07,50
2020-09-08,42
2020-09-09,39
2020-09-10,41
2020-09-11,45
2020-09-12,55
2020-09-13,57
2020-09-14,41
2020-09-15,43
2020-09-16,40
2020-09-17,34
2020-09-18,29
2020-09-19,31
2020-09-20,38
2020-09-21,29
2020-09-22,29
2020-09-23,28
2020-09-24,30
2020-09-25,27
2020-09-26,41
2020-09-27,50
2020-09-28,16
2020-09-29,16
2020-09-30,18
2020-10-01,19
2020-10-02,19
2020-10-03,26
2020-10-04,33
2020-10-05,14
2020-10-06,13
2020-10-07,13
2020-10-08,17
2020-10-09,10
2020-10-10,19
2020-10-11,28
2020-10-12,9
2020-10-13,15
2020-10-14,14
2020-10-15,6
