dates,count_medicalconditionincident_covid_19_patienthospitalized
2020-04-02,527
2020-04-03,511
2020-04-04,498
2020-04-05,490
2020-04-06,488
2020-04-07,466
2020-04-08,446
2020-04-09,427
2020-04-10,398
2020-04-11,402
2020-04-12,391
2020-04-13,381
2020-04-14,374
2020-04-15,355
2020-04-16,341
2020-04-17,337
2020-04-18,304
2020-04-19,303
2020-04-20,321
2020-04-21,315
2020-04-22,309
2020-04-23,303
2020-04-24,303
2020-04-25,276
2020-04-26,273
2020-04-27,293
2020-04-28,271
2020-04-29,254
2020-04-30,236
2020-05-01,229
2020-05-02,214
2020-05-03,225
2020-05-04,228
2020-05-05,209
2020-05-06,190
2020-05-07,178
2020-05-08,183
2020-05-09,169
2020-05-10,174
2020-05-11,173
2020-05-12,151
2020-05-13,138
2020-05-14,128
2020-05-15,120
2020-05-16,115
2020-05-17,113
2020-05-18,118
2020-05-19,115
2020-05-20,103
2020-05-21,100
2020-05-22,100
2020-05-23,102
2020-05-24,100
2020-05-25,102
2020-05-26,97
2020-05-27,91
2020-05-28,96
2020-05-29,93
2020-05-30,87
2020-05-31,85
2020-06-01,88
2020-06-02,86
2020-06-03,82
2020-06-04,76
2020-06-05,66
2020-06-06,68
2020-06-07,65
2020-06-08,66
2020-06-09,59
2020-06-10,57
2020-06-11,51
2020-06-12,51
2020-06-13,47
2020-06-14,49
2020-06-15,46
2020-06-16,43
2020-06-17,39
2020-06-18,38
2020-06-19,37
2020-06-20,39
2020-06-21,38
2020-06-22,37
2020-06-23,32
2020-06-24,33
2020-06-25,36
2020-06-26,31
2020-06-27,29
2020-06-28,30
2020-06-29,35
2020-06-30,32
2020-07-01,29
2020-07-02,29
2020-07-03,27
2020-07-04,26
2020-07-05,24
2020-07-06,23
2020-07-07,17
2020-07-08,18
2020-07-09,18
2020-07-10,17
2020-07-11,15
2020-07-12,18
2020-07-13,18
2020-07-14,17
2020-07-15,19
2020-07-16,17
2020-07-17,20
2020-07-18,16
2020-07-19,19
2020-07-20,18
2020-07-21,18
2020-07-22,16
2020-07-23,19
2020-07-24,16
2020-07-25,17
2020-07-26,23
2020-07-27,23
2020-07-28,22
2020-07-29,21
2020-07-30,18
2020-07-31,18
2020-08-01,16
2020-08-02,20
2020-08-03,24
2020-08-04,24
2020-08-05,23
2020-08-06,24
2020-08-07,25
2020-08-08,21
2020-08-09,20
2020-08-10,23
2020-08-11,20
2020-08-12,16
2020-08-13,13
2020-08-14,14
2020-08-15,14
2020-08-16,12
2020-08-17,16
2020-08-18,18
2020-08-19,16
2020-08-20,20
2020-08-21,22
2020-08-22,22
2020-08-23,19
2020-08-24,20
2020-08-25,21
2020-08-26,19
2020-08-27,19
2020-08-28,21
2020-08-29,21
2020-08-30,21
2020-08-31,23
2020-09-01,20
2020-09-02,15
2020-09-03,17
2020-09-04,18
2020-09-05,16
2020-09-06,27
2020-09-07,29
2020-09-08,28
2020-09-09,30
2020-09-10,35
2020-09-11,44
2020-09-12,43
2020-09-13,47
2020-09-14,50
2020-09-15,55
2020-09-16,51
2020-09-17,60
2020-09-18,58
2020-09-19,62
2020-09-20,67
2020-09-21,75
2020-09-22,79
2020-09-23,78
2020-09-24,95
2020-09-25,101
2020-09-26,97
2020-09-27,95
2020-09-28,110
2020-09-29,107
2020-09-30,102
2020-10-01,109
2020-10-02,106
2020-10-03,105
2020-10-04,105
2020-10-05,120
2020-10-06,124
2020-10-07,116
2020-10-08,115
2020-10-09,106
2020-10-10,103
2020-10-11,102
2020-10-12,107
2020-10-13,103
2020-10-14,104
2020-10-15,104
2020-10-16,110
2020-10-17,110
2020-10-18,119
2020-10-19,129
2020-10-20,128
2020-10-21,122
2020-10-22,124
2020-10-23,125
2020-10-24,120
2020-10-25,127
2020-10-26,145
2020-10-27,137
2020-10-28,136
2020-10-29,139
2020-10-30,144
2020-10-31,147
2020-11-01,156
2020-11-02,174
2020-11-03,169
2020-11-04,184
2020-11-05,182
2020-11-06,191
2020-11-07,187
2020-11-08,188
2020-11-09,196
2020-11-10,211
2020-11-11,216
2020-11-12,239
2020-11-13,236
2020-11-14,243
2020-11-15,259
2020-11-16,267
2020-11-17,259
