dates,covid19mobilitytrend_park
2020-02-15,-4
2020-02-16,-33
2020-02-17,0
2020-02-18,9
2020-02-19,12
2020-02-20,-3
2020-02-21,15
2020-02-22,-24
2020-02-23,-9
2020-02-24,12
2020-02-25,-4
2020-02-26,1
2020-02-27,21
2020-02-28,23
2020-02-29,-17
2020-03-01,-5
2020-03-02,28
2020-03-03,9
2020-03-04,16
2020-03-05,30
2020-03-06,11
2020-03-07,47
2020-03-08,-7
2020-03-09,14
2020-03-10,-6
2020-03-11,25
2020-03-12,-16
2020-03-13,2
2020-03-14,86
2020-03-15,-8
2020-03-16,50
2020-03-17,38
2020-03-18,11
2020-03-19,104
2020-03-20,64
2020-03-21,85
2020-03-22,49
2020-03-23,54
2020-03-24,61
2020-03-25,67
2020-03-26,91
2020-03-27,96
2020-03-28,79
2020-03-29,35
2020-03-30,53
2020-03-31,70
2020-04-01,13
2020-04-02,11
2020-04-03,32
2020-04-04,59
2020-04-05,118
2020-04-06,161
2020-04-07,167
2020-04-08,131
2020-04-09,188
2020-04-10,172
2020-04-11,50
2020-04-12,123
2020-04-13,107
2020-04-14,65
2020-04-15,58
2020-04-16,95
2020-04-17,127
2020-04-18,121
2020-04-19,127
2020-04-20,126
2020-04-21,142
2020-04-22,137
2020-04-23,171
2020-04-24,117
2020-04-25,123
2020-04-26,80
2020-04-27,55
2020-04-28,99
2020-04-29,15
2020-04-30,11
2020-05-01,68
2020-05-02,54
2020-05-03,106
2020-05-04,83
2020-05-05,96
2020-05-06,77
2020-05-07,150
2020-05-08,226
2020-05-09,173
2020-05-10,78
2020-05-11,62
2020-05-12,42
2020-05-13,82
2020-05-14,77
2020-05-15,57
2020-05-16,38
2020-05-17,33
2020-05-18,32
2020-05-19,103
2020-05-20,172
2020-05-21,337
2020-05-22,144
2020-05-23,121
2020-05-24,15
2020-05-25,107
2020-05-26,156
2020-05-27,90
2020-05-28,152
2020-05-29,200
2020-05-30,209
2020-05-31,235
2020-06-01,372
2020-06-02,202
2020-06-03,133
2020-06-04,71
2020-06-05,143
2020-06-06,55
2020-06-07,87
2020-06-08,99
2020-06-09,126
2020-06-10,115
2020-06-11,112
2020-06-12,106
2020-06-13,117
2020-06-14,170
2020-06-15,219
2020-06-16,237
2020-06-17,205
2020-06-18,206
2020-06-19,127
2020-06-20,91
2020-06-21,136
2020-06-22,163
2020-06-23,267
2020-06-24,244
2020-06-25,288
2020-06-26,288
2020-06-27,233
2020-06-28,102
2020-06-29,185
2020-06-30,127
2020-07-01,177
2020-07-02,224
2020-07-03,158
2020-07-04,66
2020-07-05,90
2020-07-06,184
2020-07-07,220
2020-07-08,245
2020-07-09,288
2020-07-10,187
2020-07-11,192
2020-07-12,178
2020-07-13,358
2020-07-14,301
2020-07-15,307
2020-07-16,383
2020-07-17,384
2020-07-18,302
2020-07-19,236
2020-07-20,370
2020-07-21,406
2020-07-22,365
2020-07-23,340
2020-07-24,260
2020-07-25,257
2020-07-26,134
2020-07-27,320
2020-07-28,328
2020-07-29,220
2020-07-30,282
2020-07-31,368
2020-08-01,294
2020-08-02,184
2020-08-03,275
2020-08-04,303
2020-08-05,225
2020-08-06,369
2020-08-07,389
2020-08-08,338
2020-08-09,284
2020-08-10,313
2020-08-11,332
2020-08-12,279
2020-08-13,305
2020-08-14,325
2020-08-15,305
2020-08-16,277
2020-08-17,289
2020-08-18,217
2020-08-19,190
2020-08-20,138
2020-08-21,167
2020-08-22,154
2020-08-23,93
2020-08-24,150
2020-08-25,171
2020-08-26,113
2020-08-27,129
2020-08-28,114
2020-08-29,118
2020-08-30,125
