dates,covid19mobilitytrend_localbusiness
2020-02-15,-1
2020-02-16,0
2020-02-17,1
2020-02-18,3
2020-02-19,6
2020-02-20,4
2020-02-21,-11
2020-02-22,-9
2020-02-23,-4
2020-02-24,-6
2020-02-25,-3
2020-02-26,5
2020-02-27,-5
2020-02-28,-19
2020-02-29,-12
2020-03-01,-12
2020-03-02,-19
2020-03-03,-17
2020-03-04,-11
2020-03-05,-12
2020-03-06,-25
2020-03-07,-16
2020-03-08,-11
2020-03-09,-13
2020-03-10,-9
2020-03-11,4
2020-03-12,-6
2020-03-13,-21
2020-03-14,-20
2020-03-15,-21
2020-03-16,-37
2020-03-17,-64
2020-03-18,-81
2020-03-19,-82
2020-03-20,-88
2020-03-21,-90
2020-03-22,-94
2020-03-23,-90
2020-03-24,-91
2020-03-25,-91
2020-03-26,-92
2020-03-27,-92
2020-03-28,-92
2020-03-29,-96
2020-03-30,-91
2020-03-31,-94
2020-04-01,-93
2020-04-02,-91
2020-04-03,-93
2020-04-04,-91
2020-04-05,-95
2020-04-06,-91
2020-04-07,-90
2020-04-08,-89
2020-04-09,-90
2020-04-10,-91
2020-04-11,-91
2020-04-13,-98
2020-04-14,-89
2020-04-15,-89
2020-04-16,-90
2020-04-17,-89
2020-04-18,-91
2020-04-20,-90
2020-04-21,-88
2020-04-22,-88
2020-04-23,-90
2020-04-24,-90
2020-04-25,-90
2020-04-27,-90
2020-04-28,-89
2020-04-29,-87
2020-04-30,-86
2020-05-01,-96
2020-05-02,-86
2020-05-04,-86
2020-05-05,-85
2020-05-06,-84
2020-05-07,-85
2020-05-08,-92
2020-05-09,-85
2020-05-12,-69
2020-05-14,-68
2020-05-15,-72
2020-05-16,-67
2020-05-17,-74
2020-05-18,-72
2020-05-19,-69
2020-05-20,-64
2020-05-21,-74
2020-05-22,-71
2020-05-23,-64
2020-05-24,-73
2020-05-25,-71
2020-05-26,-71
2020-05-27,-61
2020-05-28,-70
2020-05-29,-71
2020-05-30,-63
2020-05-31,-71
2020-06-01,-74
2020-06-02,-67
2020-06-03,-60
2020-06-04,-61
2020-06-05,-62
2020-06-06,-54
2020-06-07,-68
2020-06-08,-67
2020-06-09,-65
2020-06-10,-61
2020-06-11,-64
2020-06-12,-67
2020-06-13,-59
2020-06-14,-66
2020-06-15,-67
2020-06-16,-62
2020-06-17,-58
2020-06-18,-62
2020-06-19,-67
2020-06-20,-58
