dates,covid19mobilitytrend_park
2020-02-15,-23
2020-02-16,30
2020-02-17,1
2020-02-18,20
2020-02-19,16
2020-02-20,29
2020-02-21,9
2020-02-22,-2
2020-02-23,22
2020-02-24,2
2020-02-25,4
2020-02-26,4
2020-02-27,7
2020-02-28,-14
2020-02-29,-19
2020-03-01,-7
2020-03-02,-26
2020-03-03,-15
2020-03-04,-18
2020-03-05,-5
2020-03-06,-27
2020-03-07,-35
2020-03-08,-1
2020-03-09,-27
2020-03-10,0
2020-03-11,7
2020-03-12,-19
2020-03-13,-18
2020-03-14,-19
2020-03-15,-5
2020-03-16,-31
2020-03-17,-51
2020-03-18,-74
2020-03-19,-76
2020-03-20,-82
2020-03-21,-88
2020-03-22,-89
2020-03-23,-91
2020-03-25,-91
2020-03-26,-89
2020-03-27,-88
2020-03-28,-93
2020-03-29,-92
2020-04-01,-88
2020-04-02,-89
2020-04-04,-93
2020-04-06,-91
2020-04-09,-92
2020-04-10,-88
2020-04-11,-100
2020-04-14,-93
2020-04-18,-94
2020-04-19,-94
2020-04-21,-91
2020-04-22,-91
2020-04-23,-90
2020-04-25,-100
2020-04-26,-93
2020-04-30,-91
2020-05-01,-91
2020-05-02,-94
2020-05-03,-91
2020-05-04,-92
2020-05-05,-93
2020-05-06,-90
2020-05-07,-90
2020-05-09,-91
2020-05-10,-89
2020-05-11,-73
2020-05-12,-73
2020-05-13,-73
2020-05-14,-70
2020-05-15,-75
2020-05-16,-68
2020-05-17,-60
2020-05-18,-80
2020-05-19,-75
2020-05-20,-74
2020-05-21,-64
2020-05-22,-72
2020-05-23,-68
2020-05-24,-61
2020-05-25,-81
2020-05-26,-79
2020-05-27,-70
2020-05-28,-71
2020-05-29,-74
2020-05-30,-68
2020-05-31,-55
2020-06-01,-64
2020-06-02,-79
2020-06-03,-72
2020-06-04,-74
2020-06-05,-71
2020-06-06,-72
2020-06-07,-73
2020-06-08,-79
2020-06-09,-77
2020-06-10,-75
2020-06-11,-76
2020-06-12,-76
2020-06-13,-71
2020-06-14,-63
2020-06-15,-79
2020-06-16,-75
2020-06-17,-77
2020-06-18,-76
2020-06-19,-76
2020-06-20,-74
2020-06-21,-68
2020-06-22,-78
2020-06-23,-74
2020-06-24,-75
2020-06-25,-77
2020-06-26,-78
2020-06-27,-65
2020-06-28,-58
2020-06-29,-78
2020-06-30,-68
2020-07-01,-68
2020-07-02,-70
2020-07-03,-68
2020-07-04,-62
2020-07-05,-46
2020-07-06,-67
2020-07-07,-63
2020-07-08,-54
2020-07-09,-51
2020-07-10,-50
2020-07-11,-48
2020-07-12,-28
2020-07-13,-37
2020-07-14,-13
2020-07-15,-32
