dates,cumulativecount_vaccine_covid_19_administered
2020-12-24,420
2020-12-25,5199
2020-12-26,8339
2020-12-27,8648
2021-01-04,9053
2021-01-05,10497
2021-01-06,10703
2021-01-08,10704
2021-01-10,10705
2021-01-11,10706
2021-01-13,11739
2021-01-14,18656
2021-01-15,22087
2021-01-16,22177
2021-01-18,33227
2021-01-19,52594
2021-01-20,61904
2021-01-21,64960
2021-01-22,65375
2021-01-25,66795
2021-01-26,67409
2021-01-27,67444
2021-01-29,67449
2021-01-30,67450
2021-01-31,67451
2021-02-01,67452
2021-02-02,80651
2021-02-03,251039
2021-02-04,427221
2021-02-05,596744
2021-02-06,624605
2021-02-07,633247
2021-02-08,866556
2021-02-09,1128499
2021-02-10,1409321
2021-02-11,1663640
2021-02-12,1893137
2021-02-13,1922701
2021-02-14,1927169
2021-02-15,2193078
2021-02-16,2413184
2021-02-17,2601234
2021-02-18,2756533
2021-02-19,2898688
2021-02-20,2908329
2021-02-21,2909492
2021-02-22,3017657
2021-02-23,3111918
2021-02-24,3198205
2021-02-25,3284329
2021-02-26,3362760
2021-02-27,3372810
2021-02-28,3373164
2021-03-01,3510763
2021-03-02,3682160
2021-03-03,3994192
2021-03-04,4304882
2021-03-05,4602952
2021-03-06,4636755
2021-03-07,4644731
2021-03-08,4995552
2021-03-09,5372261
2021-03-10,5773785
2021-03-11,6191013
2021-03-12,6565543
2021-03-13,6616030
2021-03-14,6622622
2021-03-15,7053117
2021-03-16,7463549
2021-03-17,7831014
2021-03-18,8166174
2021-03-19,8460921
2021-03-20,8495137
2021-03-21,8499162
2021-03-22,8768062
2021-03-23,9009097
2021-03-24,9228297
2021-03-25,9441129
2021-03-26,9658969
2021-03-27,9674671
2021-03-28,9676065
2021-03-29,9943001
2021-03-30,10221829
2021-03-31,10502321
2021-04-01,10805884
2021-04-02,10812994
2021-04-03,10816224
2021-04-04,10817358
2021-04-05,11102409
2021-04-06,11342436
2021-04-07,11575876
2021-04-08,11815587
2021-04-09,12034695
2021-04-10,12060745
2021-04-11,12063203
2021-04-12,12300474
2021-04-13,12535966
2021-04-14,12765700
2021-04-15,12973082
2021-04-16,13167529
2021-04-17,13189836
2021-04-18,13192479
2021-04-19,13387805
2021-04-20,13577382
2021-04-21,13755163
2021-04-22,13956092
2021-04-23,14139907
2021-04-24,14157611
2021-04-25,14158657
2021-04-26,14355594
2021-04-27,14527269
2021-04-28,14696571
2021-04-29,14852182
