dates,covid19mobilitytrend_park
2020-02-15,9
2020-02-16,5
2020-02-17,11
2020-02-18,13
2020-02-19,11
2020-02-20,11
2020-02-21,10
2020-02-22,9
2020-02-23,-3
2020-02-24,-4
2020-02-25,1
2020-02-26,-3
2020-02-27,-4
2020-02-28,-2
2020-02-29,-8
2020-03-01,-15
2020-03-02,-15
2020-03-03,-14
2020-03-04,-16
2020-03-05,-15
2020-03-06,-12
2020-03-07,-20
2020-03-08,-8
2020-03-09,-13
2020-03-10,-17
2020-03-11,-19
2020-03-12,-21
2020-03-13,-17
2020-03-14,-21
2020-03-15,-29
2020-03-16,-34
2020-03-17,-39
2020-03-18,-45
2020-03-19,-50
2020-03-20,-54
2020-03-21,-66
2020-03-22,-72
2020-03-23,-61
2020-03-24,-61
2020-03-25,-61
2020-03-26,-59
2020-03-27,-64
2020-03-28,-69
2020-03-29,-72
2020-03-30,-60
2020-03-31,-57
2020-04-01,-59
2020-04-02,-60
2020-04-03,-61
2020-04-04,-67
2020-04-05,-70
2020-04-06,-60
2020-04-07,-59
2020-04-08,-61
2020-04-09,-59
2020-04-10,-75
2020-04-11,-74
2020-04-12,-76
2020-04-13,-61
2020-04-14,-60
2020-04-15,-61
2020-04-16,-61
2020-04-17,-62
2020-04-18,-67
2020-04-19,-71
2020-04-20,-59
2020-04-21,-59
2020-04-22,-60
2020-04-23,-62
2020-04-24,-63
2020-04-25,-67
2020-04-26,-71
2020-04-27,-60
2020-04-28,-58
2020-04-29,-58
2020-04-30,-53
2020-05-01,-69
2020-05-02,-64
2020-05-03,-69
2020-05-04,-56
2020-05-05,-54
2020-05-06,-55
2020-05-07,-55
2020-05-08,-57
2020-05-09,-63
2020-05-10,-69
2020-05-11,-60
2020-05-12,-60
2020-05-13,-60
2020-05-14,-60
2020-05-15,-60
2020-05-16,-69
2020-05-17,-73
2020-05-18,-64
2020-05-19,-64
2020-05-20,-63
2020-05-21,-72
2020-05-22,-64
2020-05-23,-69
2020-05-24,-72
2020-05-25,-61
2020-05-26,-61
2020-05-27,-63
2020-05-28,-63
2020-05-29,-63
2020-05-30,-67
2020-05-31,-71
2020-06-01,-61
2020-06-02,-63
2020-06-03,-63
2020-06-04,-62
2020-06-05,-62
2020-06-06,-69
2020-06-07,-72
2020-06-08,-63
2020-06-09,-62
2020-06-10,-62
2020-06-11,-65
2020-06-12,-65
2020-06-13,-69
2020-06-14,-72
2020-06-15,-65
2020-06-16,-64
2020-06-17,-68
2020-06-18,-67
2020-06-19,-65
2020-06-20,-71
2020-06-21,-74
2020-06-22,-68
2020-06-23,-67
2020-06-24,-67
2020-06-25,-65
2020-06-26,-66
2020-06-27,-70
2020-06-28,-76
2020-06-29,-79
2020-06-30,-63
2020-07-01,-65
2020-07-02,-63
2020-07-03,-64
2020-07-04,-75
2020-07-05,-71
2020-07-06,-61
2020-07-07,-63
2020-07-08,-64
2020-07-09,-65
2020-07-10,-63
2020-07-11,-70
2020-07-12,-72
2020-07-13,-61
2020-07-14,-60
