dates,cumulativecount_vaccine_covid_19_administered
2021-04-20,2287
2021-04-27,6716
2021-05-04,12252
2021-05-11,18032
2021-05-18,23712
2021-05-25,25970
2021-06-01,29980
2021-06-21,30016
2021-07-20,35635
2021-07-27,39511
2021-08-02,47553
2021-08-23,54619
2021-08-31,68404
2021-09-21,73603
2021-10-05,74503
2021-10-18,80062
2021-10-25,84506
2021-11-01,91707
2021-11-15,102568
2021-11-22,116753
2021-11-30,118185
2021-12-06,119535
2021-12-20,130236
2022-01-04,136773
2022-01-11,138148
2022-01-18,138684
2022-02-21,144960
2022-02-28,147193
2022-04-04,167123
2022-04-11,181220
2022-05-02,190474
2022-06-20,191530
2022-07-25,200335
2022-08-15,201221
2022-08-29,201263
2022-10-31,201926
2022-11-14,202006
2022-11-28,202604
2023-02-20,202720
2023-04-03,203115
