dates,covid19mobilitytrend_park
2020-02-15,26
2020-02-16,18
2020-02-17,20
2020-02-18,13
2020-02-19,13
2020-02-20,23
2020-02-21,-3
2020-02-22,16
2020-02-23,-30
2020-02-24,-4
2020-02-25,5
2020-02-26,3
2020-02-27,4
2020-02-28,-1
2020-02-29,8
2020-03-01,30
2020-03-02,-6
2020-03-03,0
2020-03-04,5
2020-03-05,22
2020-03-06,-2
2020-03-07,3
2020-03-08,36
2020-03-09,8
2020-03-10,15
2020-03-11,4
2020-03-12,-13
2020-03-13,-29
2020-03-14,-29
2020-03-15,-17
2020-03-16,-20
2020-03-17,5
2020-03-18,14
2020-03-19,-3
2020-03-20,-31
2020-03-21,-43
2020-03-22,-47
2020-03-23,-37
2020-03-24,-29
2020-03-25,-41
2020-03-26,-35
2020-03-27,-30
2020-03-28,-9
2020-03-29,-59
2020-03-30,-48
2020-03-31,-46
2020-04-01,-50
2020-04-02,-48
2020-04-03,-56
2020-04-04,-56
2020-04-05,-59
2020-04-06,-43
2020-04-07,-37
2020-04-08,-37
2020-04-09,-38
2020-04-10,-48
2020-04-11,-57
2020-04-12,-63
2020-04-13,-71
2020-04-14,-54
2020-04-15,-49
2020-04-16,-40
2020-04-17,-44
2020-04-18,-42
2020-04-19,-56
2020-04-20,3
2020-04-21,10
2020-04-22,11
2020-04-23,29
2020-04-24,5
2020-04-25,-15
2020-04-26,10
2020-04-27,22
2020-04-28,37
2020-04-29,-15
2020-04-30,25
2020-05-01,6
2020-05-02,25
2020-05-03,-1
2020-05-04,5
2020-05-05,-17
2020-05-06,-16
2020-05-07,16
2020-05-08,35
2020-05-09,79
2020-05-10,82
2020-05-11,-14
2020-05-12,-8
2020-05-13,2
2020-05-14,3
2020-05-15,9
2020-05-16,37
2020-05-17,52
2020-05-18,17
2020-05-19,17
2020-05-20,43
2020-05-21,47
2020-05-22,41
2020-05-23,24
2020-05-24,17
2020-05-25,-4
2020-05-26,23
2020-05-27,53
2020-05-28,27
2020-05-29,34
2020-05-30,30
2020-05-31,42
2020-06-01,77
2020-06-02,50
2020-06-03,58
2020-06-04,74
2020-06-05,5
2020-06-06,96
2020-06-07,73
2020-06-08,24
2020-06-09,52
2020-06-10,64
2020-06-11,218
2020-06-12,149
2020-06-13,158
2020-06-14,125
2020-06-15,65
2020-06-16,84
2020-06-17,69
2020-06-18,59
2020-06-19,37
2020-06-20,55
2020-06-21,57
2020-06-22,41
2020-06-23,89
2020-06-24,59
2020-06-25,114
2020-06-26,85
2020-06-27,124
2020-06-28,121
2020-06-29,43
2020-06-30,119
2020-07-01,118
2020-07-02,104
2020-07-03,88
2020-07-04,159
2020-07-05,165
2020-07-06,95
2020-07-07,122
2020-07-08,90
2020-07-09,107
2020-07-10,101
2020-07-11,86
2020-07-12,141
2020-07-13,114
2020-07-14,173
2020-07-15,159
2020-07-16,100
2020-07-17,119
2020-07-18,173
2020-07-19,185
2020-07-20,127
2020-07-21,174
2020-07-22,176
2020-07-23,165
2020-07-24,143
2020-07-25,193
2020-07-26,176
2020-07-27,169
2020-07-28,189
2020-07-29,183
2020-07-30,185
2020-07-31,146
2020-08-01,202
2020-08-02,204
2020-08-03,115
2020-08-04,133
2020-08-05,192
2020-08-06,221
2020-08-07,181
2020-08-08,211
2020-08-09,187
2020-08-10,181
2020-08-11,208
2020-08-12,214
2020-08-13,214
2020-08-14,183
2020-08-15,257
2020-08-16,212
2020-08-17,161
2020-08-18,156
2020-08-19,152
2020-08-20,191
2020-08-21,167
2020-08-22,144
2020-08-23,144
2020-08-24,131
2020-08-25,146
2020-08-26,98
2020-08-27,94
2020-08-28,120
2020-08-29,126
2020-08-30,93
2020-08-31,62
2020-09-01,53
2020-09-02,54
2020-09-03,91
2020-09-04,75
