dates,covid19mobilitytrend_grocerystoreandpharmacy
2020-02-15,-1
2020-02-16,-13
2020-02-17,1
2020-02-18,-1
2020-02-19,0
2020-02-20,1
2020-02-21,-2
2020-02-22,-1
2020-02-23,-25
2020-02-24,1
2020-02-25,2
2020-02-26,-2
2020-02-27,4
2020-02-28,5
2020-02-29,3
2020-03-01,-7
2020-03-02,3
2020-03-03,1
2020-03-04,5
2020-03-05,5
2020-03-06,4
2020-03-07,7
2020-03-08,3
2020-03-09,3
2020-03-10,10
2020-03-11,30
2020-03-12,21
2020-03-13,6
2020-03-14,-17
2020-03-15,-43
2020-03-16,-23
2020-03-17,-26
2020-03-18,-24
2020-03-19,-24
2020-03-20,-23
2020-03-21,-32
2020-03-22,-55
2020-03-23,-27
2020-03-24,-21
2020-03-25,-30
2020-03-26,-30
2020-03-27,-28
2020-03-28,-34
2020-03-29,-59
2020-03-30,-32
2020-03-31,-25
2020-04-01,-38
2020-04-02,-35
2020-04-03,-33
2020-04-04,-44
2020-04-05,41
2020-04-06,-37
2020-04-07,-29
2020-04-08,-25
2020-04-09,-18
2020-04-10,-16
2020-04-11,-57
2020-04-12,-73
2020-04-13,-94
2020-04-14,-43
2020-04-15,-33
2020-04-16,-32
2020-04-17,-28
2020-04-18,-36
2020-04-19,-53
2020-04-20,-27
2020-04-21,-25
2020-04-22,-26
2020-04-23,-21
2020-04-24,-20
2020-04-25,-27
2020-04-26,73
2020-04-27,-27
2020-04-28,-19
2020-04-29,-14
2020-04-30,18
2020-05-01,-85
2020-05-02,-19
2020-05-03,-43
2020-05-04,-18
2020-05-05,-17
2020-05-06,-17
2020-05-07,-11
2020-05-08,-6
2020-05-09,-11
2020-05-10,-4
2020-05-11,-16
2020-05-12,-11
2020-05-13,-13
2020-05-14,-10
2020-05-15,-6
2020-05-16,-11
2020-05-17,-12
2020-05-18,-12
2020-05-19,-11
2020-05-20,-7
2020-05-21,-4
2020-05-22,-3
2020-05-23,-9
2020-05-24,-19
2020-05-25,-5
2020-05-26,1
2020-05-27,-9
2020-05-28,-4
2020-05-29,-1
2020-05-30,-7
2020-05-31,-15
2020-06-01,1
2020-06-02,-7
2020-06-03,-6
2020-06-04,-3
2020-06-05,-2
2020-06-06,-5
2020-06-07,-1
2020-06-08,-6
2020-06-09,0
2020-06-10,31
2020-06-11,-75
2020-06-12,9
2020-06-13,-7
2020-06-14,5
2020-06-15,1
2020-06-16,1
2020-06-17,-1
2020-06-18,0
2020-06-19,0
2020-06-20,-4
2020-06-21,-9
2020-06-22,-2
2020-06-23,6
2020-06-24,-2
2020-06-25,3
2020-06-26,3
2020-06-27,-6
2020-06-29,-9
2020-06-30,3
2020-07-01,2
2020-07-02,4
2020-07-03,3
2020-07-04,-2
2020-07-05,20
2020-07-06,1
2020-07-07,3
2020-07-08,0
2020-07-09,4
2020-07-10,4
2020-07-11,-1
2020-07-12,35
2020-07-13,3
2020-07-14,4
2020-07-15,4
2020-07-16,5
2020-07-17,4
2020-07-18,-1
2020-07-19,20
2020-07-20,4
2020-07-21,6
2020-07-22,5
2020-07-23,6
2020-07-24,6
2020-07-25,1
2020-07-26,20
2020-07-27,6
2020-07-28,4
2020-07-29,7
2020-07-30,8
2020-07-31,6
2020-08-01,0
2020-08-02,25
2020-08-03,4
2020-08-04,3
2020-08-05,6
2020-08-06,7
2020-08-07,5
2020-08-08,1
2020-08-09,19
2020-08-10,9
2020-08-11,8
2020-08-12,8
2020-08-13,14
2020-08-14,32
2020-08-15,-74
2020-08-16,29
2020-08-17,13
2020-08-18,6
2020-08-19,6
2020-08-20,6
2020-08-21,4
2020-08-22,-5
2020-08-23,11
2020-08-24,4
2020-08-25,5
2020-08-26,2
2020-08-27,5
2020-08-28,5
2020-08-29,-6
2020-08-30,162
2020-08-31,-1
2020-09-01,7
2020-09-02,3
2020-09-03,4
2020-09-04,3
2020-09-05,-3
2020-09-06,1
2020-09-07,2
2020-09-08,3
2020-09-09,3
2020-09-10,7
2020-09-11,7
2020-09-12,-2
2020-09-13,20
2020-09-14,2
2020-09-15,3
2020-09-16,2
2020-09-17,2
2020-09-18,4
2020-09-19,-3
2020-09-20,13
2020-09-21,2
2020-09-22,2
2020-09-23,2
2020-09-24,3
2020-09-25,3
2020-09-26,-4
2020-09-27,-22
2020-09-28,0
2020-09-29,2
2020-09-30,3
2020-10-01,3
