dates,count_medicalconditionincident_covid_19_patienthospitalized
2020-04-08,2425
2020-04-13,2510
2020-04-15,2499
2020-04-16,2607
2020-04-17,2673
2020-04-19,2482
2020-04-20,2511
2020-04-21,2914
2020-04-22,3505
2020-04-23,3099
2020-04-24,3095
2020-04-25,2821
2020-04-26,2749
2020-04-27,2759
2020-04-28,2934
2020-04-29,2973
2020-04-30,3012
2020-05-01,2789
2020-05-02,2649
2020-05-03,2761
2020-05-04,2653
2020-05-05,2738
2020-05-06,2760
2020-05-07,2711
2020-05-08,2758
2020-05-09,2768
2020-05-10,2658
2020-05-11,2598
2020-05-12,2571
2020-05-13,2648
2020-05-14,2538
2020-05-15,2579
2020-05-16,2407
2020-05-17,2459
2020-05-18,2544
2020-05-19,2490
2020-05-20,2414
2020-05-21,2330
2020-05-22,2261
2020-05-23,2271
2020-05-24,2242
2020-05-25,2268
2020-05-26,2171
2020-05-27,2320
2020-05-28,2248
2020-05-29,2035
2020-05-30,2207
2020-05-31,2134
2020-06-01,2181
2020-06-02,2219
2020-06-03,2150
2020-06-04,2102
2020-06-05,2085
2020-06-06,2128
2020-06-07,2007
2020-06-08,1881
2020-06-09,2039
2020-06-10,1993
2020-06-12,1629
2020-06-13,1711
2020-06-14,1748
2020-06-15,1736
2020-06-16,1806
2020-06-17,1693
2020-06-18,1849
2020-06-19,1886
2020-06-20,1931
2020-06-21,1877
2020-06-22,1899
2020-06-23,1936
2020-06-24,1965
2020-06-25,1974
2020-06-26,1933
2020-06-27,1869
2020-06-28,1845
2020-06-29,1797
2020-06-30,1811
2020-07-01,1923
2020-07-02,1787
2020-07-03,1743
2020-07-04,1731
2020-07-05,1765
2020-07-06,1790
2020-07-07,1658
2020-07-08,1683
2020-07-09,1687
2020-07-10,1597
2020-07-11,1617
2020-07-12,1610
2020-07-13,1640
2020-07-14,1581
2020-07-15,1575
2020-07-16,1550
2020-07-17,1604
2020-07-18,1551
2020-07-19,1560
2020-07-20,1575
2020-07-21,1607
2020-07-22,1644
2020-07-23,1626
2020-07-24,1617
2020-07-25,1594
2020-07-26,1601
2020-07-27,1625
2020-07-28,1655
2020-07-29,1687
2020-07-30,1694
2020-07-31,1778
2020-08-01,1841
2020-08-02,1835
2020-08-03,1841
2020-08-04,1859
2020-08-05,1898
2020-08-06,1913
2020-08-07,1928
2020-08-08,1928
2020-08-09,1930
2020-08-10,1929
2020-08-11,1985
2020-08-12,2021
2020-08-13,2059
2020-08-14,2040
2020-08-15,2028
2020-08-16,2035
2020-08-17,2040
2020-08-18,2057
2020-08-19,2097
2020-08-20,2110
2020-08-21,2151
2020-08-22,2189
2020-08-23,2195
2020-08-24,2207
2020-08-25,2167
2020-08-26,2170
2020-08-27,2185
2020-08-28,2221
2020-08-29,2237
2020-08-30,2242
2020-08-31,2249
2020-09-01,2138
2020-09-02,2168
2020-09-03,2170
2020-09-04,2179
2020-09-05,2090
2020-09-06,2091
2020-09-07,2113
2020-09-08,2042
2020-09-09,2070
2020-09-10,1924
2020-09-11,1957
2020-09-12,1946
2020-09-13,1961
2020-09-14,1972
2020-09-15,1996
2020-09-16,2007
2020-09-17,1917
2020-09-18,1925
2020-09-19,1977
2020-09-20,1985
2020-09-21,1979
2020-09-23,1971
2020-09-24,1964
2020-09-25,1995
2020-09-26,2134
2020-09-27,2223
2020-09-28,2305
2020-09-29,2399
2020-09-30,2481
2020-10-01,2560
2020-10-02,2702
2020-10-03,2850
2020-10-04,2977
2020-10-05,3158
2020-10-06,3719
2020-10-07,4000
2020-10-08,4138
2020-10-09,4407
2020-10-10,4725
2020-10-11,4924
2020-10-12,5262
2020-10-13,5669
2020-10-14,6084
2020-10-15,6538
2020-10-16,6980
2020-10-18,8076
2020-10-19,8375
2020-10-20,8962
2020-10-21,9439
2020-10-22,10091
2020-10-23,10788
2020-10-24,11496
2020-10-25,11887
2020-10-26,12282
2020-10-27,13291
2020-10-28,13931
2020-10-29,14631
2020-10-30,15444
2020-10-31,16144
2020-11-01,16427
2020-11-02,17223
2020-11-03,18160
2020-11-04,18654
2020-11-05,19114
2020-11-06,19479
2020-11-07,20249
2020-11-08,20214
2020-11-09,20967
2020-11-10,21640
2020-11-11,21521
2020-11-12,21899
2020-11-13,22298
2020-11-14,22320
2020-11-15,21988
2020-11-16,22458
2020-11-17,23033
2020-11-18,22812
2020-11-19,22536
2020-11-20,22643
2020-11-21,22478
2020-11-22,22094
2020-11-23,22234
2020-11-24,22405
2020-11-25,22119
2020-11-26,21636
2020-11-27,21691
2020-11-28,21476
2020-11-29,21059
2020-11-30,21504
2020-12-01,21351
2020-12-02,20855
2020-12-03,20477
2020-12-04,20135
2020-12-05,19895
2020-12-06,19363
2020-12-07,19917
2020-12-08,19917
2020-12-09,19459
2020-12-10,19131
2020-12-11,18941
2020-12-12,18778
2020-12-13,18533
2020-12-14,18813
2020-12-15,19210
2020-12-16,18899
2020-12-17,18707
2020-12-18,18542
2020-12-19,18342
2020-12-20,18180
2020-12-21,18376
2020-12-22,18521
2020-12-23,17794
2020-12-24,17239
2020-12-25,16735
2020-12-26,16457
2020-12-27,16686
2020-12-28,17078
2020-12-29,17299
2020-12-30,17228
2020-12-31,16970
2021-01-01,16757
2021-01-02,16601
2021-01-03,16786
2021-01-04,17130
2021-01-05,17191
2021-01-06,17057
2021-01-07,16727
2021-01-11,16681
2021-01-12,16859
2021-01-13,16553
2021-01-14,16250
2021-01-15,16083
2021-01-16,15887
2021-01-17,15588
2021-01-18,15716
2021-01-19,15667
2021-01-20,15324
2021-01-21,14928
2021-01-22,14614
2021-01-23,14528
2021-01-24,14377
2021-01-25,14544
2021-01-26,14596
2021-01-27,14120
2021-01-28,13879
2021-01-29,13726
2021-01-30,13654
2021-01-31,13339
2021-02-01,13507
2021-02-02,13512
2021-02-03,13225
2021-02-04,12945
2021-02-05,12837
2021-02-06,12743
2021-02-07,12528
2021-02-08,12559
2021-02-09,12677
2021-02-10,12472
2021-02-11,12227
2021-02-12,12215
2021-02-13,12163
2021-02-14,11962
2021-02-15,12026
2021-02-16,12318
2021-02-17,12225
2021-02-18,12188
2021-02-19,12441
2021-02-20,12517
2021-02-21,12609
2021-02-22,12868
2021-02-23,13350
2021-02-24,13477
2021-02-25,13818
2021-02-26,14058
2021-03-01,14929
2021-03-02,15400
2021-03-03,15591
2021-03-04,15992
2021-03-05,16423
2021-03-06,16725
2021-03-07,16861
2021-03-08,17337
2021-03-09,18105
2021-03-10,18378
2021-03-11,18686
2021-03-12,19102
2021-03-13,19541
2021-03-14,19654
2021-03-15,20249
2021-03-16,21183
2021-03-17,21511
2021-03-18,21858
2021-03-19,22567
2021-03-20,23293
2021-03-21,23583
2021-03-22,24637
2021-03-23,26075
2021-03-24,26511
2021-03-25,27118
2021-03-26,27779
2021-03-27,28574
2021-03-28,29071
2021-03-29,29920
2021-03-30,31071
2021-03-31,31311
2021-04-01,31811
2021-04-02,31955
2021-04-03,32260
2021-04-04,31927
2021-04-05,32656
2021-04-06,33544
2021-04-07,34691
2021-04-08,34864
2021-04-09,34550
2021-04-10,34167
2021-04-11,33460
2021-04-12,33990
2021-04-13,34619
2021-04-14,33906
2021-04-15,33253
2021-04-16,32781
2021-04-17,32073
2021-04-18,31270
2021-04-19,31612
2021-04-20,31938
2021-04-21,30706
2021-04-22,29831
2021-04-23,28994
2021-04-24,28128
2021-04-25,27336
2021-04-26,27137
2021-04-27,26925
2021-04-28,25591
2021-04-29,24667
2021-04-30,23469
2021-05-01,22415
2021-05-02,21209
2021-05-03,20974
2021-05-04,20981
2021-05-05,20410
2021-05-06,19433
2021-05-07,18116
2021-05-08,17155
2021-05-09,16156
2021-05-10,15925
2021-05-11,15602
2021-05-12,14359
2021-05-13,13497
2021-05-14,12984
2021-05-15,12421
2021-05-16,11710
2021-05-17,11604
2021-05-18,11145
2021-05-19,10334
2021-05-20,9713
2021-05-21,9200
2021-05-22,8596
2021-05-23,7943
2021-05-24,7965
2021-05-25,7553
2021-05-26,6295
2021-05-27,6377
2021-05-28,5909
2021-05-29,5445
2021-05-30,5125
2021-05-31,5071
2021-06-01,4697
2021-06-02,3984
2021-06-03,3734
2021-06-04,3581
2021-06-05,3484
2021-06-06,3299
2021-06-07,3183
2021-06-08,2983
2021-06-09,2742
2021-06-10,2553
2021-06-11,2359
2021-06-12,2135
2021-06-13,1989
2021-06-14,1982
2021-06-15,1962
2021-06-16,1783
2021-06-17,1671
2021-06-18,1634
2021-06-19,1534
2021-06-20,1451
2021-06-21,1460
2021-06-22,1367
2021-06-23,1307
2021-06-24,1219
2021-06-25,1157
2021-06-26,1082
2021-06-27,1050
2021-06-28,1020
2021-06-29,985
2021-06-30,924
2021-07-01,855
2021-07-02,690
2021-07-03,616
2021-07-04,571
2021-07-05,566
