dates,covid19mobilitytrend_localbusiness
2020-02-15,7
2020-02-16,12
2020-02-17,6
2020-02-18,3
2020-02-19,5
2020-02-20,7
2020-02-21,1
2020-02-22,3
2020-02-23,-7
2020-02-24,1
2020-02-25,1
2020-02-26,-2
2020-02-27,3
2020-02-28,3
2020-02-29,4
2020-03-01,7
2020-03-02,2
2020-03-03,1
2020-03-04,4
2020-03-05,5
2020-03-06,4
2020-03-07,7
2020-03-08,24
2020-03-09,4
2020-03-10,4
2020-03-11,3
2020-03-12,-14
2020-03-13,-28
2020-03-14,-52
2020-03-15,-70
2020-03-16,-50
2020-03-17,-53
2020-03-18,-51
2020-03-19,-52
2020-03-20,-55
2020-03-21,-64
2020-03-22,-76
2020-03-23,-53
2020-03-24,-52
2020-03-25,-58
2020-03-26,-58
2020-03-27,-58
2020-03-28,-63
2020-03-29,-78
2020-03-30,-56
2020-03-31,-54
2020-04-01,-58
2020-04-02,-58
2020-04-03,-59
2020-04-04,-71
2020-04-05,-71
2020-04-06,-54
2020-04-07,-53
2020-04-08,-50
2020-04-09,-48
2020-04-10,-50
2020-04-11,-76
2020-04-12,-88
2020-04-13,-92
2020-04-14,-59
2020-04-15,-53
2020-04-16,-55
2020-04-17,-53
2020-04-18,-67
2020-04-19,-76
2020-04-20,-45
2020-04-21,-47
2020-04-22,-47
2020-04-23,-45
2020-04-24,-46
2020-04-25,-61
2020-04-26,-54
2020-04-27,-40
2020-04-28,-41
2020-04-29,-41
2020-04-30,-28
2020-05-01,-82
2020-05-02,-56
2020-05-03,-66
2020-05-04,-29
2020-05-05,-35
2020-05-06,-35
2020-05-07,-32
2020-05-08,-30
2020-05-09,-37
2020-05-10,-44
2020-05-11,-29
2020-05-12,-30
2020-05-13,-30
2020-05-14,-29
2020-05-15,-30
2020-05-16,-35
2020-05-17,-46
2020-05-18,-19
2020-05-19,-22
2020-05-20,-17
2020-05-21,-16
2020-05-22,-20
2020-05-23,-28
2020-05-24,-41
2020-05-25,-15
2020-05-26,-14
2020-05-27,-17
2020-05-28,-17
2020-05-29,-16
2020-05-30,-22
2020-05-31,-34
2020-06-01,4
2020-06-02,-15
2020-06-03,-12
2020-06-04,-12
2020-06-05,-18
2020-06-06,-18
2020-06-07,-19
2020-06-08,-10
2020-06-09,-7
2020-06-10,8
2020-06-11,-48
2020-06-12,0
2020-06-13,-17
2020-06-14,-2
2020-06-15,-2
2020-06-16,-5
2020-06-17,-6
2020-06-18,-7
2020-06-19,-10
2020-06-20,-15
2020-06-21,-16
2020-06-22,-4
2020-06-23,1
2020-06-24,-5
2020-06-25,-1
2020-06-26,-3
2020-06-27,-13
2020-06-28,42
2020-06-29,-8
2020-06-30,3
2020-07-01,3
2020-07-02,1
2020-07-03,-3
2020-07-04,-8
2020-07-05,11
2020-07-06,2
2020-07-07,3
2020-07-08,2
2020-07-09,3
2020-07-10,-1
2020-07-11,-7
2020-07-12,21
2020-07-13,6
2020-07-14,6
2020-07-15,7
2020-07-16,4
2020-07-17,1
2020-07-18,-6
2020-07-19,18
2020-07-20,5
2020-07-21,7
2020-07-22,9
2020-07-23,6
2020-07-24,1
2020-07-25,-5
2020-07-26,15
2020-07-27,7
2020-07-28,2
2020-07-29,9
2020-07-30,9
2020-07-31,3
2020-08-01,-6
2020-08-02,20
2020-08-03,5
2020-08-04,2
2020-08-05,10
2020-08-06,7
2020-08-07,0
2020-08-08,-8
2020-08-09,13
2020-08-10,10
2020-08-11,9
2020-08-12,12
2020-08-13,11
2020-08-14,10
2020-08-15,-41
2020-08-16,23
2020-08-17,12
2020-08-18,5
2020-08-19,8
2020-08-20,7
2020-08-21,-1
2020-08-22,-12
2020-08-23,14
2020-08-24,7
2020-08-25,6
2020-08-26,5
2020-08-27,4
2020-08-28,3
2020-08-29,-6
2020-08-30,54
2020-08-31,7
2020-09-01,7
2020-09-02,0
2020-09-03,1
2020-09-04,-2
2020-09-05,-7
2020-09-06,4
2020-09-07,0
2020-09-08,-1
2020-09-09,1
2020-09-10,3
2020-09-11,3
2020-09-12,-1
2020-09-13,19
2020-09-14,2
2020-09-15,0
2020-09-16,1
2020-09-17,-1
2020-09-18,-1
2020-09-19,-3
2020-09-20,14
2020-09-21,0
2020-09-22,-4
2020-09-23,-4
2020-09-24,-5
2020-09-25,-7
2020-09-26,-9
2020-09-27,-19
2020-09-28,-6
2020-09-29,-7
2020-09-30,-3
2020-10-01,-8
2020-10-02,-7
2020-10-03,-6
2020-10-04,-8
2020-10-05,-9
2020-10-06,-9
2020-10-07,-8
2020-10-08,-9
2020-10-09,-6
2020-10-10,-14
2020-10-11,-22
2020-10-12,-14
2020-10-13,-16
2020-10-14,-13
2020-10-15,-15
2020-10-16,-15
2020-10-17,-25
2020-10-18,-41
2020-10-19,-19
2020-10-20,-20
2020-10-21,-21
2020-10-22,-19
2020-10-23,-21
2020-10-24,-34
2020-10-25,-41
2020-10-26,-26
2020-10-27,-28
2020-10-28,-24
2020-10-29,-28
2020-10-30,-30
2020-10-31,-37
2020-11-01,-60
2020-11-02,-32
2020-11-03,-30
2020-11-04,-28
2020-11-05,-21
2020-11-06,-22
2020-11-07,-45
2020-11-08,-49
2020-11-09,-35
2020-11-10,-25
2020-11-11,-71
2020-11-12,-32
2020-11-13,-35
2020-11-14,-40
2020-11-15,-45
2020-11-16,-34
2020-11-17,-34
2020-11-18,-33
2020-11-19,-34
2020-11-20,-35
2020-11-21,-40
2020-11-22,-56
2020-11-23,-34
2020-11-24,-33
2020-11-25,-30
2020-11-26,-31
2020-11-27,-32
2020-11-28,-25
2020-11-29,-55
2020-11-30,-19
2020-12-01,-22
2020-12-02,-21
2020-12-03,-22
2020-12-04,-22
2020-12-05,-24
2020-12-06,2
2020-12-07,-25
2020-12-08,-25
2020-12-09,-23
2020-12-10,-22
2020-12-11,-24
2020-12-12,-26
2020-12-13,3
2020-12-14,-20
2020-12-15,-19
2020-12-16,-17
2020-12-17,-15
2020-12-18,-18
2020-12-19,-22
2020-12-20,15
2020-12-21,-4
2020-12-22,-4
2020-12-23,5
2020-12-24,-51
2020-12-25,-88
2020-12-26,-83
2020-12-27,-56
2020-12-28,-28
2020-12-29,-27
2020-12-30,-18
2020-12-31,-39
2021-01-01,-85
2021-01-02,-48
2021-01-03,-58
2021-01-04,-28
2021-01-05,-26
2021-01-06,-75
2021-01-07,-28
2021-01-08,-31
2021-01-09,-38
2021-01-10,-54
2021-01-11,-26
2021-01-12,-31
2021-01-13,-32
2021-01-14,-33
2021-01-15,-37
2021-01-16,-45
2021-01-17,-61
2021-01-18,-37
2021-01-19,-38
2021-01-20,-33
2021-01-21,-32
2021-01-22,-35
2021-01-23,-41
2021-01-24,-59
2021-01-25,-35
2021-01-26,-36
2021-01-27,-34
2021-01-28,-34
2021-01-29,-35
2021-01-30,-42
2021-01-31,-30
2021-02-01,-26
2021-02-02,-27
2021-02-03,-27
2021-02-04,-28
2021-02-05,-28
2021-02-06,-32
2021-02-07,-63
2021-02-08,-36
2021-02-09,-29
2021-02-10,-25
2021-02-11,-24
2021-02-12,-29
2021-02-13,-28
2021-02-14,-43
2021-02-15,-26
2021-02-16,-28
2021-02-17,-32
2021-02-18,-27
2021-02-19,-29
2021-02-20,-28
2021-02-21,-38
2021-02-22,-22
2021-02-23,-24
2021-02-24,-20
2021-02-25,-18
2021-02-26,-23
2021-02-27,-24
2021-02-28,-43
2021-03-01,-23
2021-03-02,-22
2021-03-03,-20
2021-03-04,-24
2021-03-05,-26
2021-03-06,-25
2021-03-07,-48
2021-03-08,-15
2021-03-09,-24
2021-03-10,-19
2021-03-11,-25
2021-03-12,-24
2021-03-13,-26
2021-03-14,-48
2021-03-15,-23
2021-03-16,-25
2021-03-17,-23
2021-03-18,-20
2021-03-19,-22
2021-03-20,-38
2021-03-21,-58
2021-03-22,-29
2021-03-23,-32
2021-03-24,-27
2021-03-25,-21
2021-03-26,-21
2021-03-27,-43
2021-03-28,-31
2021-03-29,-35
2021-03-30,-29
2021-03-31,-29
2021-04-01,-29
2021-04-02,-34
2021-04-03,-63
2021-04-04,-76
2021-04-05,-80
2021-04-06,-44
2021-04-07,-42
2021-04-08,-39
2021-04-09,-32
2021-04-10,-35
2021-04-11,-25
2021-04-12,-30
2021-04-13,-34
2021-04-14,-35
2021-04-15,-35
2021-04-16,-36
2021-04-17,-38
2021-04-18,-39
2021-04-19,-26
2021-04-20,-25
2021-04-21,-23
2021-04-22,-26
2021-04-23,-29
2021-04-24,-32
2021-04-25,-18
2021-04-26,-25
2021-04-27,-22
2021-04-28,-18
2021-04-29,-17
2021-04-30,-9
2021-05-01,-67
2021-05-02,-51
2021-05-03,-60
2021-05-04,0
2021-05-05,-8
2021-05-06,-7
2021-05-07,-12
2021-05-08,-14
2021-05-09,-7
2021-05-10,-1
2021-05-11,-1
2021-05-12,-1
2021-05-13,-2
2021-05-14,-7
2021-05-15,-5
2021-05-16,-16
2021-05-17,-3
2021-05-18,-7
2021-05-19,-3
2021-05-20,0
2021-05-21,-3
2021-05-22,-10
2021-05-23,-10
2021-05-24,3
2021-05-25,-2
2021-05-26,7
2021-05-27,3
2021-05-28,2
2021-05-29,-2
2021-05-30,8
2021-05-31,13
2021-06-01,24
2021-06-02,27
2021-06-03,-26
2021-06-04,14
2021-06-05,-2
2021-06-06,27
2021-06-07,10
2021-06-08,8
2021-06-09,13
2021-06-10,15
2021-06-11,10
2021-06-12,1
2021-06-13,9
2021-06-14,10
2021-06-15,10
2021-06-16,15
2021-06-17,14
2021-06-18,8
2021-06-19,-2
2021-06-20,15
2021-06-21,10
2021-06-22,7
2021-06-23,12
2021-06-24,11
2021-06-25,14
2021-06-26,1
2021-06-27,59
2021-06-28,10
2021-06-29,6
2021-06-30,11
2021-07-01,12
2021-07-02,5
2021-07-03,1
2021-07-04,25
2021-07-05,15
2021-07-06,12
2021-07-07,13
2021-07-08,14
2021-07-09,6
2021-07-10,9
2021-07-11,32
2021-07-12,15
2021-07-13,15
2021-07-14,16
2021-07-15,17
2021-07-16,10
2021-07-17,5
2021-07-18,35
2021-07-19,20
2021-07-20,17
2021-07-21,21
2021-07-22,20
2021-07-23,13
2021-07-24,5
2021-07-25,34
2021-07-26,19
2021-07-27,17
2021-07-28,19
2021-07-29,22
2021-07-30,15
2021-07-31,8
2021-08-01,27
2021-08-02,23
2021-08-03,21
2021-08-04,23
2021-08-05,18
2021-08-06,12
2021-08-07,11
2021-08-08,41
2021-08-09,26
2021-08-10,24
2021-08-11,31
2021-08-12,22
2021-08-13,12
2021-08-14,6
2021-08-15,35
2021-08-16,16
2021-08-17,16
2021-08-18,19
2021-08-19,18
2021-08-20,10
2021-08-21,7
2021-08-22,34
2021-08-23,10
2021-08-24,11
2021-08-25,18
2021-08-26,13
2021-08-27,9
2021-08-28,5
2021-08-29,60
2021-08-30,8
2021-08-31,10
2021-09-01,22
2021-09-02,11
2021-09-03,8
2021-09-04,5
2021-09-05,27
2021-09-06,9
2021-09-07,6
2021-09-08,10
2021-09-09,10
2021-09-10,10
2021-09-11,7
2021-09-12,23
2021-09-13,7
2021-09-14,6
2021-09-15,9
2021-09-16,4
2021-09-17,2
2021-09-18,-2
2021-09-19,-6
2021-09-20,3
