dates,incrementalcount_vaccine_covid_19_administered
2020-12-29,4300
2020-12-30,30000
2020-12-31,11300
2021-01-03,442
2021-01-04,41387
2021-01-05,48006
2021-01-06,20133
2021-01-07,28597
2021-01-08,9831
2021-01-09,1235
2021-01-10,3031
2021-01-11,54781
2021-01-12,51786
2021-01-13,59592
2021-01-14,41268
2021-01-15,26483
2021-01-16,20340
2021-01-17,12163
2021-01-18,25698
2021-01-19,46065
2021-01-20,50556
2021-01-21,53214
2021-01-22,39278
2021-01-23,16887
2021-01-24,6310
2021-01-25,69513
2021-01-26,128470
2021-01-27,102796
2021-01-28,88783
2021-01-29,44045
2021-01-30,15850
2021-01-31,19973
2021-02-01,54812
2021-02-02,110719
2021-02-03,119143
2021-02-04,105026
2021-02-05,51160
2021-02-06,23394
2021-02-07,15550
2021-02-12,77270
2021-02-13,36080
2021-02-14,15156
2021-02-15,36901
2021-02-16,70971
2021-02-17,154677
2021-02-18,172205
2021-02-19,103777
2021-02-20,37039
2021-02-21,17344
2021-02-22,44277
2021-03-01,47072
2021-03-04,172261
2021-03-09,82129
2021-03-12,96017
2021-03-13,30264
2021-03-14,13246
2021-03-15,26277
2021-03-16,48869
2021-03-17,132973
2021-03-18,154418
2021-03-19,90174
2021-03-20,30673
2021-03-21,12015
2021-03-22,51746
2021-03-23,115907
2021-03-24,187891
2021-03-31,189152
2021-04-01,191793
2021-04-02,152050
2021-04-05,6475
2021-04-08,263774
2021-04-11,52353
2021-04-12,96767
2021-04-13,185780
2021-04-20,203880
2021-04-21,284898
2021-04-22,311649
2021-04-23,262744
2021-04-28,341200
2021-04-29,389431
2021-05-06,419521
2021-05-07,375115
2021-05-08,261078
2021-05-09,93697
2021-05-10,193389
2021-05-11,316664
2021-05-14,364242
2021-05-15,267017
2021-05-16,103437
2021-05-17,164080
2021-05-18,328889
2021-05-21,365436
2021-05-22,246248
2021-05-23,74526
2021-05-24,144699
2021-05-25,303996
2021-05-26,395433
2021-05-27,389931
2021-05-28,349861
2021-05-29,282923
2021-05-30,101097
2021-05-31,175567
2021-06-01,451423
2021-06-02,638504
2021-06-03,152450
2021-06-04,426942
2021-06-05,271933
2021-06-06,108491
2021-06-07,206262
2021-06-08,396464
2021-06-09,503054
2021-06-10,388308
2021-06-11,417376
2021-06-12,314955
2021-06-13,109520
2021-06-14,217328
2021-06-17,401483
2021-06-18,322386
2021-06-19,215615
2021-06-20,72093
2021-06-21,170966
2021-06-22,412844
2021-06-23,389481
2021-06-24,154057
2021-06-27,92669
2021-06-28,153941
2021-06-29,287433
2021-06-30,353461
2021-07-01,301819
2021-07-02,247412
2021-07-03,174396
2021-07-04,58308
2021-07-05,124461
2021-07-06,249262
2021-07-07,341495
2021-07-08,265143
2021-07-09,253739
2021-07-12,118027
2021-07-13,210041
2021-07-14,295306
2021-07-15,254347
2021-07-20,160281
2021-07-21,197253
2021-07-22,201121
2021-07-23,159473
2021-07-26,73794
2021-07-27,101649
2021-07-28,150958
2021-07-29,124790
2021-07-30,112921
2021-07-31,95697
2021-08-01,33780
2021-08-02,58004
2021-08-03,75965
2021-08-04,104353
2021-08-05,104480
2021-08-10,63619
2021-08-11,75633
2021-08-12,91446
2021-08-15,21244
