dates,cumulativecount_medicaltest_conditioncovid_19
2020-01-04,2
2020-01-05,4
2020-01-06,9
2020-01-08,10
2020-01-09,23
2020-01-10,41
2020-01-11,44
2020-01-12,50
2020-01-13,64
2020-01-14,71
2020-01-15,83
2020-01-16,92
2020-01-17,97
2020-01-18,120
2020-01-19,126
2020-01-20,174
2020-01-21,186
2020-01-22,194
2020-01-23,218
2020-01-24,237
2020-01-25,263
2020-01-26,324
2020-01-27,383
2020-01-28,461
2020-01-29,569
2020-01-30,704
2020-01-31,846
2020-02-01,1070
2020-02-02,1223
2020-02-03,1351
2020-02-04,1586
2020-02-05,1973
2020-02-06,2178
2020-02-07,2330
2020-02-08,2434
2020-02-09,2495
2020-02-10,2546
2020-02-11,2611
2020-02-12,2727
2020-02-13,2796
2020-02-14,2849
2020-02-15,2930
2020-02-16,2963
2020-02-17,3088
2020-02-18,3212
2020-02-19,3400
2020-02-20,3593
2020-02-21,3783
2020-02-22,3963
2020-02-23,4218
2020-02-24,4569
2020-02-25,5058
2020-02-26,5779
2020-02-27,7183
2020-02-28,8357
2020-02-29,9088
2020-03-01,9709
2020-03-02,10460
2020-03-03,11176
2020-03-04,11808
2020-03-05,12479
2020-03-06,13098
2020-03-07,13794
2020-03-08,14354
2020-03-09,15161
2020-03-10,15772
2020-03-11,16777
2020-03-12,17831
2020-03-13,19077
2020-03-14,20433
2020-03-15,22539
2020-03-16,24729
2020-03-17,27891
2020-03-18,30587
2020-03-19,33482
2020-03-20,35591
2020-03-21,37259
2020-03-22,39317
2020-03-23,41686
2020-03-24,44049
2020-03-25,46972
2020-03-26,50330
2020-03-27,53759
2020-03-28,56386
2020-03-29,58637
2020-03-30,60957
2020-03-31,63463
2020-04-01,66240
2020-04-02,69203
2020-04-03,71965
2020-04-04,75154
2020-04-05,78679
2020-04-06,82570
2020-04-07,87308
2020-04-08,91112
2020-04-09,94689
2020-04-10,98465
2020-04-11,102357
2020-04-12,105111
2020-04-13,108809
2020-04-14,112713
2020-04-15,117592
2020-04-16,123011
2020-04-17,127903
2020-04-18,134079
2020-04-19,138545
2020-04-20,142769
2020-04-21,148286
2020-04-22,155219
2020-04-23,164441
2020-04-24,170968
2020-04-25,176587
2020-04-26,182423
2020-04-27,190495
2020-04-28,200260
2020-04-29,209032
2020-04-30,220455
2020-05-01,227985
2020-05-02,237228
2020-05-03,243313
2020-05-04,249824
2020-05-05,257150
2020-05-06,263341
2020-05-07,271008
2020-05-08,278924
2020-05-09,285118
2020-05-10,290694
2020-05-11,296453
2020-05-12,303238
2020-05-13,310678
2020-05-14,317688
2020-05-15,325763
2020-05-16,332254
2020-05-17,336297
2020-05-18,343058
2020-05-19,350714
2020-05-20,359248
2020-05-21,367875
2020-05-22,375611
2020-05-23,383525
2020-05-24,387823
2020-05-25,396017
2020-05-26,405210
2020-05-27,415231
2020-05-28,424412
2020-05-29,433171
2020-05-30,440929
2020-05-31,445726
2020-06-01,453829
2020-06-02,464122
2020-06-03,470818
2020-06-04,480847
2020-06-05,489810
2020-06-06,495069
2020-06-07,500150
