dates,covid19mobilitytrend_grocerystoreandpharmacy
2020-02-15,1
2020-02-16,2
2020-02-17,1
2020-02-18,0
2020-02-19,-3
2020-02-20,-2
2020-02-21,1
2020-02-22,0
2020-02-23,0
2020-02-24,-1
2020-02-25,3
2020-02-26,0
2020-02-27,-1
2020-02-28,5
2020-02-29,6
2020-03-01,9
2020-03-02,8
2020-03-03,5
2020-03-04,2
2020-03-05,2
2020-03-06,2
2020-03-07,1
2020-03-08,1
2020-03-09,1
2020-03-10,1
2020-03-11,0
2020-03-12,-1
2020-03-13,0
2020-03-14,-1
2020-03-15,-1
2020-03-16,4
2020-03-17,1
2020-03-18,-3
2020-03-19,-6
2020-03-20,-5
2020-03-21,-4
2020-03-22,-10
2020-03-23,-11
2020-03-24,-8
2020-03-25,-8
2020-03-26,-18
2020-03-27,-19
2020-03-28,-25
2020-03-29,-27
2020-03-30,-19
2020-03-31,-14
2020-04-01,-16
2020-04-02,-18
2020-04-03,-19
2020-04-04,-21
2020-04-05,-23
2020-04-06,-17
2020-04-07,-17
2020-04-08,-21
2020-04-09,-21
2020-04-10,-18
2020-04-11,-21
2020-04-12,-22
2020-04-13,-22
2020-04-14,-17
2020-04-15,-17
2020-04-16,-19
2020-04-17,-19
2020-04-18,-21
2020-04-19,-23
2020-04-20,-16
2020-04-21,-17
2020-04-22,-20
2020-04-23,-21
2020-04-24,-17
2020-04-25,-22
2020-04-26,-19
2020-04-27,-15
2020-04-28,-12
2020-04-29,-15
2020-04-30,-2
2020-05-01,3
2020-05-02,-5
2020-05-03,-3
2020-05-04,-6
2020-05-05,2
2020-05-06,-1
2020-05-07,-3
2020-05-08,-1
2020-05-09,-4
2020-05-10,-4
2020-05-11,-7
2020-05-12,2
2020-05-13,-2
2020-05-14,-3
2020-05-15,1
2020-05-16,-2
2020-05-17,0
2020-05-18,0
2020-05-19,0
2020-05-20,1
2020-05-21,0
2020-05-22,1
2020-05-23,-2
2020-05-24,-3
2020-05-25,1
2020-05-26,-1
2020-05-27,1
2020-05-28,-1
2020-05-29,5
2020-05-30,4
2020-05-31,5
2020-06-01,7
2020-06-02,4
2020-06-03,7
2020-06-04,2
2020-06-05,4
2020-06-06,1
2020-06-07,3
2020-06-08,3
2020-06-09,1
2020-06-10,3
2020-06-11,2
2020-06-12,4
2020-06-13,3
2020-06-14,2
2020-06-15,4
2020-06-16,2
2020-06-17,-2
2020-06-18,3
2020-06-19,3
2020-06-20,4
2020-06-21,3
2020-06-22,2
2020-06-23,5
2020-06-24,3
2020-06-25,4
2020-06-26,5
2020-06-27,5
2020-06-28,6
2020-06-29,7
2020-06-30,17
2020-07-01,9
2020-07-02,9
2020-07-03,6
2020-07-04,12
2020-07-05,14
2020-07-06,11
2020-07-07,7
2020-07-08,5
2020-07-09,3
2020-07-10,4
2020-07-11,2
2020-07-12,3
2020-07-13,2
2020-07-14,2
2020-07-15,1
2020-07-16,-2
2020-07-17,4
2020-07-18,2
2020-07-19,3
2020-07-20,4
2020-07-21,1
2020-07-22,2
2020-07-23,1
2020-07-24,3
2020-07-25,5
2020-07-26,7
2020-07-27,11
2020-07-28,6
2020-07-29,2
2020-07-30,4
2020-07-31,6
2020-08-01,5
2020-08-02,5
2020-08-03,7
2020-08-04,1
2020-08-05,4
2020-08-06,0
2020-08-07,-1
2020-08-08,-1
2020-08-09,2
2020-08-10,2
2020-08-11,4
2020-08-12,7
2020-08-13,-7
2020-08-14,-5
2020-08-15,-1
2020-08-16,0
2020-08-17,1
2020-08-18,0
2020-08-19,-2
2020-08-20,-4
2020-08-21,-4
2020-08-22,-4
2020-08-23,-3
2020-08-24,-1
2020-08-25,1
2020-08-26,-1
2020-08-27,-2
2020-08-28,-3
2020-08-29,0
2020-08-30,1
2020-08-31,7
2020-09-01,11
2020-09-02,0
2020-09-03,2
2020-09-04,3
2020-09-05,1
2020-09-06,2
2020-09-07,1
2020-09-08,1
2020-09-09,-1
2020-09-10,-2
2020-09-11,-1
2020-09-12,-3
2020-09-13,-1
2020-09-14,-1
2020-09-15,1
2020-09-16,1
2020-09-17,-3
2020-09-18,-8
2020-09-19,-8
2020-09-20,-5
2020-09-21,-2
2020-09-22,-3
2020-09-23,-8
2020-09-24,-6
2020-09-25,-1
2020-09-26,-2
2020-09-27,-3
2020-09-28,-5
2020-09-29,-3
2020-09-30,4
2020-10-01,3
2020-10-02,1
2020-10-03,0
2020-10-04,2
2020-10-05,-1
2020-10-06,-2
2020-10-07,-4
2020-10-08,-10
2020-10-09,-5
2020-10-10,-6
2020-10-11,-4
2020-10-12,-2
2020-10-13,-7
2020-10-14,-5
2020-10-15,-5
2020-10-16,-8
2020-10-17,-8
2020-10-18,-6
2020-10-19,-4
2020-10-20,-4
2020-10-21,-5
2020-10-22,-1
2020-10-23,2
2020-10-24,-1
2020-10-25,-1
2020-10-26,0
2020-10-27,2
2020-10-28,0
2020-10-29,-5
2020-10-30,4
2020-10-31,5
2020-11-01,10
2020-11-02,7
2020-11-03,5
2020-11-04,2
2020-11-05,3
2020-11-06,1
2020-11-07,0
2020-11-08,3
