dates,covid19mobilitytrend_transporthub
2020-02-15,-2
2020-02-16,-4
2020-02-17,-4
2020-02-18,-6
2020-02-19,-6
2020-02-20,-4
2020-02-21,-5
2020-02-22,-6
2020-02-23,-8
2020-02-24,-7
2020-02-25,-7
2020-02-26,-8
2020-02-27,-8
2020-02-28,-6
2020-02-29,-7
2020-03-01,-8
2020-03-02,-9
2020-03-03,-10
2020-03-04,-11
2020-03-05,-9
2020-03-06,-11
2020-03-07,-13
2020-03-08,-15
2020-03-09,-13
2020-03-10,-13
2020-03-11,-15
2020-03-12,-15
2020-03-13,-17
2020-03-14,-20
2020-03-15,-23
2020-03-16,-18
2020-03-17,-21
2020-03-18,-24
2020-03-19,-26
2020-03-20,-30
2020-03-21,-33
2020-03-22,-41
2020-03-23,-39
2020-03-24,-42
2020-03-25,-42
2020-03-26,-50
2020-03-27,-54
2020-03-28,-57
2020-03-29,-61
2020-03-30,-53
2020-03-31,-53
2020-04-01,-55
2020-04-02,-57
2020-04-03,-60
2020-04-04,-62
2020-04-05,-66
2020-04-06,-67
2020-04-07,-58
2020-04-08,-60
2020-04-09,-60
2020-04-10,-61
2020-04-11,-63
2020-04-12,-66
2020-04-13,-62
2020-04-14,-61
2020-04-15,-60
2020-04-16,-60
2020-04-17,-62
2020-04-18,-61
2020-04-19,-63
2020-04-20,-57
2020-04-21,-58
2020-04-22,-59
2020-04-23,-59
2020-04-24,-60
2020-04-25,-61
2020-04-26,-62
2020-04-27,-57
2020-04-28,-56
2020-04-29,-55
2020-04-30,-47
2020-05-01,-56
2020-05-02,-50
2020-05-03,-50
2020-05-04,-56
2020-05-05,-43
2020-05-06,-54
2020-05-07,-45
2020-05-08,-47
2020-05-09,-47
2020-05-10,-49
2020-05-11,-50
2020-05-12,-42
2020-05-13,-43
2020-05-14,-44
2020-05-15,-45
2020-05-16,-46
2020-05-17,-42
2020-05-18,-40
2020-05-19,-40
2020-05-20,-39
2020-05-21,-39
2020-05-22,-41
2020-05-23,-41
2020-05-24,-42
2020-05-25,-39
2020-05-26,-39
2020-05-27,-37
2020-05-28,-38
2020-05-29,-38
2020-05-30,-34
2020-05-31,-34
2020-06-01,-31
2020-06-02,-32
2020-06-03,-40
2020-06-04,-32
2020-06-05,-37
2020-06-06,-36
2020-06-07,-36
2020-06-08,-34
2020-06-09,-35
2020-06-10,-33
2020-06-11,-35
2020-06-12,-35
2020-06-13,-33
2020-06-14,-36
2020-06-15,-33
2020-06-16,-33
2020-06-17,-33
2020-06-18,-33
2020-06-19,-34
2020-06-20,-31
2020-06-21,-34
2020-06-22,-33
2020-06-23,-31
2020-06-24,-30
2020-06-25,-29
2020-06-26,-31
2020-06-27,-28
2020-06-28,-29
2020-06-29,-28
2020-06-30,-25
2020-07-01,-23
2020-07-02,-23
2020-07-03,-23
2020-07-04,-23
2020-07-05,-26
2020-07-06,-38
2020-07-07,-31
2020-07-08,-23
2020-07-09,-26
2020-07-10,-27
2020-07-11,-29
2020-07-12,-30
2020-07-13,-27
2020-07-14,-28
2020-07-15,-29
2020-07-16,-29
2020-07-17,-29
2020-07-18,-31
2020-07-19,-32
2020-07-20,-28
2020-07-21,-28
2020-07-22,-28
2020-07-23,-26
2020-07-24,-19
2020-07-25,-24
2020-07-26,-29
2020-07-27,-38
2020-07-28,-38
2020-07-29,-24
2020-07-30,-25
2020-07-31,-26
2020-08-01,-27
2020-08-02,-28
2020-08-03,-26
2020-08-04,-27
2020-08-05,-27
2020-08-06,-27
2020-08-07,-28
2020-08-08,-29
2020-08-09,-30
2020-08-10,-29
2020-08-11,-26
2020-08-12,-40
2020-08-13,-28
2020-08-14,-28
2020-08-15,-31
2020-08-16,-31
2020-08-17,-27
2020-08-18,-28
2020-08-19,-27
2020-08-20,-26
2020-08-21,-28
2020-08-22,-31
2020-08-23,-32
2020-08-24,-28
2020-08-25,-27
2020-08-26,-27
2020-08-27,-26
2020-08-28,-24
2020-08-29,-28
2020-08-30,-29
2020-08-31,-22
2020-09-01,-21
2020-09-02,-25
2020-09-03,-16
2020-09-04,-34
2020-09-05,-30
2020-09-06,-28
2020-09-07,-36
2020-09-08,-23
2020-09-09,-24
2020-09-10,-24
2020-09-11,-26
2020-09-12,-29
2020-09-13,-29
2020-09-14,-26
2020-09-15,-25
2020-09-16,-24
2020-09-17,-26
2020-09-18,-28
2020-09-19,-32
2020-09-20,-32
2020-09-21,-27
2020-09-22,-25
2020-09-23,-23
2020-09-24,-25
2020-09-25,-24
2020-09-26,-23
2020-09-27,-27
2020-09-28,-26
2020-09-29,-26
2020-09-30,-23
2020-10-01,-23
2020-10-02,-23
2020-10-03,-26
2020-10-04,-26
2020-10-05,-26
2020-10-06,-26
2020-10-07,-26
2020-10-08,-28
2020-10-09,-27
2020-10-10,-28
2020-10-11,-31
2020-10-12,-28
2020-10-13,-41
2020-10-14,-24
2020-10-15,-23
2020-10-16,-26
2020-10-17,-34
2020-10-18,-34
2020-10-19,-29
2020-10-20,-28
2020-10-21,-26
2020-10-22,-21
2020-10-23,-38
2020-10-24,-32
2020-10-25,-28
2020-10-26,-25
2020-10-27,-25
2020-10-28,-24
2020-10-29,-26
2020-10-30,-23
2020-10-31,-17
2020-11-01,-23
2020-11-02,-23
2020-11-03,-24
2020-11-04,-25
2020-11-05,-24
2020-11-06,-26
2020-11-07,-26
2020-11-08,-25
2020-11-09,-26
2020-11-10,-25
2020-11-11,-24
2020-11-12,-24
2020-11-13,-24
2020-11-14,-23
2020-11-15,-22
2020-11-16,-23
2020-11-17,-21
2020-11-18,-18
2020-11-19,-24
2020-11-20,-30
2020-11-21,-24
2020-11-22,-21
2020-11-23,-22
2020-11-24,-21
2020-11-25,-19
2020-11-26,-19
2020-11-27,-21
2020-11-28,-19
2020-11-29,-18
2020-11-30,-19
2020-12-01,-19
2020-12-02,-19
2020-12-03,-20
2020-12-04,-20
2020-12-05,-22
2020-12-06,-23
2020-12-07,-28
2020-12-08,-21
2020-12-09,-16
2020-12-10,-27
2020-12-11,-34
2020-12-12,-26
2020-12-13,-22
2020-12-14,-21
2020-12-15,-19
2020-12-16,-20
2020-12-17,-19
2020-12-18,-20
2020-12-19,-20
2020-12-20,-20
2020-12-21,-24
2020-12-22,-28
2020-12-23,-29
2020-12-24,-32
2020-12-25,-39
2020-12-26,-41
2020-12-27,-42
2020-12-28,-40
2020-12-29,-39
2020-12-30,-39
2020-12-31,-48
2021-01-01,-57
2021-01-02,-49
2021-01-03,-43
2021-01-04,-44
2021-01-05,-46
2021-01-06,-48
2021-01-07,-49
2021-01-08,-51
2021-01-09,-52
2021-01-10,-54
2021-01-11,-50
2021-01-12,-50
2021-01-13,-50
2021-01-14,-52
2021-01-15,-54
2021-01-16,-55
2021-01-17,-56
2021-01-18,-51
2021-01-19,-51
2021-01-20,-50
2021-01-21,-51
2021-01-22,-52
2021-01-23,-52
2021-01-24,-53
2021-01-25,-49
2021-01-26,-49
2021-01-27,-49
2021-01-28,-48
2021-01-29,-48
2021-01-30,-47
2021-01-31,-47
2021-02-01,-44
2021-02-02,-44
2021-02-03,-43
2021-02-04,-43
2021-02-05,-43
2021-02-06,-44
2021-02-07,-45
2021-02-08,-43
2021-02-09,-42
2021-02-10,-37
2021-02-11,-40
2021-02-12,-48
2021-02-13,-44
2021-02-14,-38
2021-02-15,-38
2021-02-16,-40
2021-02-17,-39
2021-02-18,-35
2021-02-19,-35
2021-02-20,-36
2021-02-21,-36
2021-02-22,-35
2021-02-23,-35
2021-02-24,-35
2021-02-25,-26
2021-02-26,-39
2021-02-27,-35
2021-02-28,-29
2021-03-01,-30
2021-03-02,-31
2021-03-03,-32
2021-03-04,-28
2021-03-05,-29
2021-03-06,-29
2021-03-07,-30
2021-03-08,-31
2021-03-09,-31
2021-03-10,-31
2021-03-11,-28
2021-03-12,-30
2021-03-13,-30
2021-03-14,-31
2021-03-15,-30
2021-03-16,-31
2021-03-17,-31
2021-03-18,-28
2021-03-19,-29
2021-03-20,-29
2021-03-21,-29
2021-03-22,-29
2021-03-23,-28
2021-03-24,-27
2021-03-25,-23
2021-03-26,-25
2021-03-27,-23
2021-03-28,-23
2021-03-29,-25
2021-03-30,-25
2021-03-31,-23
2021-04-01,-22
2021-04-02,-24
2021-04-03,-24
2021-04-04,-26
2021-04-05,-25
2021-04-06,-36
2021-04-07,-26
2021-04-08,-28
2021-04-09,-32
2021-04-10,-33
2021-04-11,-38
2021-04-12,-45
2021-04-13,-54
2021-04-14,-56
2021-04-15,-54
2021-04-16,-51
2021-04-17,-48
2021-04-18,-49
2021-04-19,-47
2021-04-20,-47
2021-04-21,-49
2021-04-22,-50
2021-04-23,-53
2021-04-24,-54
2021-04-25,-56
2021-04-26,-53
2021-04-27,-55
2021-04-28,-54
2021-04-29,-54
2021-04-30,-54
2021-05-01,-59
2021-05-02,-59
2021-05-03,-59
2021-05-04,-62
2021-05-05,-54
2021-05-06,-56
2021-05-07,-58
2021-05-08,-59
2021-05-09,-60
