dates,cumulativecount_vaccine_covid_19_administered
2021-04-17,117567
2021-05-02,123570
2021-05-16,124471
2021-05-24,125205
2021-05-25,125582
2021-05-27,129461
2021-05-31,134133
2021-06-02,137618
2021-06-08,142018
2021-06-09,143379
2021-06-12,154986
2021-06-14,156548
2021-06-17,158709
2021-06-18,159923
2021-06-20,163978
2021-06-22,178264
2021-06-23,190399
2021-06-28,204176
2021-06-29,208415
2021-07-06,234363
2021-07-08,235882
2021-07-11,249790
2021-08-02,279869
2021-08-21,282522
2021-08-30,291053
2021-09-01,295107
2021-09-06,310005
2021-09-11,339599
2021-09-15,351305
2021-09-20,390141
2021-09-23,430762
2021-09-26,464359
2021-09-28,477075
2021-09-29,495041
2021-10-06,542501
2021-10-14,599715
2021-10-17,647129
2021-10-26,654862
2021-10-31,668104
2021-11-03,681532
2021-11-05,691649
2021-11-13,964433
2021-12-09,1147627
2021-12-20,1369400
2021-12-23,1453959
2021-12-26,1504914
2022-01-16,1610500
2022-02-06,1643639
2022-02-10,1659803
2022-02-26,1794447
2022-02-28,1838348
2022-03-17,2335560
2022-03-22,2395219
2022-04-04,2477195
2022-04-11,2511394
2022-04-26,2651515
2022-05-08,2677716
2022-05-13,2679487
2022-05-18,2712296
2022-06-01,2784987
2022-06-13,2996795
2022-06-19,3090120
2022-06-27,3143630
2022-06-28,3143630
2022-07-07,3158975
2022-07-13,3266529
2022-07-19,3344579
2022-07-27,3648859
2022-08-15,3939144
2022-08-21,4441191
2022-08-29,4509366
2022-09-12,4762311
2022-09-18,5029419
2022-09-25,5494393
2022-09-27,5656748
2022-10-02,6216282
2022-10-11,7198588
2022-10-20,7990393
2022-10-30,8132773
2022-11-15,8134037
2022-12-22,8520930
2023-01-02,8726329
