dates,covid19mobilitytrend_grocerystoreandpharmacy
2020-02-15,-8
2020-02-16,-6
2020-02-17,-13
2020-02-18,-11
2020-02-19,-4
2020-02-20,4
2020-02-21,11
2020-02-22,7
2020-02-23,-2
2020-02-24,-10
2020-02-25,-5
2020-02-26,-4
2020-02-27,3
2020-02-28,10
2020-02-29,11
2020-03-01,10
2020-03-02,-1
2020-03-03,1
2020-03-04,-4
2020-03-05,-3
2020-03-06,1
2020-03-07,-3
2020-03-08,-2
2020-03-09,-11
2020-03-10,-12
2020-03-11,-13
2020-03-12,-14
2020-03-13,-4
2020-03-14,-12
2020-03-15,-11
2020-03-16,-18
2020-03-17,-17
2020-03-18,-14
2020-03-19,-7
2020-03-20,9
2020-03-21,8
2020-03-22,1
2020-03-23,-2
2020-03-24,7
2020-03-25,13
2020-03-26,29
2020-03-27,35
2020-03-28,8
2020-03-29,-2
2020-03-30,-4
2020-03-31,10
2020-04-01,7
2020-04-02,11
2020-04-03,-67
2020-04-04,-66
2020-04-05,-66
2020-04-06,-59
2020-04-07,-61
2020-04-08,-65
2020-04-09,-60
2020-04-10,-67
2020-04-11,-63
2020-04-12,-64
2020-04-13,-68
2020-04-14,-53
2020-04-15,-54
2020-04-16,-53
2020-04-17,-48
2020-04-18,-58
2020-04-19,-63
2020-04-20,-54
2020-04-21,-52
2020-04-22,-52
2020-04-23,-50
2020-04-24,-43
2020-04-25,-48
2020-04-26,-56
2020-04-27,-51
2020-04-28,-48
2020-04-29,-43
2020-04-30,-38
2020-05-01,-51
2020-05-02,-49
2020-05-03,-55
2020-05-04,-46
2020-05-05,-51
2020-05-06,-51
2020-05-07,-44
2020-05-08,-38
2020-05-09,-41
2020-05-10,-42
2020-05-11,-36
2020-05-12,-36
2020-05-13,-34
2020-05-14,-34
2020-05-15,-25
2020-05-16,-28
2020-05-17,-33
2020-05-18,-26
2020-05-19,-27
2020-05-20,-21
2020-05-21,-20
2020-05-22,1
2020-05-23,3
2020-05-24,0
2020-05-25,-2
2020-05-26,-4
2020-05-27,0
2020-05-28,7
2020-05-29,14
2020-05-30,16
2020-05-31,18
2020-06-01,8
2020-06-02,3
2020-06-03,9
2020-06-04,4
2020-06-05,14
2020-06-06,13
2020-06-07,6
2020-06-08,-2
2020-06-09,-6
2020-06-10,-2
2020-06-11,2
2020-06-12,13
2020-06-13,-20
2020-06-14,-27
2020-06-15,-26
2020-06-16,0
2020-06-17,-1
2020-06-18,-3
2020-06-19,14
2020-06-20,17
2020-06-21,12
2020-06-22,-5
2020-06-23,-2
2020-06-24,3
2020-06-25,16
2020-06-26,29
2020-06-27,35
2020-06-28,32
2020-06-29,16
2020-06-30,19
2020-07-01,9
2020-07-02,15
2020-07-03,25
2020-07-04,25
2020-07-05,21
2020-07-06,11
2020-07-07,9
2020-07-08,7
2020-07-09,7
2020-07-10,18
2020-07-11,15
2020-07-12,16
2020-07-13,7
2020-07-14,1
2020-07-15,1
2020-07-16,9
2020-07-17,29
2020-07-18,21
2020-07-19,14
2020-07-20,-13
2020-07-21,-8
2020-07-22,11
2020-07-23,14
2020-07-24,30
2020-07-25,32
2020-07-26,30
2020-07-27,15
2020-07-28,19
2020-07-29,23
2020-07-30,27
2020-07-31,6
2020-08-01,-1
2020-08-02,-6
2020-08-03,-10
2020-08-04,-13
2020-08-05,-13
2020-08-06,-14
2020-08-07,-9
2020-08-08,-10
2020-08-09,-12
2020-08-10,-13
2020-08-11,-17
2020-08-12,-16
2020-08-13,-14
2020-08-14,18
2020-08-15,18
2020-08-16,18
2020-09-11,30
2020-09-12,29
2020-09-13,25
2020-09-14,11
2020-09-15,10
2020-09-16,9
2020-09-17,11
2020-09-18,32
2020-09-19,31
2020-09-20,24
2020-09-21,12
2020-09-22,17
2020-09-23,23
2020-09-24,34
2020-09-25,48
2020-09-26,51
2020-09-27,40
