dates,covid19mobilitytrend_park
2020-02-15,-5
2020-02-16,-5
2020-02-17,-9
2020-02-18,-4
2020-02-19,-1
2020-02-20,-3
2020-02-21,0
2020-02-22,-2
2020-02-23,-3
2020-02-24,-8
2020-02-25,-7
2020-02-26,-8
2020-02-27,-6
2020-02-28,-5
2020-02-29,-2
2020-03-01,-1
2020-03-02,-9
2020-03-03,-1
2020-03-04,-4
2020-03-05,-4
2020-03-06,-1
2020-03-07,0
2020-03-08,-3
2020-03-09,-6
2020-03-10,-4
2020-03-11,-9
2020-03-12,-12
2020-03-13,-13
2020-03-14,-11
2020-03-15,-8
2020-03-16,-18
2020-03-17,-14
2020-03-18,-16
2020-03-19,-13
2020-03-20,-4
2020-03-21,5
2020-03-22,-3
2020-03-23,-6
2020-03-24,-3
2020-03-25,2
2020-03-26,1
2020-03-27,5
2020-03-28,5
2020-03-29,7
2020-03-30,2
2020-03-31,1
2020-04-01,-3
2020-04-02,-1
2020-04-03,-28
2020-04-04,-31
2020-04-05,-28
2020-04-06,-26
2020-04-07,-26
2020-04-08,-31
2020-04-09,-33
2020-04-10,-32
2020-04-11,-32
2020-04-12,-31
2020-04-13,-32
2020-04-14,-26
2020-04-15,-27
2020-04-16,-2
2020-04-17,-30
2020-04-18,-31
2020-04-19,-33
2020-04-20,-26
2020-04-21,-25
2020-04-22,-27
2020-04-23,-27
2020-04-24,-24
2020-04-25,-27
2020-04-26,-26
2020-04-27,-21
2020-04-28,-23
2020-04-29,-20
2020-04-30,-18
2020-05-01,-21
2020-05-02,-25
2020-05-03,-27
2020-05-04,-22
2020-05-05,-22
2020-05-06,-27
2020-05-07,-23
2020-05-08,-17
2020-05-09,-23
2020-05-10,-23
2020-05-11,-20
2020-05-12,-22
2020-05-13,-21
2020-05-14,-18
2020-05-15,-14
2020-05-16,-15
2020-05-17,-18
2020-05-18,-14
2020-05-19,-12
2020-05-20,-11
2020-05-21,-4
2020-05-22,-2
2020-05-23,4
2020-05-24,5
2020-05-25,2
2020-05-26,-1
2020-05-27,0
2020-05-28,1
2020-05-29,5
2020-05-30,12
2020-05-31,10
2020-06-01,3
2020-06-02,3
2020-06-03,4
2020-06-04,0
2020-06-05,8
2020-06-06,11
2020-06-07,10
2020-06-08,1
2020-06-09,3
2020-06-10,1
2020-06-11,1
2020-06-12,7
2020-06-13,-9
2020-06-14,-8
2020-06-15,-2
2020-06-16,2
2020-06-17,-1
2020-06-18,3
2020-06-19,7
2020-06-20,16
