dates,cumulativecount_medicaltest_conditioncovid_19
2020-04-03,820
2020-04-05,966
2020-04-06,1154
2020-04-07,2078
2020-04-09,2527
2020-04-12,3115
2020-04-13,3441
2020-04-16,3602
2020-04-17,3923
2020-04-19,4434
2020-04-22,5023
2020-04-23,5328
2020-04-25,6016
2020-04-27,6210
2020-04-28,6548
2020-04-29,6809
2020-04-30,7079
2020-05-03,8636
2020-05-04,9066
2020-05-05,9360
2020-05-06,9540
2020-05-07,10619
2020-05-11,11495
2020-05-12,11585
2020-05-13,11945
2020-05-16,13294
2020-05-17,13654
2020-05-18,14103
2020-05-19,14283
2020-05-20,14855
2020-05-21,15395
2020-05-22,16100
2020-05-24,17631
2020-05-25,17991
2020-05-26,18261
2020-05-27,19626
2020-05-28,20186
2020-05-29,21094
2020-05-30,21716
2020-05-31,22613
2020-06-01,23337
2020-06-02,24006
2020-06-03,24582
2020-06-04,25077
2020-06-05,25642
2020-06-06,26238
2020-06-08,26800
2020-06-17,33176
2020-06-19,33919
2020-06-24,36868
2020-06-30,42290
2020-07-03,45440
2020-07-06,47860
2020-07-12,51379
2020-07-19,57966
2020-07-23,62296
2020-07-27,66744
2020-07-29,68423
2020-07-31,73013
2020-08-07,80163
2020-08-10,87280
2020-08-13,93420
2020-08-16,98018
2020-08-22,106284
2020-08-24,109547
2020-08-28,116728
2020-09-03,128016
2020-09-06,133971
2020-09-08,138290
2020-09-12,150407
2020-09-14,156054
2020-09-20,179742
2020-09-23,184076
2020-10-04,222045
2020-10-05,224692
2020-10-08,238334
2020-10-13,256952
2020-10-16,267517
2020-10-19,279070
2020-10-22,289232
2020-10-24,299546
2020-11-01,330611
2020-11-11,362171
2020-11-15,377957
2020-11-19,398311
2020-11-21,406978
2020-11-25,422359
2020-11-29,438332
2020-12-03,455040
2020-12-07,470387
2020-12-11,489264
2020-12-13,495696
2020-12-18,513852
2020-12-21,523759
2020-12-26,541468
2020-12-28,544167
2021-01-01,553859
2021-01-04,559538
2021-01-08,573333
2021-01-11,584169
2021-01-15,599609
2021-01-18,613944
2021-01-22,632628
2021-01-25,648636
2021-01-29,668789
2021-02-01,692131
2021-02-05,703522
2021-02-08,706026
2021-02-12,721535
2021-02-15,736373
2021-02-19,778246
2021-02-22,805587
2021-02-26,815362
2021-03-01,825247
2021-03-05,846715
2021-03-08,856135
2021-03-12,880029
2021-03-15,889158
2021-03-19,901776
2021-03-22,910730
2021-03-26,926189
2021-03-29,932633
2021-04-02,942561
2021-04-05,944985
2021-04-09,958802
2021-04-12,969789
2021-04-16,976728
2021-04-19,982095
2021-04-23,992876
2021-04-26,999041
2021-04-30,1036708
2021-05-03,1086267
2021-05-10,1089391
2021-05-14,1105082
2021-05-17,1111863
2021-05-21,1130899
2021-05-24,1143453
2021-05-28,1162291
2021-05-31,1170583
2021-06-04,1193343
2021-06-07,1203796
2021-06-11,1230113
2021-06-14,1244999
2021-06-18,1269428
2021-06-21,1282735
2021-06-25,1304362
2021-06-28,1321854
2021-07-02,1340900
2021-07-05,1351857
2021-07-09,1380609
2021-07-12,1394594
2021-07-16,1421742
2021-07-19,1436619
2021-07-23,1457692
2021-07-26,1470906
2021-07-30,1514979
2021-08-02,1525222
2021-08-06,1542739
2021-08-13,1588907
2021-08-16,1599459
2021-08-20,1616148
2021-08-23,1629455
2021-08-27,1645029
2021-08-30,1647822
2021-09-03,1666991
2021-09-06,1671764
2021-09-10,1702940
2021-09-13,1713133
2021-09-17,1728392
2021-09-20,1735938
2021-09-24,1747699
2021-09-27,1754359
2021-10-01,1760585
2021-10-04,1770961
2021-10-08,1777500
2021-10-11,1788867
2021-10-15,1796128
2021-10-22,1811943
2021-10-25,1817142
2021-10-29,1824059
2021-11-01,1828618
2021-11-05,1834120
2021-11-08,1838690
2021-11-12,1846414
2021-11-15,1850000
2021-11-19,1855782
2021-11-22,1859485
2021-11-26,1869359
2021-11-29,1873214
2021-12-03,1905739
2021-12-06,1929047
2021-12-10,1944469
2021-12-13,1960578
2021-12-16,1985958
2021-12-20,1997064
2021-12-23,2015878
2021-12-27,2026898
2022-01-14,2031665
2022-01-21,2081962
2022-02-03,2108285
2022-02-18,2165678
2022-03-12,2208626
2022-03-20,2219469
2022-05-08,2276591
2022-05-18,2285160
