dates,cumulativecount_medicaltest_conditioncovid_19
2021-09-14,45095067
2021-09-15,45813130
2021-09-16,46697477
2021-09-17,47492652
2021-09-18,48052825
2021-09-19,48496762
2021-09-20,48910225
2021-09-21,49303660
2021-09-22,49735296
2021-09-23,50304379
2021-09-24,50727067
2021-09-25,51127500
2021-09-26,51559933
2021-09-27,51904476
2021-09-28,52035272
2021-09-29,52347113
2021-09-30,52690957
2021-10-01,53346601
2021-10-02,53721020
2021-10-03,54013710
2021-10-04,54311296
2021-10-05,54618740
2021-10-06,54921059
2021-10-07,55108805
2021-10-08,55416974
2021-10-09,55617772
2021-10-10,55969267
2021-10-11,56174649
2021-10-12,56466729
2021-10-13,56806381
2021-10-14,57068367
2021-10-15,57279997
2021-10-16,57525421
2021-10-17,57727568
2021-10-19,58153989
2021-10-20,58342779
2021-10-21,58560149
2021-10-22,58792283
2021-10-23,58976825
2021-10-24,59163726
2021-10-25,59316823
2021-10-27,59584770
2021-10-28,59785860
2021-10-29,59953593
2021-10-30,60129489
2021-10-31,60364437
2021-11-01,60535102
2021-11-02,60740162
2021-11-03,61095672
2021-11-04,61289134
2021-11-05,61636443
2021-11-06,61898223
2021-11-07,62212978
2021-11-08,62456898
2021-11-09,62739785
2021-11-10,62976831
2021-11-11,63383732
2021-11-12,63675966
2021-11-13,64055676
2021-11-14,64276379
2021-11-15,64476029
2021-11-16,64714626
2021-11-17,64994812
2021-11-18,65195918
2021-11-19,65475964
2021-11-20,65702260
2021-11-21,65891104
2021-11-22,66125473
2021-11-23,66370020
2021-11-24,66686993
2021-12-03,69433777
2021-12-04,69698432
2021-12-05,69737261
2021-12-06,69947142
2021-12-07,70146808
2021-12-08,70427988
2021-12-09,70692311
2021-12-11,71152452
2021-12-12,71322461
2021-12-13,71332580
2021-12-14,71472525
2021-12-15,71771988
2021-12-16,71914717
2021-12-17,72059048
2021-12-18,72505300
2021-12-19,72701838
2021-12-20,72840350
2021-12-21,73037601
2021-12-22,73261638
2021-12-23,73432477
2021-12-24,73609689
2021-12-25,73824334
2021-12-27,73996693
2021-12-29,74476728
2021-12-30,74637039
2022-01-01,74967758
2022-01-02,75084610
2022-01-03,75170635
2022-01-05,75268432
2022-01-06,75383396
2022-01-07,75500440
2022-01-08,75593528
2022-01-09,75685967
2022-01-10,75756397
2022-01-11,75857329
2022-01-13,75979528
2022-01-14,76057114
2022-01-15,76176966
2022-01-17,76308450
2022-01-18,76406898
2022-01-19,76466675
2022-01-20,76534613
2022-01-21,76629452
2022-01-22,76708909
2022-01-23,76757999
2022-01-24,76796163
2022-01-25,76827471
2022-01-26,76930534
2022-01-27,76975916
2022-01-28,77059724
2022-01-29,77143753
2022-01-30,77167650
2022-01-31,77211793
2022-02-02,77252039
2022-02-03,77263741
2022-02-04,77273570
2022-02-05,77287961
2022-02-06,77305873
2022-02-07,77341557
2022-02-10,77518004
2022-02-14,77827425
2022-02-16,78053232
2022-02-18,78259191
2022-02-21,78508813
2022-02-22,78586958
2022-02-23,78664831
2022-02-24,78754090
2022-02-25,78848051
2022-02-26,78971531
2022-02-27,79078763
2022-02-28,79198980
2022-03-01,79309194
2022-03-02,79510748
2022-03-04,79863303
2022-03-05,79958878
2022-03-06,80124769
2022-03-07,80329853
2022-03-08,80574910
2022-03-11,81001418
2022-03-14,81738760
2022-03-18,82412626
2022-03-20,82862859
2022-03-21,83048614
2022-03-27,83920695
2022-03-28,84027988
2022-04-01,84412291
2022-04-02,84490344
2022-04-03,84572527
2022-04-06,84789075
2022-04-07,84845790
2022-04-10,85007902
2022-04-14,85547798
2022-04-17,85684619
2022-04-22,85776230
2022-04-24,85789114
2022-04-28,85795583
2022-05-01,85799603
2022-05-04,85802635
2022-05-08,85805439
2022-05-11,85806532
2022-05-16,85811930
2022-05-19,85813173
2022-05-28,85816124
2022-06-02,85817715
2022-06-05,85818376
2022-06-08,85818823
2022-06-12,85819388
2022-06-20,85824349
