dates,covid19mobilitytrend_localbusiness
2020-02-15,-6
2020-02-16,-9
2020-02-17,-9
2020-02-18,-11
2020-02-19,-9
2020-02-20,-12
2020-02-21,-7
2020-02-22,-7
2020-02-23,-9
2020-02-24,-7
2020-02-25,-10
2020-02-26,-10
2020-02-27,-11
2020-02-28,-6
2020-02-29,-5
2020-03-01,-5
2020-03-02,-8
2020-03-03,-12
2020-03-04,-14
2020-03-05,-11
2020-03-06,-3
2020-03-07,-7
2020-03-08,-4
2020-03-09,-12
2020-03-10,-15
2020-03-11,-14
2020-03-12,-18
2020-03-13,-15
2020-03-14,-18
2020-03-15,-19
2020-03-16,-18
2020-03-17,-24
2020-03-18,-24
2020-03-19,-26
2020-03-20,-21
2020-03-21,-23
2020-03-22,-26
2020-03-23,-23
2020-03-24,-27
2020-03-25,-29
2020-03-26,-34
2020-03-27,-35
2020-03-28,-45
2020-03-29,-52
2020-03-30,-50
2020-03-31,-52
2020-04-01,-61
2020-04-02,-67
2020-04-03,-63
2020-04-04,-65
2020-04-05,-67
2020-04-06,-60
2020-04-07,-61
2020-04-08,-60
2020-04-09,-61
2020-04-10,-58
2020-04-11,-59
2020-04-12,-64
2020-04-13,-60
2020-04-14,-58
2020-04-15,-57
2020-04-16,-54
2020-04-17,-51
2020-04-18,-53
2020-04-19,-53
2020-04-20,-48
2020-04-21,-50
2020-04-22,-49
2020-04-23,-44
2020-04-24,-39
2020-04-25,-34
2020-04-26,-34
2020-04-27,-27
2020-04-28,-26
2020-04-29,-18
2020-04-30,-24
2020-05-01,-26
2020-05-02,-30
2020-05-03,-30
2020-05-04,-28
2020-05-05,-29
2020-05-06,-27
2020-05-07,-27
2020-05-08,-21
2020-05-09,-20
2020-05-10,-19
2020-05-11,-19
2020-05-12,-22
2020-05-13,-23
2020-05-14,-21
2020-05-15,-17
2020-05-16,-15
2020-05-17,-15
2020-05-18,-18
2020-05-19,-22
2020-05-20,-18
2020-05-21,-20
2020-05-22,-15
2020-05-23,-15
2020-05-24,-14
2020-05-25,-21
2020-05-26,-20
2020-05-27,-20
2020-05-28,-21
2020-05-29,-16
2020-05-30,-14
2020-05-31,-10
2020-06-01,-15
2020-06-02,-20
2020-06-03,-18
2020-06-04,-22
2020-06-05,-11
2020-06-06,-10
2020-06-07,-11
2020-06-08,-14
2020-06-09,-19
2020-06-10,-19
2020-06-11,-13
2020-06-12,-8
2020-06-13,-13
2020-06-14,-15
2020-06-15,-13
2020-06-16,-14
2020-06-17,-12
2020-06-18,-15
2020-06-19,-9
2020-06-20,-8
2020-06-21,-11
2020-06-22,-11
2020-06-23,-14
2020-06-24,-13
2020-06-25,-16
2020-06-26,-10
2020-06-27,-9
2020-06-28,-13
2020-06-29,-13
2020-06-30,-13
2020-07-01,-12
2020-07-02,-16
2020-07-03,-8
2020-07-04,-7
2020-07-05,-10
2020-07-06,-9
2020-07-07,-10
2020-07-08,-11
2020-07-09,-12
2020-07-10,-4
2020-07-11,-1
2020-07-12,-4
2020-07-13,-8
2020-07-14,-11
2020-07-15,-8
2020-07-16,-11
2020-07-17,-5
2020-07-18,-4
2020-07-19,-3
2020-07-20,-7
2020-07-21,-11
2020-07-22,-8
2020-07-23,-15
2020-07-24,-7
2020-07-25,-3
2020-07-26,-6
2020-07-27,-8
2020-07-28,-13
2020-07-29,-15
2020-07-30,-18
2020-07-31,-19
2020-08-01,-23
2020-08-02,-36
2020-08-03,-23
2020-08-04,-24
2020-08-05,-26
2020-08-06,-27
2020-08-07,-17
2020-08-08,-20
2020-08-09,-21
2020-08-10,-15
2020-08-11,-18
2020-08-12,-17
2020-08-13,-23
2020-08-14,-17
2020-08-15,-14
2020-08-16,-19
2020-08-17,-18
2020-08-18,-21
2020-08-19,-22
2020-08-20,-22
2020-08-21,-18
2020-08-22,-18
2020-08-23,-18
2020-08-24,-20
2020-08-25,-18
2020-08-26,-17
2020-08-27,-19
2020-08-28,-14
2020-08-29,-14
2020-08-30,-16
2020-08-31,-13
2020-09-01,-12
2020-09-02,-8
2020-09-03,-17
2020-09-04,-12
2020-09-05,-10
2020-09-06,-15
2020-09-07,-13
2020-09-08,-14
2020-09-09,-15
2020-09-10,-15
2020-09-11,-8
2020-09-12,-8
2020-09-13,-7
2020-09-14,-13
2020-09-15,-10
2020-09-16,-9
2020-09-17,-19
2020-09-18,-16
2020-09-19,-16
2020-09-20,-9
2020-09-21,-11
2020-09-22,-19
2020-09-23,-18
2020-09-24,-22
2020-09-25,-14
2020-09-26,-12
2020-09-27,-16
2020-09-28,-17
2020-09-29,-20
2020-09-30,-14
2020-10-01,-16
2020-10-02,-18
2020-10-03,-15
2020-10-04,-14
2020-10-05,-21
2020-10-06,-21
2020-10-07,-22
2020-10-08,-23
2020-10-09,-18
2020-10-10,-15
2020-10-11,-15
2020-10-12,-17
2020-10-13,-21
2020-10-14,-25
2020-10-15,-25
2020-10-16,-16
2020-10-17,-16
2020-10-18,-14
2020-10-19,-13
2020-10-20,-7
2020-10-21,-17
2020-10-22,-17
2020-10-23,-13
2020-10-24,-9
2020-10-25,-10
2020-10-26,-16
2020-10-27,-18
2020-10-28,-24
2020-10-29,-24
2020-10-30,-18
2020-10-31,-15
2020-11-01,-10
2020-11-02,-17
2020-11-03,-17
2020-11-04,-17
2020-11-05,-20
2020-11-06,-16
2020-11-07,-11
2020-11-08,-11
2020-11-09,-19
2020-11-10,-21
2020-11-11,-16
2020-11-12,-19
2020-11-13,-13
2020-11-14,-10
2020-11-15,-14
2020-11-16,-22
2020-11-17,-17
2020-11-18,-15
2020-11-19,-15
2020-11-20,-5
