dates,incrementalcount_medicaltest_conditioncovid_19
2021-09-15,718063
2021-09-16,884347
2021-09-17,795175
2021-09-18,560173
2021-09-19,443937
2021-09-20,413463
2021-09-21,393435
2021-09-22,431636
2021-09-23,569083
2021-09-24,422688
2021-09-25,400433
2021-09-26,432433
2021-09-27,344543
2021-09-28,130796
2021-09-29,311841
2021-09-30,343844
2021-10-01,655644
2021-10-02,374419
2021-10-03,292690
2021-10-04,297586
2021-10-05,307444
2021-10-06,302319
2021-10-07,187746
2021-10-08,308169
2021-10-09,200798
2021-10-10,351495
2021-10-11,205382
2021-10-12,292080
2021-10-13,339652
2021-10-14,261986
2021-10-15,211630
2021-10-16,245424
2021-10-17,202147
2021-10-20,188790
2021-10-21,217370
2021-10-22,232134
2021-10-23,184542
2021-10-24,186901
2021-10-25,153097
2021-10-28,201090
2021-10-29,167733
2021-10-30,175896
2021-10-31,234948
2021-11-01,170665
2021-11-02,205060
2021-11-03,355510
2021-11-04,193462
2021-11-05,347309
2021-11-06,261780
2021-11-07,314755
2021-11-08,243920
2021-11-09,282887
2021-11-10,237046
2021-11-11,406901
2021-11-12,292234
2021-11-13,379710
2021-11-14,220703
2021-11-15,199650
2021-11-16,238597
2021-11-17,280186
2021-11-18,201106
2021-11-19,280046
2021-11-20,226296
2021-11-21,188844
2021-11-22,234369
2021-11-23,244547
2021-11-24,316973
2021-12-04,264655
2021-12-05,38829
2021-12-06,209881
2021-12-07,199666
2021-12-08,281180
2021-12-09,264323
2021-12-12,170009
2021-12-13,10119
2021-12-14,139945
2021-12-15,299463
2021-12-16,142729
2021-12-17,144331
2021-12-18,446252
2021-12-19,196538
2021-12-20,138512
2021-12-21,197251
2021-12-22,224037
2021-12-23,170839
2021-12-24,177212
2021-12-25,214645
2021-12-30,160311
2022-01-02,116852
2022-01-03,86025
2022-01-06,114964
2022-01-07,117044
2022-01-08,93088
2022-01-09,92439
2022-01-10,70430
2022-01-11,100932
2022-01-14,77586
2022-01-15,119852
2022-01-18,98448
2022-01-19,59777
2022-01-20,67938
2022-01-21,94839
2022-01-22,79457
2022-01-23,49090
2022-01-24,38164
2022-01-25,31308
2022-01-26,103063
2022-01-27,45382
2022-01-28,83808
2022-01-29,84029
2022-01-30,23897
2022-01-31,44143
2022-02-03,11702
2022-02-04,9829
2022-02-05,14391
2022-02-06,17912
2022-02-07,35684
2022-02-22,78145
2022-02-23,77873
2022-02-24,89259
2022-02-25,93961
2022-02-26,123480
2022-02-27,107232
2022-02-28,120217
2022-03-01,110214
2022-03-02,201554
2022-03-05,95575
2022-03-06,165891
2022-03-07,205084
2022-03-08,245057
2022-03-21,185755
2022-03-28,107293
2022-04-02,78053
2022-04-03,82183
2022-04-07,56715
