dates,incrementalcount_vaccine_covid_19_administered
2021-03-08,377
2021-03-09,145
2021-03-10,433
2021-03-11,630
2021-03-12,3663
2021-03-13,4793
2021-03-14,1564
2021-03-15,4260
2021-03-16,4830
2021-03-17,3359
2021-03-18,3492
2021-03-19,3425
2021-03-20,1390
2021-03-21,1530
2021-03-22,2191
2021-03-23,1829
2021-03-24,1906
2021-03-25,2408
2021-03-26,1775
2021-03-27,278
2021-03-28,862
2021-03-29,1276
2021-03-30,1840
2021-03-31,1487
2021-04-01,1473
2021-04-02,875
2021-04-03,244
2021-04-04,78
2021-04-05,455
2021-04-06,1085
2021-04-07,1198
2021-04-08,1208
2021-04-09,1678
2021-04-10,211
2021-04-11,170
2021-04-12,831
2021-04-13,890
2021-04-14,1889
2021-04-15,1730
2021-04-16,2608
2021-04-17,1423
2021-04-18,11393
2021-04-19,1675
2021-04-20,26072
2021-04-21,1968
2021-04-22,19713
2021-04-23,47427
2021-04-24,22935
2021-04-25,10660
2021-04-26,50104
2021-04-27,59056
2021-04-28,106846
2021-04-29,80797
2021-04-30,12827
2021-05-13,17152
2021-05-14,10515
2021-05-15,7335
2021-05-16,2206
2021-06-03,45945
2021-06-04,61551
2021-06-05,25697
2021-06-06,5255
2021-06-07,91539
2021-06-08,14758
2021-06-09,35031
2021-06-10,21661
2021-06-11,34175
2021-06-12,8498
2021-06-13,44102
2021-06-14,54328
2021-06-15,95421
2021-06-16,125225
2021-06-17,217762
2021-06-18,242149
2021-06-19,126168
2021-06-20,63267
2021-06-23,57181
2021-06-24,293911
2021-06-25,167332
2021-06-26,211652
2021-06-27,87375
2021-06-28,110497
2021-06-29,96866
2021-06-30,183010
2021-07-01,36787
2021-07-02,28879
2021-07-03,24761
2021-07-04,23448
2021-07-05,12250
2021-07-06,24896
2021-07-07,32955
2021-07-08,22844
2021-07-09,26986
2021-07-10,29997
2021-07-11,10802
2021-07-12,12287
2021-07-13,15194
2021-07-14,67701
2021-07-15,38856
2021-07-16,48273
2021-07-17,27356
2021-07-18,22654
2021-07-19,21595
2021-07-20,31332
2021-07-21,31106
2021-07-22,43720
2021-07-23,67098
2021-07-24,56984
2021-07-25,77750
2021-07-26,133151
2021-07-27,266533
