dates,cumulativecount_vaccine_covid_19_administered
2021-03-07,0
2021-03-08,377
2021-03-09,522
2021-03-10,955
2021-03-11,1585
2021-03-12,5248
2021-03-13,10041
2021-03-14,11605
2021-03-15,15865
2021-03-16,20695
2021-03-17,24054
2021-03-18,27546
2021-03-19,30971
2021-03-20,32361
2021-03-21,33891
2021-03-22,36082
2021-03-23,37911
2021-03-24,39817
2021-03-25,42225
2021-03-26,44000
2021-03-27,44278
2021-03-28,45140
2021-03-29,46416
2021-03-30,48256
2021-03-31,49743
2021-04-01,51216
2021-04-02,52091
2021-04-03,52335
2021-04-04,52413
2021-04-05,52868
2021-04-06,53953
2021-04-07,55151
2021-04-08,56359
2021-04-09,58037
2021-04-10,58248
2021-04-11,58418
2021-04-12,59249
2021-04-13,60139
2021-04-14,62028
2021-04-15,63758
2021-04-16,66366
2021-04-17,67789
2021-04-18,79182
2021-04-19,80857
2021-04-20,106929
2021-04-21,108897
2021-04-22,128610
2021-04-23,176037
2021-04-24,198972
2021-04-25,209632
2021-04-26,259736
2021-04-27,318792
2021-04-28,425638
2021-04-29,506435
2021-04-30,519262
2021-05-10,892454
2021-05-12,942030
2021-05-13,959182
2021-05-14,969697
2021-05-15,977032
2021-05-16,979238
2021-05-18,1011395
2021-05-22,1027659
2021-05-26,1034867
2021-05-31,1102099
2021-06-02,1110111
2021-06-03,1156056
2021-06-04,1217607
2021-06-05,1243304
2021-06-06,1248559
2021-06-07,1340098
2021-06-08,1354856
2021-06-09,1389887
2021-06-10,1411548
2021-06-11,1445723
2021-06-12,1454221
2021-06-13,1498323
2021-06-14,1552651
2021-06-15,1648072
2021-06-16,1773297
2021-06-17,1991059
2021-06-18,2233208
2021-06-19,2359376
2021-06-20,2422643
2021-06-22,2569156
2021-06-23,2626337
2021-06-24,2920248
2021-06-25,3087580
2021-06-26,3299232
2021-06-27,3386607
2021-06-28,3497104
2021-06-29,3593970
2021-06-30,3776980
2021-07-01,3813767
2021-07-02,3842646
2021-07-03,3867407
2021-07-04,3890855
2021-07-05,3903105
2021-07-06,3928001
2021-07-07,3960956
2021-07-08,3983800
2021-07-09,4010786
2021-07-10,4040783
2021-07-11,4051585
2021-07-12,4063872
2021-07-13,4079066
2021-07-14,4146767
2021-07-15,4185623
2021-07-16,4233896
2021-07-17,4261252
2021-07-18,4283906
2021-07-19,4305501
2021-07-20,4336833
2021-07-21,4367939
2021-07-22,4411659
2021-07-23,4478757
2021-07-24,4535741
2021-07-25,4613491
2021-07-26,4746642
2021-07-27,5013175
2021-07-28,5321839
2021-07-29,5529898
2021-07-30,5931376
2021-07-31,6203866
2021-08-01,6415219
2021-08-02,6959197
2021-08-03,7291808
2021-08-04,7553318
2021-08-05,8061116
2021-08-06,8528267
2021-08-07,8896615
2021-08-08,9405819
2021-08-09,9987587
2021-08-10,11341864
2021-08-11,12098821
2021-08-12,13256472
2021-08-13,13772920
2021-08-14,14434017
2021-08-15,14666708
2021-08-16,15271562
2021-08-17,15518869
2021-08-18,15922537
2021-08-19,16306199
2021-08-20,16494665
2021-08-21,17065896
2021-08-22,17364569
2021-08-23,17647353
2021-08-24,18095473
2021-08-25,18522203
2021-08-26,18843004
2021-08-27,19151122
2021-08-28,19431093
2021-08-29,19710560
2021-08-30,19966724
2021-08-31,20210381
2021-09-01,20542325
2021-09-02,20831478
2021-09-03,21046279
2021-09-04,21445181
2021-09-05,22012123
2021-09-06,22675644
2021-09-07,23577917
2021-09-08,24781185
2021-09-09,25926688
2021-09-10,27108588
2021-09-11,28213392
2021-09-12,29280307
2021-09-13,30348920
2021-09-14,31254856
2021-09-15,32296517
2021-09-16,33006632
2021-09-17,33555359
2021-09-18,34095243
2021-09-19,34553590
2021-09-20,35071714
2021-09-21,35675840
2021-09-22,36152556
2021-09-23,36793910
2021-09-24,37583248
2021-09-25,38367246
2021-09-26,39232772
2021-09-27,40095031
2021-09-28,41153041
2021-09-29,42165168
2021-09-30,42888157
2021-10-01,43658818
2021-10-02,44637911
2021-10-03,45496123
2021-10-04,46969510
2021-10-05,48155037
2021-10-06,49254925
2021-10-08,51968108
2021-10-10,54279564
2021-10-11,55229124
2021-10-12,56330750
2021-10-13,57457092
2021-10-14,59003239
2021-10-16,61919937
2021-10-17,63434180
2021-10-18,64992488
2021-10-19,67083557
2021-10-20,68809880
2021-10-22,71889209
2021-10-23,72929311
2021-10-25,74950393
2021-10-26,75970872
2021-10-27,77145612
2021-10-28,78940403
2021-10-29,80528570
2021-10-30,81375376
2021-10-31,81929875
2021-11-01,83131464
2021-11-02,84090899
2021-11-03,84884074
2021-11-04,86319808
2021-11-06,89620701
2021-11-08,92211330
2021-11-09,93962665
2021-11-11,96557452
2021-11-12,97831758
2021-11-13,98930571
2021-11-14,99751224
2021-11-15,100862898
2021-11-16,102030576
