dates,covid19mobilitytrend_park
2020-02-15,-11
2020-02-16,-9
2020-02-17,-7
2020-02-18,-8
2020-02-19,-9
2020-02-20,-11
2020-02-21,-10
2020-02-22,-11
2020-02-23,-6
2020-02-24,-2
2020-02-25,-5
2020-02-26,-8
2020-02-27,-9
2020-02-28,-7
2020-02-29,-9
2020-03-01,-2
2020-03-02,-4
2020-03-03,-10
2020-03-04,-17
2020-03-05,-12
2020-03-06,-9
2020-03-07,-12
2020-03-08,-4
2020-03-09,-6
2020-03-10,-11
2020-03-11,-12
2020-03-12,-13
2020-03-13,-15
2020-03-14,-21
2020-03-15,-16
2020-03-16,-12
2020-03-17,-18
2020-03-18,-22
2020-03-19,-22
2020-03-20,-19
2020-03-21,-24
2020-03-22,-21
2020-03-23,-15
2020-03-24,-18
2020-03-25,-21
2020-03-26,-22
2020-03-27,-25
2020-03-28,-33
2020-03-29,-33
2020-03-30,-28
2020-03-31,-31
2020-04-01,-41
2020-04-02,-44
2020-04-03,-43
2020-04-04,-49
2020-04-05,-47
2020-04-06,-38
2020-04-07,-38
2020-04-08,-39
2020-04-09,-39
2020-04-10,-38
2020-04-11,-43
2020-04-12,-46
2020-04-13,-40
2020-04-14,-36
2020-04-15,-37
2020-04-16,-34
2020-04-17,-35
2020-04-18,-39
2020-04-19,-35
2020-04-20,-28
2020-04-21,-32
2020-04-22,-34
2020-04-23,-34
2020-04-24,-36
2020-04-25,-35
2020-04-26,-30
2020-04-27,-21
2020-04-28,-19
2020-04-29,-12
2020-04-30,-11
2020-05-01,-17
2020-05-02,-30
2020-05-03,-33
2020-05-04,-34
2020-05-05,-36
2020-05-06,-36
2020-05-07,-31
2020-05-08,-32
2020-05-09,-34
2020-05-10,-28
2020-05-11,-26
2020-05-12,-29
2020-05-13,-32
2020-05-14,-28
2020-05-15,-28
2020-05-16,-26
2020-05-17,-22
2020-05-18,-23
2020-05-19,-28
2020-05-20,-26
2020-05-21,-25
2020-05-22,-25
2020-05-23,-27
2020-05-24,-20
2020-05-25,-24
2020-05-26,-25
2020-05-27,-28
2020-05-28,-27
2020-05-29,-26
2020-05-30,-26
2020-05-31,-17
2020-06-01,-22
2020-06-02,-25
2020-06-03,-26
2020-06-04,-28
2020-06-05,-21
2020-06-06,-20
2020-06-07,-15
2020-06-08,-17
2020-06-09,-22
2020-06-10,-26
2020-06-11,-20
2020-06-12,-18
2020-06-13,-22
2020-06-14,-22
2020-06-15,-19
2020-06-16,-19
2020-06-17,-21
2020-06-18,-21
2020-06-19,-18
2020-06-20,-18
2020-06-21,-16
2020-06-22,-15
2020-06-23,-18
2020-06-24,-19
2020-06-25,-18
2020-06-26,-18
2020-06-27,-16
2020-06-28,-16
2020-06-29,-17
2020-06-30,-18
2020-07-01,-20
2020-07-02,-22
2020-07-03,-19
2020-07-04,-17
2020-07-05,-14
2020-07-06,-13
2020-07-07,-15
2020-07-08,-18
2020-07-09,-17
2020-07-10,-14
2020-07-11,-12
2020-07-12,-9
2020-07-13,-12
2020-07-14,-14
2020-07-15,-15
2020-07-16,-14
2020-07-17,-10
2020-07-18,-10
2020-07-19,-4
2020-07-20,-7
2020-07-21,-11
2020-07-22,-12
2020-07-23,-15
2020-07-24,-10
2020-07-25,-6
2020-07-26,-4
2020-07-27,-5
2020-07-28,-11
2020-07-29,-16
2020-07-30,-18
2020-07-31,-22
2020-08-01,-32
2020-08-02,-40
2020-08-03,-25
2020-08-04,-24
2020-08-05,-28
2020-08-06,-28
2020-08-07,-21
2020-08-08,-25
2020-08-09,-21
2020-08-10,-14
2020-08-11,-17
2020-08-12,-19
2020-08-13,-23
2020-08-14,-21
2020-08-15,-22
2020-08-16,-22
2020-08-17,-17
2020-08-18,-20
2020-08-19,-24
2020-08-20,-22
2020-08-21,-22
2020-08-22,-25
2020-08-23,-20
2020-08-24,-17
2020-08-25,-16
2020-08-26,-18
2020-08-27,-18
2020-08-28,-18
2020-08-29,-19
2020-08-30,-14
2020-08-31,-10
2020-09-01,-6
2020-09-02,-1
2020-09-03,-15
2020-09-04,-17
2020-09-05,-20
2020-09-06,-18
2020-09-07,-14
2020-09-08,-15
2020-09-09,-19
2020-09-10,-17
2020-09-11,-16
2020-09-12,-19
2020-09-13,-12
2020-09-14,-15
2020-09-15,-13
2020-09-16,-15
2020-09-17,-21
2020-09-18,-25
2020-09-19,-30
2020-09-20,-17
2020-09-21,-13
2020-09-22,-21
2020-09-23,-26
2020-09-24,-25
2020-09-25,-22
2020-09-26,-19
2020-09-27,-18
2020-09-28,-21
2020-09-29,-23
2020-09-30,-16
2020-10-01,-15
2020-10-02,-24
2020-10-03,-23
2020-10-04,-13
2020-10-05,-23
2020-10-06,-24
2020-10-07,-26
2020-10-08,-25
2020-10-09,-25
2020-10-10,-22
2020-10-11,-14
2020-10-12,-20
2020-10-13,-24
2020-10-14,-37
2020-10-15,-36
2020-10-16,-32
2020-10-17,-30
2020-10-18,-24
2020-10-19,-23
2020-10-20,-20
2020-10-21,-27
2020-10-22,-23
2020-10-23,-22
2020-10-24,-16
2020-10-25,-11
2020-10-26,-19
2020-10-27,-20
2020-10-28,-32
2020-10-29,-35
2020-10-30,-32
2020-10-31,-25
2020-11-01,-14
2020-11-02,-24
2020-11-03,-25
2020-11-04,-27
2020-11-05,-30
2020-11-06,-29
2020-11-07,-24
2020-11-08,-17
2020-11-09,-26
2020-11-10,-30
2020-11-11,-29
2020-11-12,-29
2020-11-13,-26
2020-11-14,-24
2020-11-15,-24
2020-11-16,-31
2020-11-17,-26
2020-11-18,-26
2020-11-19,-25
2020-11-20,-19
2020-11-21,-19
2020-11-22,-10
2020-11-23,-21
2020-11-24,-23
2020-11-25,-26
2020-11-26,-27
2020-11-27,-26
2020-11-28,-23
2020-11-29,-21
2020-11-30,-27
2020-12-01,-28
2020-12-02,-28
2020-12-03,-26
2020-12-04,-25
2020-12-05,-23
2020-12-06,-16
2020-12-07,-25
2020-12-08,-26
2020-12-09,-25
2020-12-10,-22
2020-12-11,-19
2020-12-12,-17
2020-12-13,-5
2020-12-14,-19
2020-12-15,-22
2020-12-16,-24
2020-12-17,-22
2020-12-18,-21
2020-12-19,-19
2020-12-20,-10
2020-12-21,-16
2020-12-22,-17
2020-12-23,-20
2020-12-24,-5
2020-12-25,-16
2020-12-26,-17
2020-12-27,-10
2020-12-28,-14
2020-12-29,-16
2020-12-30,-19
2020-12-31,5
2021-01-01,11
2021-01-02,-5
2021-01-03,-5
2021-01-04,-19
2021-01-05,-21
2021-01-06,-23
2021-01-07,-24
2021-01-08,-25
2021-01-09,-25
