dates,cumulativecount_medicaltest_conditioncovid_19
2020-03-22,518
2020-03-23,625
2020-03-24,738
2020-03-25,893
2020-03-26,1039
2020-03-27,1368
2020-03-28,1665
2020-03-29,2007
2020-03-30,2322
2020-03-31,2766
2020-04-01,3342
2020-04-02,4145
2020-04-03,5202
2020-04-04,6403
2020-04-05,7167
2020-04-06,8223
2020-04-07,9410
2020-04-08,10725
2020-04-09,12023
2020-04-10,13162
2020-04-11,15057
2020-04-12,17133
2020-04-13,18767
2020-04-14,20451
2020-04-15,21837
2020-04-16,23317
2020-04-17,25212
2020-04-18,26982
2020-04-19,28598
2020-04-20,30416
2020-04-21,32276
2020-04-22,34243
2020-04-23,36134
2020-04-24,37991
2020-04-25,39828
2020-04-26,41651
2020-04-27,43508
2020-04-28,45344
2020-04-29,47347
2020-04-30,49409
2020-05-01,51506
2020-05-02,53545
2020-05-03,55542
2020-05-04,57711
2020-05-05,59648
2020-05-06,61613
2020-05-07,63560
2020-05-08,65509
2020-05-09,67335
2020-05-10,69182
2020-05-11,71157
2020-05-12,73129
2020-05-13,75142
2020-05-14,77374
2020-05-15,79834
2020-05-16,81917
2020-05-17,83868
2020-05-18,85556
2020-05-19,87288
2020-05-20,89031
2020-05-21,90911
2020-05-22,92629
2020-05-23,94060
2020-05-24,95511
2020-05-25,97003
2020-05-26,98381
2020-05-27,99745
2020-05-28,101108
2020-05-29,103123
2020-05-30,105274
2020-05-31,107037
2020-06-01,108389
2020-06-02,110349
2020-06-03,112449
2020-06-04,114464
2020-06-05,116468
2020-06-06,118488
2020-06-07,120536
2020-06-08,122603
2020-06-09,124947
2020-06-10,127042
2020-06-11,129132
2020-06-12,131628
2020-06-13,133763
2020-06-14,136249
2020-06-15,138831
2020-06-16,141151
2020-06-17,143733
2020-06-18,146276
2020-06-19,148812
2020-06-20,151164
2020-06-21,153233
2020-06-22,155381
2020-06-23,157387
2020-06-24,159571
2020-06-25,161674
2020-06-26,163962
2020-06-27,166335
2020-06-28,168545
2020-06-29,170791
2020-06-30,173063
2020-07-01,175372
2020-07-02,178062
2020-07-03,180697
2020-07-04,183143
2020-07-05,186518
2020-07-06,189599
2020-07-07,192443
2020-07-08,195534
2020-07-09,198675
2020-07-10,202014
2020-07-11,205120
2020-07-12,208098
2020-07-13,211427
2020-07-14,214799
2020-07-15,217560
2020-07-16,220739
2020-07-17,223698
2020-07-18,226443
2020-07-19,229357
2020-07-20,232103
2020-07-21,234817
2020-07-22,237819
2020-07-23,240894
2020-07-24,244020
2020-07-25,247203
2020-07-26,250415
2020-07-27,253761
2020-07-28,256996
2020-07-29,260451
2020-07-30,264147
2020-07-31,267649
2020-08-01,270989
2020-08-02,274474
2020-08-03,277863
2020-08-04,281595
2020-08-05,285471
2020-08-06,289412
2020-08-07,293069
2020-08-08,297331
2020-08-09,301598
2020-08-10,305652
2020-08-11,309908
2020-08-12,314499
2020-08-13,319440
2020-08-14,324043
2020-08-15,327689
2020-08-16,332039
2020-08-17,336333
2020-08-18,341323
2020-08-19,346439
2020-08-20,351663
2020-08-21,356225
2020-08-22,361092
2020-08-23,365353
2020-08-24,369889
2020-08-25,372945
2020-08-26,377494
2020-08-27,382496
2020-08-28,388194
2020-08-29,392785
2020-08-30,398223
2020-08-31,403181
2020-09-01,408727
2020-09-02,414418
2020-09-03,420273
2020-09-04,426280
2020-09-05,432040
2020-09-06,439204
2020-09-07,446776
2020-09-08,454724
2020-09-09,462293
2020-09-10,469431
2020-09-11,477559
2020-09-12,485147
2020-09-13,492527
2020-09-14,500285
2020-09-15,508224
2020-09-16,515969
2020-09-17,524374
2020-09-18,531928
2020-09-19,538652
2020-09-20,546250
2020-09-21,554425
2020-09-22,561746
2020-09-23,569371
2020-09-24,577150
2020-09-25,584894
2020-09-26,591921
2020-09-27,599020
2020-09-28,606444
2020-09-29,613994
2020-09-30,621180
2020-10-01,628725
2020-10-02,636163
2020-10-03,643701
2020-10-04,651035
2020-10-05,656805
2020-10-06,663612
2020-10-07,670744
2020-10-08,677952
2020-10-09,685018
2020-10-10,691743
2020-10-11,699646
2020-10-12,706301
2020-10-13,713059
2020-10-14,720834
2020-10-15,728426
2020-10-16,735511
2020-10-17,743416
2020-10-18,749924
2020-10-19,756623
2020-10-20,763342
2020-10-21,770140
2020-10-22,777247
2020-10-23,784346
2020-10-24,792218
2020-10-25,800187
2020-10-26,808077
2020-10-27,816278
2020-10-28,824042
2020-10-29,832287
2020-10-30,841281
2020-10-31,849939
2020-11-01,858131
2020-11-02,866228
2020-11-03,874702
2020-11-04,883701
