dates,incrementalcount_medicalconditionincident_covid_19_confirmedcase
2020-01-03,0
2020-01-04,0
2020-01-05,0
2020-01-06,0
2020-01-07,0
2020-01-08,0
2020-01-09,0
2020-01-10,0
2020-01-11,0
2020-01-12,0
2020-01-13,0
2020-01-14,0
2020-01-15,0
2020-01-16,0
2020-01-17,0
2020-01-18,0
2020-01-19,0
2020-01-20,0
2020-01-21,0
2020-01-22,0
2020-01-23,0
2020-01-24,0
2020-01-25,0
2020-01-26,0
2020-01-27,0
2020-01-28,0
2020-01-29,0
2020-01-30,0
2020-01-31,0
2020-02-01,0
2020-02-02,0
2020-02-03,0
2020-02-04,0
2020-02-05,0
2020-02-06,0
2020-02-07,0
2020-02-08,0
2020-02-09,0
2020-02-10,0
2020-02-11,0
2020-02-12,0
2020-02-13,0
2020-02-14,0
2020-02-15,0
2020-02-16,0
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,0
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,0
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,0
2020-03-02,0
2020-03-03,0
2020-03-04,0
2020-03-05,0
2020-03-06,0
2020-03-07,0
2020-03-08,0
2020-03-09,0
2020-03-10,0
2020-03-11,0
2020-03-12,0
2020-03-13,3
2020-03-14,1
2020-03-15,0
2020-03-16,0
2020-03-17,0
2020-03-18,1
2020-03-19,5
2020-03-20,1
2020-03-21,0
2020-03-22,5
2020-03-23,0
2020-03-24,24
2020-03-25,8
2020-03-26,0
2020-03-27,19
2020-03-28,13
2020-03-29,39
2020-03-30,20
2020-03-31,31
2020-04-01,16
2020-04-02,26
2020-04-03,21
2020-04-04,36
2020-04-05,19
2020-04-06,32
2020-04-07,30
2020-04-08,46
2020-04-09,61
2020-04-10,58
2020-04-11,49
2020-04-12,56
2020-04-13,49
2020-04-14,57
2020-04-15,40
2020-04-16,48
2020-04-17,48
2020-04-18,61
2020-04-19,63
2020-04-20,49
2020-04-21,52
2020-04-22,50
2020-04-23,52
2020-04-24,46
2020-04-25,50
2020-04-26,52
2020-04-27,32
2020-04-28,20
2020-04-29,48
2020-04-30,30
2020-05-01,34
2020-05-02,36
2020-05-03,74
2020-05-04,38
2020-05-05,19
2020-05-06,17
2020-05-07,18
2020-05-08,26
2020-05-09,12
2020-05-10,13
2020-05-11,12
2020-05-12,17
2020-05-13,21
2020-05-14,6
2020-05-15,20
2020-05-16,10
2020-05-17,22
2020-05-18,10
2020-05-19,9
2020-05-20,6
2020-05-21,13
2020-05-22,8
2020-05-23,8
2020-05-24,15
2020-05-25,10
2020-05-26,6
2020-05-27,16
2020-05-28,11
2020-05-29,9
2020-05-30,22
2020-05-31,20
2020-06-01,20
2020-06-02,38
2020-06-03,9
2020-06-04,15
2020-06-05,12
2020-06-06,14
2020-06-07,40
2020-06-08,18
2020-06-09,9
2020-06-10,5
2020-06-11,6
2020-06-12,8
2020-06-13,14
2020-06-14,5
2020-06-15,10
2020-06-16,14
2020-06-17,11
2020-06-18,7
2020-06-19,15
2020-06-20,10
2020-06-21,4
2020-06-22,3
2020-06-23,3
2020-06-24,3
2020-06-25,1
2020-06-26,2
2020-06-27,4
2020-06-28,5
2020-06-29,2
2020-06-30,8
2020-07-01,1
2020-07-02,7
2020-07-03,5
2020-07-04,8
2020-07-05,8
2020-07-06,3
2020-07-07,8
2020-07-08,15
2020-07-09,4
2020-07-10,4
2020-07-11,10
2020-07-12,7
2020-07-13,6
2020-07-14,2
2020-07-15,4
2020-07-16,6
2020-07-17,2
2020-07-18,4
2020-07-19,1
2020-07-20,1
2020-07-21,0
2020-07-22,3
2020-07-23,13
2020-07-24,4
2020-07-25,3
2020-07-26,9
2020-07-27,17
2020-07-28,37
2020-07-29,23
2020-07-30,33
2020-07-31,9
2020-08-01,11
2020-08-02,25
2020-08-03,13
2020-08-04,24
2020-08-05,31
2020-08-06,25
2020-08-07,49
2020-08-08,54
2020-08-09,59
2020-08-10,65
2020-08-11,93
2020-08-12,47
2020-08-13,35
2020-08-14,46
2020-08-15,55
2020-08-16,63
2020-08-17,24
2020-08-18,48
2020-08-19,44
2020-08-20,74
2020-08-21,83
2020-08-22,17
2020-08-23,35
2020-08-24,65
2020-08-25,35
2020-08-26,27
2020-08-27,15
2020-08-28,47
2020-08-29,60
2020-08-30,59
2020-08-31,48
2020-09-01,59
2020-09-02,33
2020-09-03,61
2020-09-04,88
2020-09-05,52
2020-09-06,32
2020-09-07,11
2020-09-08,43
2020-09-09,25
2020-09-10,82
2020-09-11,92
2020-09-12,42
2020-09-13,60
2020-09-14,31
2020-09-15,42
2020-09-16,77
2020-09-17,73
2020-09-18,57
2020-09-19,71
2020-09-20,51
2020-09-21,36
2020-09-22,50
2020-09-23,81
2020-09-24,48
2020-09-25,40
2020-09-26,40
2020-09-27,62
2020-09-28,45
2020-09-29,26
2020-09-30,48
2020-10-01,66
2020-10-02,73
2020-10-03,48
2020-10-04,62
2020-10-05,29
2020-10-06,36
2020-10-07,38
2020-10-08,15
2020-10-09,19
2020-10-10,26
2020-10-11,5
2020-10-12,30
2020-10-13,22
2020-10-14,17
2020-10-15,18
2020-10-16,27
2020-10-17,56
2020-10-18,52
2020-10-19,50
2020-10-20,38
2020-10-21,47
2020-10-22,63
2020-10-23,53
2020-10-24,58
2020-10-25,55
2020-10-26,32
2020-10-27,29
2020-10-28,83
2020-10-29,49
2020-10-30,39
2020-10-31,35
2020-11-01,86
2020-11-02,48
2020-11-03,35
2020-11-04,65
2020-11-05,109
2020-11-06,40
2020-11-07,44
2020-11-08,39
2020-11-09,30
2020-11-10,52
2020-11-11,43
2020-11-12,37
2020-11-13,58
2020-11-14,54
2020-11-15,27
2020-11-16,22
2020-11-17,49
2020-11-18,28
2020-11-19,37
2020-11-20,21
2020-11-21,38
2020-11-22,35
2020-11-23,48
2020-11-24,33
2020-11-25,71
2020-11-26,76
2020-11-27,49
2020-11-28,35
2020-11-29,63
2020-11-30,60
2020-12-01,51
2020-12-02,97
2020-12-03,75
2020-12-04,75
2020-12-05,79
2020-12-06,104
2020-12-07,68
2020-12-08,124
2020-12-09,76
2020-12-10,124
2020-12-11,75
2020-12-12,86
2020-12-13,87
2020-12-14,69
2020-12-15,69
2020-12-16,96
2020-12-17,83
2020-12-18,100
2020-12-19,122
2020-12-20,131
2020-12-21,103
2020-12-22,115
2020-12-23,142
2020-12-24,116
2020-12-25,0
2020-12-26,400
2020-12-27,138
2020-12-28,167
2020-12-29,229
2020-12-30,167
2020-12-31,86
2021-01-01,176
2021-01-02,193
2021-01-03,169
2021-01-04,199
2021-01-05,316
2021-01-06,224
2021-01-07,201
2021-01-08,314
2021-01-09,344
2021-01-10,365
2021-01-11,388
2021-01-12,431
2021-01-13,487
2021-01-14,550
2021-01-15,505
2021-01-16,547
2021-01-17,405
2021-01-18,0
2021-01-19,942
2021-01-20,330
2021-01-21,349
2021-01-22,408
2021-01-23,530
2021-01-24,567
2021-01-25,634
2021-01-26,567
2021-01-27,786
2021-01-28,825
2021-01-29,666
2021-01-30,659
2021-01-31,910
2021-02-01,1012
2021-02-02,906
2021-02-03,1044
2021-02-04,893
2021-02-05,816
2021-02-06,845
2021-02-07,821
2021-02-08,820
2021-02-09,653
2021-02-10,580
2021-02-11,858
2021-02-12,850
2021-02-13,823
2021-02-14,888
2021-02-15,806
2021-02-16,715
2021-02-17,937
2021-02-18,824
2021-02-19,923
2021-02-20,859
2021-02-21,937
2021-02-22,1039
2021-02-23,838
2021-02-24,836
2021-02-25,699
2021-02-26,670
2021-02-27,875
2021-02-28,720
2021-03-01,618
2021-03-02,811
2021-03-03,997
2021-03-04,914
2021-03-05,807
2021-03-06,777
2021-03-07,750
2021-03-08,858
2021-03-09,873
2021-03-10,1041
2021-03-11,772
2021-03-12,778
2021-03-13,762
2021-03-14,639
2021-03-15,914
2021-03-16,734
2021-03-17,792
2021-03-18,727
2021-03-19,689
2021-03-20,735
2021-03-21,813
2021-03-22,796
2021-03-23,718
2021-03-24,774
2021-03-25,736
2021-03-26,816
2021-03-27,832
2021-03-28,950
2021-03-29,919
2021-03-30,701
2021-03-31,1008
2021-04-01,1051
2021-04-02,1013
2021-04-03,1077
2021-04-04,1029
2021-04-05,1162
2021-04-06,1066
2021-04-07,1030
2021-04-08,961
2021-04-09,914
2021-04-10,1017
2021-04-11,1040
2021-04-12,959
2021-04-13,854
2021-04-14,1060
2021-04-15,959
2021-04-16,1004
2021-04-17,1040
2021-04-18,1026
2021-04-19,1037
2021-04-20,1060
2021-04-21,1183
2021-04-22,1006
2021-04-23,1207
2021-04-24,1241
2021-04-25,1110
2021-04-26,1185
2021-04-27,938
2021-04-28,1083
2021-04-29,988
2021-04-30,1149
2021-05-01,1046
2021-05-02,915
2021-05-03,1071
2021-05-04,932
2021-05-05,1019
2021-05-06,1010
2021-05-07,1060
2021-05-08,1162
2021-05-09,1036
2021-05-10,1069
2021-05-11,1116
2021-05-12,1071
2021-05-13,1207
2021-05-14,1186
2021-05-15,1277
2021-05-16,1383
2021-05-17,1233
2021-05-18,1057
2021-05-19,1244
2021-05-20,1339
2021-05-21,1252
2021-05-22,1197
2021-05-23,1289
2021-05-24,1221
2021-05-25,1155
2021-05-26,1291
2021-05-27,1129
2021-05-28,1102
2021-05-29,1169
2021-05-30,1188
2021-05-31,1079
2021-06-01,1100
2021-06-02,1057
2021-06-03,1191
2021-06-04,1053
2021-06-05,1129
2021-06-06,1135
2021-06-07,1087
2021-06-08,1185
2021-06-09,1156
2021-06-10,1161
2021-06-11,1158
2021-06-12,1288
2021-06-13,1372
2021-06-14,1470
2021-06-15,1349
2021-06-16,1537
2021-06-17,1403
2021-06-18,1418
2021-06-19,1481
2021-06-20,1472
2021-06-21,1436
2021-06-22,1561
2021-06-23,1489
2021-06-24,2055
2021-06-25,1880
2021-06-26,2464
2021-06-27,2403
2021-06-28,2698
2021-06-29,2589
2021-06-30,3080
2021-07-01,2970
2021-07-02,2952
2021-07-03,3308
2021-07-04,3475
2021-07-05,3519
2021-07-06,3075
2021-07-07,3591
2021-07-08,3664
2021-07-09,3819
2021-07-10,6422
2021-07-11,6750
2021-07-12,6923
2021-07-13,6423
2021-07-14,5613
2021-07-15,6080
2021-07-16,6479
2021-07-17,6460
2021-07-18,6062
2021-07-19,6279
2021-07-20,6505
2021-07-21,6057
2021-07-22,6405
2021-07-23,7745
2021-07-24,7784
2021-07-25,7732
2021-07-26,8853
2021-07-27,8184
2021-07-28,7903
2021-07-29,9323
2021-07-30,8607
2021-07-31,8736
2021-08-01,8875
2021-08-02,9747
2021-08-03,9279
