dates,incrementalcount_vaccine_covid_19_administered
2021-06-01,186081
2021-06-02,184309
2021-06-03,184440
2021-06-04,142279
2021-06-05,109828
2021-06-06,37905
2021-06-07,63985
2021-06-08,69694
2021-06-09,112307
2021-06-10,144006
2021-06-11,147078
2021-06-12,164052
2021-06-13,48371
2021-06-14,216326
2021-06-15,235872
2021-06-16,244013
2021-06-17,208591
2021-06-18,184717
2021-06-19,133671
2021-06-20,36774
2021-06-21,87376
2021-06-22,134506
2021-06-23,115990
2021-06-24,98376
2021-06-25,164063
2021-06-26,98867
2021-06-27,85099
2021-06-28,172170
2021-06-29,140252
2021-06-30,143826
2021-07-01,261765
2021-07-02,178327
2021-07-03,103157
2021-07-04,43069
2021-07-05,40198
2021-07-06,74635
2021-07-07,172066
2021-07-08,154530
2021-07-09,114821
2021-07-10,194366
2021-07-11,37903
2021-07-12,110622
2021-07-13,149573
2021-07-14,132504
2021-07-15,129283
2021-07-16,117360
2021-07-17,78457
2021-07-18,34962
2021-07-19,56669
2021-07-20,72152
2021-07-21,158007
2021-07-22,134527
2021-07-23,123031
2021-07-24,95797
2021-07-25,12791
2021-07-26,31943
2021-07-27,140038
2021-07-28,84197
2021-07-31,243815
2021-08-01,167186
2021-08-02,206122
2021-08-03,210272
2021-08-04,138962
2021-08-05,96655
2021-08-06,73160
2021-08-07,41606
2021-08-08,20907
2021-08-09,70830
2021-08-10,82079
2021-08-11,57868
2021-08-12,174188
2021-08-13,175566
2021-08-14,223187
2021-08-15,437983
2021-08-16,154757
2021-08-17,61627
2021-08-18,33686
2021-08-19,29695
2021-08-20,79584
2021-08-21,76758
2021-08-22,80822
2021-08-23,111972
2021-08-24,153279
2021-08-25,105954
2021-08-26,222015
2021-08-27,198733
2021-08-28,213665
2021-08-29,146653
2021-08-30,183047
2021-08-31,192727
2021-09-01,212976
2021-09-04,99502
2021-09-08,284491
2021-09-09,298185
2021-09-10,371264
2021-09-11,242334
2021-09-12,91076
2021-09-13,167315
2021-09-14,246611
2021-09-15,276791
2021-09-16,278403
2021-09-17,267781
2021-09-18,359937
2021-09-19,276283
2021-09-20,350073
