dates,covid19mobilitytrend_residence
2020-02-15,2
2020-02-16,2
2020-02-17,1
2020-02-18,1
2020-02-19,1
2020-02-20,2
2020-02-21,2
2020-02-22,2
2020-02-23,2
2020-02-24,2
2020-02-25,2
2020-02-26,2
2020-02-27,2
2020-02-28,1
2020-02-29,0
2020-03-01,1
2020-03-02,7
2020-03-03,0
2020-03-04,1
2020-03-05,1
2020-03-06,1
2020-03-07,1
2020-03-08,1
2020-03-09,7
2020-03-10,1
2020-03-11,2
2020-03-12,2
2020-03-13,3
2020-03-14,3
2020-03-15,3
2020-03-16,3
2020-03-17,3
2020-03-18,3
2020-03-19,4
2020-03-20,4
2020-03-21,4
2020-03-22,5
2020-03-23,4
2020-03-24,4
2020-03-25,7
2020-03-26,8
2020-03-27,17
2020-03-28,12
2020-03-29,12
2020-03-30,11
2020-03-31,11
2020-04-01,13
2020-04-02,14
2020-04-03,15
2020-04-04,14
2020-04-05,13
2020-04-06,14
2020-04-07,15
2020-04-08,15
2020-04-09,16
2020-04-10,25
2020-04-11,22
2020-04-12,19
2020-04-13,27
2020-04-14,28
2020-04-15,28
2020-04-16,29
2020-04-17,31
2020-04-18,23
2020-04-19,20
2020-04-20,21
2020-04-21,21
2020-04-22,20
2020-04-23,21
2020-04-24,22
2020-04-25,20
2020-04-26,19
2020-04-27,20
2020-04-28,19
2020-04-29,19
2020-04-30,18
2020-05-01,23
2020-05-02,17
2020-05-03,15
2020-05-04,16
2020-05-05,15
2020-05-06,21
2020-05-07,16
2020-05-08,18
2020-05-09,15
2020-05-10,14
2020-05-11,15
2020-05-12,15
2020-05-13,15
2020-05-14,15
2020-05-15,16
2020-05-16,14
2020-05-17,13
2020-05-18,14
2020-05-19,14
2020-05-20,15
2020-05-21,15
2020-05-22,15
2020-05-23,13
2020-05-24,12
2020-05-25,13
2020-05-26,12
2020-05-27,13
2020-05-28,14
2020-05-29,14
2020-05-30,10
2020-05-31,10
2020-06-01,10
2020-06-02,10
2020-06-03,11
2020-06-04,11
2020-06-05,12
2020-06-06,9
2020-06-07,10
2020-06-08,10
2020-06-09,10
2020-06-10,11
2020-06-11,11
2020-06-12,11
2020-06-13,9
2020-06-14,10
2020-06-15,9
2020-06-16,9
2020-06-17,10
2020-06-18,10
2020-06-19,11
2020-06-20,9
2020-06-21,9
2020-06-22,9
2020-06-23,9
2020-06-24,9
2020-06-25,10
2020-06-26,10
2020-06-27,9
2020-06-28,9
2020-06-29,9
2020-06-30,8
2020-07-01,9
2020-07-02,9
2020-07-03,10
2020-07-04,9
2020-07-05,8
2020-07-06,9
2020-07-07,9
2020-07-08,9
2020-07-09,9
2020-07-10,10
2020-07-11,8
2020-07-12,9
2020-07-13,9
2020-07-14,9
2020-07-15,9
2020-07-16,10
2020-07-17,10
2020-07-18,8
2020-07-19,8
2020-07-20,14
2020-07-21,9
2020-07-22,9
2020-07-23,10
2020-07-24,9
2020-07-25,8
2020-07-26,9
2020-07-27,9
2020-07-28,9
2020-07-29,9
2020-07-30,7
2020-07-31,12
2020-08-01,9
2020-08-02,6
2020-08-03,14
2020-08-04,8
2020-08-05,9
2020-08-06,9
2020-08-07,9
2020-08-08,8
2020-08-09,7
2020-08-10,8
2020-08-11,8
2020-08-12,8
2020-08-13,9
2020-08-14,9
2020-08-15,8
2020-08-16,8
2020-08-17,8
2020-08-18,8
2020-08-19,8
2020-08-20,9
2020-08-21,10
2020-08-22,10
2020-08-23,10
2020-08-24,10
2020-08-25,9
2020-08-26,10
2020-08-27,11
2020-08-28,12
2020-08-29,11
2020-08-30,12
2020-08-31,11
2020-09-01,11
2020-09-02,13
2020-09-03,14
2020-09-04,15
2020-09-05,15
2020-09-06,15
2020-09-07,16
2020-09-08,16
2020-09-09,17
2020-09-10,19
2020-09-11,21
2020-09-12,21
2020-09-13,21
2020-09-14,22
2020-09-15,23
2020-09-16,24
2020-09-17,25
2020-09-18,27
2020-09-19,26
2020-09-20,26
2020-09-21,28
2020-09-22,28
2020-09-23,29
2020-09-24,32
2020-09-25,34
2020-09-26,31
2020-09-27,29
2020-09-28,34
2020-09-29,33
2020-09-30,30
2020-10-01,30
2020-10-02,31
2020-10-03,28
2020-10-04,26
2020-10-05,29
2020-10-06,28
2020-10-07,28
2020-10-08,29
2020-10-09,31
2020-10-10,29
2020-10-11,27
2020-10-12,30
2020-10-13,29
2020-10-14,28
2020-10-15,29
2020-10-16,31
2020-10-17,27
2020-10-18,25
2020-10-19,28
2020-10-20,28
2020-10-21,28
2020-10-22,27
2020-10-23,28
2020-10-24,25
2020-10-25,23
2020-10-26,25
2020-10-27,24
