dates,covid19mobilitytrend_grocerystoreandpharmacy
2020-02-15,0
2020-02-16,-1
2020-02-17,2
2020-02-18,2
2020-02-19,-1
2020-02-20,1
2020-02-21,0
2020-02-22,-4
2020-02-23,0
2020-02-24,0
2020-02-25,2
2020-02-26,-1
2020-02-27,-1
2020-02-28,4
2020-02-29,6
2020-03-01,3
2020-03-02,6
2020-03-03,8
2020-03-04,6
2020-03-05,6
2020-03-06,7
2020-03-07,6
2020-03-08,-3
2020-03-09,9
2020-03-10,8
2020-03-11,7
2020-03-12,7
2020-03-13,9
2020-03-14,1
2020-03-15,0
2020-03-16,2
2020-03-17,4
2020-03-18,4
2020-03-19,2
2020-03-20,2
2020-03-21,-2
2020-03-22,-5
2020-03-23,-3
2020-03-24,14
2020-03-25,-4
2020-03-26,-10
2020-03-27,-21
2020-03-28,-23
2020-03-29,-29
2020-03-30,-20
2020-03-31,-19
2020-04-01,-23
2020-04-02,-25
2020-04-03,-27
2020-04-04,-29
2020-04-05,-29
2020-04-06,-21
2020-04-07,-24
2020-04-08,-21
2020-04-09,-18
2020-04-10,-46
2020-04-11,-49
2020-04-12,-58
2020-04-13,-61
2020-04-14,-64
2020-04-15,-65
2020-04-16,-64
2020-04-17,-64
2020-04-18,-58
2020-04-19,-56
2020-04-20,-43
2020-04-21,-45
2020-04-22,-45
2020-04-23,-45
2020-04-24,-45
2020-04-25,-49
2020-04-26,-51
2020-04-27,-43
2020-04-28,-41
2020-04-29,-39
2020-04-30,-34
2020-05-01,-41
2020-05-02,-41
2020-05-03,-44
2020-05-04,-33
2020-05-05,-31
2020-05-06,-38
2020-05-07,-29
2020-05-08,-31
2020-05-09,-35
2020-05-10,-36
2020-05-11,-29
2020-05-12,-28
2020-05-13,-30
2020-05-14,-30
2020-05-15,-27
2020-05-16,-28
2020-05-17,-31
2020-05-18,-23
2020-05-19,-28
2020-05-20,-26
2020-05-21,-28
2020-05-22,-22
2020-05-23,-25
2020-05-24,-25
2020-05-25,-18
2020-05-26,-20
2020-05-27,-24
2020-05-28,-21
2020-05-29,-17
2020-05-30,-15
2020-05-31,-17
2020-06-01,-12
2020-06-02,-12
2020-06-03,-13
2020-06-04,-14
2020-06-05,-16
2020-06-06,-13
2020-06-07,-14
2020-06-08,-9
2020-06-09,-12
2020-06-10,-13
2020-06-11,-13
2020-06-12,-12
2020-06-13,-14
2020-06-14,-16
2020-06-15,-10
2020-06-16,-7
2020-06-17,-11
2020-06-18,-14
2020-06-19,-15
2020-06-20,-12
2020-06-21,-11
2020-06-22,-7
2020-06-23,-7
2020-06-24,-9
2020-06-25,-11
2020-06-26,-12
2020-06-27,-14
2020-06-28,-16
2020-06-29,-5
2020-06-30,1
2020-07-01,-5
2020-07-02,-2
2020-07-03,-4
2020-07-04,-12
2020-07-05,-1
2020-07-06,-2
2020-07-07,0
2020-07-08,-5
2020-07-09,-4
2020-07-10,-6
2020-07-11,-6
2020-07-12,-11
2020-07-13,-3
2020-07-14,-2
2020-07-15,-4
2020-07-16,-7
2020-07-17,-5
2020-07-18,-4
2020-07-19,-9
2020-07-20,1
2020-07-21,-3
2020-07-22,-5
2020-07-23,-5
2020-07-24,-3
2020-07-25,-6
2020-07-26,-6
2020-07-27,-3
2020-07-28,-3
2020-07-29,-2
2020-07-30,6
2020-07-31,8
2020-08-01,2
2020-08-02,4
2020-08-03,-10
2020-08-04,1
2020-08-05,5
2020-08-06,2
2020-08-07,0
2020-08-08,1
2020-08-09,6
2020-08-10,5
2020-08-11,-1
2020-08-12,4
2020-08-13,1
2020-08-14,1
2020-08-15,0
2020-08-16,2
2020-08-17,4
2020-08-18,-4
2020-08-19,3
2020-08-20,0
2020-08-21,-3
2020-08-22,-7
2020-08-23,-3
2020-08-24,-3
2020-08-25,1
2020-08-26,-8
2020-08-27,-4
2020-08-28,-8
2020-08-29,-8
2020-08-30,-11
2020-08-31,-2
2020-09-01,-1
2020-09-02,-11
2020-09-03,-8
2020-09-04,-10
2020-09-05,-14
2020-09-06,-17
2020-09-07,-13
2020-09-08,-14
2020-09-09,-19
2020-09-10,-23
2020-09-11,-19
2020-09-12,-28
2020-09-13,-33
2020-09-14,-28
2020-09-15,-27
2020-09-16,-34
2020-09-17,-33
2020-09-18,-34
2020-09-19,-40
2020-09-20,-44
2020-09-21,-36
2020-09-22,-37
2020-09-23,-37
2020-09-24,-47
2020-09-25,-46
2020-09-26,-48
2020-09-27,-50
2020-09-28,-48
2020-09-29,-48
2020-09-30,-41
2020-10-01,-48
2020-10-02,-40
2020-10-03,-44
2020-10-04,-45
2020-10-05,-39
2020-10-06,-39
2020-10-07,-39
2020-10-08,-39
2020-10-09,-41
2020-10-10,-42
2020-10-11,-43
2020-10-12,-37
2020-10-13,-36
2020-10-14,-35
2020-10-15,-34
2020-10-16,-38
2020-10-17,-37
2020-10-18,-38
2020-10-19,-33
2020-10-20,-35
2020-10-21,-31
2020-10-22,-31
2020-10-23,-29
2020-10-24,-32
2020-10-25,-30
2020-10-26,-24
2020-10-27,-23
2020-10-28,-17
2020-10-29,-18
2020-10-30,-14
2020-10-31,-31
2020-11-01,-25
2020-11-02,-27
2020-11-03,-20
2020-11-04,-24
2020-11-05,-22
2020-11-06,-24
2020-11-07,-26
2020-11-08,-27
2020-11-09,-23
2020-11-10,-21
2020-11-11,-21
2020-11-12,-22
2020-11-13,-22
2020-11-14,-30
2020-11-15,-25
2020-11-16,-22
2020-11-17,-21
2020-11-18,-22
2020-11-19,-20
2020-11-20,-17
2020-11-21,-25
2020-11-22,-28
2020-11-23,-23
2020-11-24,-23
2020-11-25,-22
2020-11-26,-16
2020-11-27,-17
2020-11-28,-19
2020-11-29,-24
2020-11-30,-18
2020-12-01,-18
2020-12-02,-17
2020-12-03,-18
2020-12-04,-17
2020-12-05,-22
2020-12-06,-22
2020-12-07,-20
2020-12-08,-19
2020-12-09,-22
2020-12-10,-20
2020-12-11,-19
2020-12-12,-21
2020-12-13,-21
2020-12-14,-20
2020-12-15,-15
2020-12-16,-17
2020-12-17,-19
2020-12-18,-18
2020-12-19,-19
2020-12-20,-18
2020-12-21,-14
2020-12-22,-16
2020-12-23,-13
2020-12-24,-11
2020-12-25,-13
2020-12-26,-19
2020-12-27,-19
