dates,incrementalcount_vaccine_covid_19_administered
2021-03-02,117876
2021-03-05,81935
2021-03-08,152195
2021-03-09,100835
2021-03-10,100111
2021-03-11,137938
2021-03-12,115115
2021-03-13,143846
2021-03-14,149330
2021-03-15,162072
2021-03-16,63243
2021-03-17,123524
2021-03-18,115017
2021-03-19,226470
2021-03-20,83983
2021-03-21,188296
2021-03-22,148572
2021-03-23,162408
2021-03-24,149851
2021-03-25,155152
2021-03-26,85160
2021-03-27,107619
2021-03-28,129153
2021-03-29,117425
2021-03-30,76521
2021-03-31,105996
2021-04-01,151434
2021-04-02,145229
2021-04-03,148207
2021-04-04,122678
2021-04-05,117919
2021-04-06,227586
2021-04-07,232604
2021-04-08,268516
2021-04-09,142281
2021-04-10,143098
2021-04-11,155308
2021-04-12,123730
2021-04-13,116661
2021-04-14,56177
2021-04-15,139186
2021-04-16,108254
2021-04-17,160802
2021-04-18,198160
2021-04-19,134614
2021-04-20,134245
2021-04-21,194373
2021-04-22,155978
2021-04-23,135338
2021-04-24,114807
2021-04-25,204079
2021-04-26,225026
2021-04-27,204545
2021-04-28,186812
2021-04-29,152702
2021-04-30,311070
2021-05-01,144921
2021-05-02,166607
2021-05-03,116890
2021-05-04,65876
2021-05-05,111686
2021-05-06,160936
2021-05-07,160392
2021-05-08,170555
2021-05-09,187466
2021-05-10,129390
2021-05-11,202110
2021-05-12,137968
2021-05-13,96376
2021-05-14,117227
2021-05-15,176967
2021-05-16,179409
2021-05-17,159782
2021-05-18,191459
2021-05-19,205718
2021-05-20,210663
2021-05-21,180291
2021-05-22,175101
2021-05-23,90751
2021-05-24,130930
2021-05-25,169847
2021-05-26,217868
2021-05-27,182397
2021-05-28,139545
2021-05-29,105128
2021-05-30,215516
2021-05-31,164529
2021-06-01,123482
2021-06-02,180692
2021-06-03,116831
2021-06-04,102160
2021-06-05,111739
2021-06-06,134280
2021-06-07,122420
2021-06-08,121787
2021-06-09,139831
2021-06-10,133591
2021-06-11,110739
2021-06-12,100880
2021-06-13,129695
