dates,covid19mobilitytrend_grocerystoreandpharmacy
2020-02-15,0
2020-02-16,-2
2020-02-17,-4
2020-02-18,-3
2020-02-19,-4
2020-02-20,-4
2020-02-21,-3
2020-02-22,-4
2020-02-23,-4
2020-02-24,-6
2020-02-25,-3
2020-02-26,-1
2020-02-27,5
2020-02-28,6
2020-02-29,6
2020-03-01,5
2020-03-02,3
2020-03-03,3
2020-03-04,2
2020-03-05,3
2020-03-06,2
2020-03-07,2
2020-03-08,2
2020-03-09,2
2020-03-10,3
2020-03-11,0
2020-03-12,0
2020-03-13,-1
2020-03-14,0
2020-03-15,4
2020-03-16,2
2020-03-17,-5
2020-03-18,-8
2020-03-19,-12
2020-03-20,-18
2020-03-21,-16
2020-03-22,-18
2020-03-23,-25
2020-03-24,-22
2020-03-25,-19
2020-03-26,-22
2020-03-27,-29
2020-03-28,-24
2020-03-29,-24
2020-03-30,-26
2020-03-31,-26
2020-04-01,-26
2020-04-02,-26
2020-04-03,-32
2020-04-04,-28
2020-04-05,-24
2020-04-06,-25
2020-04-07,-38
2020-04-08,-38
2020-04-09,-37
2020-04-10,-44
2020-04-11,-36
2020-04-12,-34
2020-04-13,-38
2020-04-14,-40
2020-04-15,-39
2020-04-16,-39
2020-04-17,-45
2020-04-18,-42
2020-04-19,-39
2020-04-20,-40
2020-04-21,-39
2020-04-22,-37
2020-04-23,-29
2020-04-24,-41
2020-04-25,-43
2020-04-26,-39
2020-04-27,-35
2020-04-28,-34
2020-04-29,-33
2020-04-30,-33
2020-05-01,-36
2020-05-02,-34
2020-05-03,-32
2020-05-04,-33
2020-05-05,-32
2020-05-06,-31
2020-05-07,-31
2020-05-08,-35
2020-05-09,-31
2020-05-10,-25
2020-05-11,-26
2020-05-12,-21
2020-05-13,-27
2020-05-14,-29
2020-05-15,-32
2020-05-16,-29
2020-05-17,-26
2020-05-18,-25
2020-05-19,-22
2020-05-20,-16
2020-05-21,-10
2020-05-22,4
2020-05-23,-62
2020-05-24,-72
2020-05-25,-65
2020-05-26,-60
2020-05-27,-57
2020-05-28,-28
2020-05-29,-35
2020-05-30,-29
2020-05-31,-9
2020-06-01,-14
2020-06-02,-15
2020-06-03,-15
2020-06-04,-17
2020-06-05,-22
2020-06-06,-20
2020-06-07,-16
2020-06-08,-19
2020-06-09,-19
2020-06-10,-17
2020-06-11,-19
2020-06-12,-26
2020-06-13,-20
2020-06-14,-17
2020-06-15,-20
2020-06-16,-19
2020-06-17,-19
2020-06-18,-21
2020-06-19,-26
2020-06-20,-22
2020-06-21,-10
2020-06-22,-11
2020-06-23,-10
2020-06-24,-11
2020-06-25,-10
2020-06-26,-16
2020-06-27,-12
2020-06-28,-3
2020-06-29,-3
2020-06-30,3
2020-07-01,-10
2020-07-02,-10
2020-07-03,-14
2020-07-04,-12
2020-07-05,-8
2020-07-06,-10
2020-07-07,-9
2020-07-08,-11
2020-07-09,-9
2020-07-10,-15
2020-07-11,-13
2020-07-12,-10
2020-07-13,-12
2020-07-14,-11
2020-07-15,-11
2020-07-16,-11
2020-07-17,-15
2020-07-18,-13
2020-07-19,-10
2020-07-20,-12
2020-07-21,-11
2020-07-22,-12
2020-07-23,-12
2020-07-24,-15
2020-07-25,-13
2020-07-26,-6
2020-07-27,-2
2020-07-28,2
2020-07-29,11
2020-07-30,5
2020-07-31,-23
2020-08-01,-21
2020-08-02,-13
2020-08-03,-14
2020-08-04,-10
2020-08-05,-11
2020-08-06,-11
2020-08-07,-17
2020-08-08,-14
2020-08-09,-9
2020-08-10,-9
2020-08-11,-9
2020-08-12,-9
2020-08-13,-10
2020-08-14,-15
2020-08-15,-13
2020-08-16,-9
2020-08-17,-12
2020-08-18,-11
2020-08-19,-12
2020-08-20,-12
2020-08-21,-16
2020-08-22,-15
2020-08-23,-12
2020-08-24,-14
2020-08-25,-11
2020-08-26,-10
2020-08-27,-4
2020-08-28,-9
2020-08-29,-11
2020-08-30,-7
2020-08-31,-9
2020-09-01,-6
2020-09-02,-8
2020-09-03,-8
2020-09-04,-11
2020-09-05,-9
2020-09-06,-8
2020-09-07,-11
2020-09-08,-9
2020-09-09,-12
2020-09-10,-8
2020-09-11,-10
2020-09-12,-10
2020-09-13,-9
2020-09-14,-13
2020-09-15,-12
2020-09-16,-12
2020-09-17,-12
2020-09-18,-13
2020-09-19,-11
2020-09-20,-11
2020-09-21,-13
2020-09-22,-6
2020-09-23,-1
2020-09-24,-7
2020-09-25,-12
2020-09-26,-12
2020-09-27,-3
2020-09-28,-7
2020-09-29,-6
2020-09-30,-7
2020-10-01,-6
2020-10-02,-5
2020-10-03,-6
2020-10-04,-5
2020-10-05,-8
2020-10-06,-7
2020-10-07,-8
2020-10-08,-7
2020-10-09,-9
2020-10-10,-10
2020-10-11,-7
2020-10-12,-9
2020-10-13,-8
2020-10-14,-9
2020-10-15,-8
2020-10-16,-8
2020-10-17,-9
2020-10-18,-7
2020-10-19,-11
2020-10-20,-10
2020-10-21,-8
2020-10-22,-6
2020-10-23,-7
2020-10-24,-8
2020-10-25,-4
2020-10-26,-6
2020-10-27,0
2020-10-28,0
2020-10-29,-2
2020-10-30,-4
2020-10-31,-6
2020-11-01,-3
2020-11-02,-6
2020-11-03,-5
2020-11-04,-7
2020-11-05,-7
2020-11-06,-9
2020-11-07,-10
2020-11-08,-9
2020-11-09,-11
2020-11-10,-7
2020-11-11,-8
2020-11-12,-8
2020-11-13,-8
2020-11-14,-10
2020-11-15,-8
2020-11-16,-10
2020-11-17,-10
2020-11-18,-9
2020-11-19,-9
2020-11-20,-10
2020-11-21,-12
2020-11-22,-10
2020-11-23,-14
2020-11-24,-11
2020-11-25,-7
2020-11-26,-3
2020-11-27,-4
2020-11-28,-6
2020-11-29,-4
2020-11-30,-6
2020-12-01,-4
2020-12-02,-4
2020-12-03,-3
2020-12-04,-5
2020-12-05,-7
2020-12-06,-6
2020-12-07,-8
2020-12-08,-7
2020-12-09,-7
2020-12-10,-3
2020-12-11,-5
2020-12-12,-7
2020-12-13,-7
2020-12-14,-8
2020-12-15,-7
2020-12-16,-6
2020-12-17,-6
2020-12-18,-7
2020-12-19,-9
2020-12-20,-8
2020-12-21,-11
2020-12-22,-10
2020-12-23,-9
2020-12-24,-4
2020-12-25,-8
2020-12-26,-10
2020-12-27,1
2020-12-28,0
2020-12-29,1
2020-12-30,2
2020-12-31,1
2021-01-01,-2
2021-01-02,-4
2021-01-03,0
2021-01-04,-4
2021-01-05,-2
2021-01-06,-3
2021-01-07,-4
2021-01-08,-6
2021-01-09,-7
2021-01-10,0
2021-01-11,-5
2021-01-12,-5
2021-01-13,-6
2021-01-14,-8
2021-01-15,-12
2021-01-16,-11
2021-01-17,-9
2021-01-18,-11
2021-01-19,-11
2021-01-20,-11
2021-01-21,-12
2021-01-22,-12
2021-01-23,-11
2021-01-24,-10
2021-01-25,-9
2021-01-26,-9
2021-01-27,-2
2021-01-28,-2
2021-01-29,-1
2021-01-30,-4
2021-01-31,0
2021-02-01,1
2021-02-02,4
2021-02-03,5
2021-02-04,6
2021-02-05,7
2021-02-06,7
2021-02-07,7
2021-02-08,9
2021-02-09,11
2021-02-10,15
2021-02-11,12
2021-02-12,11
2021-02-13,9
2021-02-14,14
2021-02-15,12
2021-02-16,12
2021-02-17,13
2021-02-18,12
2021-02-19,13
2021-02-20,10
2021-02-21,13
2021-02-22,10
2021-02-23,9
2021-02-24,12
2021-02-25,17
2021-02-26,15
2021-02-27,13
2021-02-28,24
2021-03-01,24
2021-03-02,24
2021-03-03,23
2021-03-04,22
2021-03-05,20
2021-03-06,18
2021-03-07,19
2021-03-08,17
2021-03-09,17
2021-03-10,19
2021-03-11,18
2021-03-12,12
2021-03-13,16
2021-03-14,21
2021-03-15,18
2021-03-16,16
2021-03-17,18
2021-03-18,18
2021-03-19,19
2021-03-20,16
2021-03-21,20
2021-03-22,16
2021-03-23,16
2021-03-24,18
2021-03-25,22
2021-03-26,21
2021-03-27,20
2021-03-28,29
2021-03-29,26
2021-03-30,25
2021-03-31,27
2021-04-01,27
2021-04-02,29
2021-04-03,27
2021-04-04,27
2021-04-05,26
2021-04-06,25
2021-04-07,27
2021-04-08,26
2021-04-09,27
2021-04-10,28
2021-04-11,40
2021-04-12,50
2021-04-13,22
2021-04-14,18
2021-04-15,13
2021-04-16,15
2021-04-17,9
2021-04-18,15
2021-04-19,14
2021-04-20,16
2021-04-21,17
2021-04-22,14
2021-04-23,17
2021-04-24,10
2021-04-25,21
2021-04-26,19
2021-04-27,23
2021-04-28,26
2021-04-29,25
2021-04-30,28
2021-05-01,21
2021-05-02,29
2021-05-03,27
2021-05-04,29
2021-05-05,28
2021-05-06,25
2021-05-07,29
2021-05-08,24
2021-05-09,34
2021-05-10,39
2021-05-11,49
2021-05-12,63
2021-05-13,12
2021-05-14,8
2021-05-15,7
2021-05-16,19
2021-05-17,19
2021-05-18,20
2021-05-19,19
2021-05-20,21
2021-05-21,20
2021-05-22,20
2021-05-23,24
2021-05-24,22
2021-05-25,26
2021-05-26,27
2021-05-27,33
2021-05-28,32
2021-05-29,31
2021-05-30,33
2021-05-31,32
2021-06-01,35
2021-06-02,35
2021-06-03,33
2021-06-04,32
2021-06-05,30
2021-06-06,33
2021-06-07,30
2021-06-08,31
2021-06-09,30
2021-06-10,33
2021-06-11,29
2021-06-12,27
2021-06-13,29
2021-06-14,28
2021-06-15,28
2021-06-16,28
2021-06-17,25
2021-06-18,25
2021-06-19,23
2021-06-20,26
2021-06-21,24
2021-06-22,24
2021-06-23,24
2021-06-24,28
2021-06-25,26
2021-06-26,24
2021-06-27,36
2021-06-28,35
2021-06-29,30
2021-06-30,31
2021-07-01,33
2021-07-02,32
2021-07-03,31
2021-07-04,34
2021-07-05,32
2021-07-06,32
2021-07-07,32
2021-07-08,31
2021-07-09,31
2021-07-10,29
2021-07-11,36
2021-07-12,34
2021-07-13,35
2021-07-14,36
2021-07-15,34
2021-07-16,32
2021-07-17,32
2021-07-18,49
2021-07-19,46
2021-07-20,13
2021-07-21,12
2021-07-22,10
2021-07-23,12
2021-07-24,16
2021-07-25,27
2021-07-26,25
2021-07-27,33
2021-07-28,34
2021-07-29,32
2021-07-30,29
2021-07-31,28
2021-08-01,36
2021-08-02,35
2021-08-03,35
2021-08-04,34
2021-08-05,33
2021-08-06,31
2021-08-07,30
2021-08-08,33
2021-08-09,33
2021-08-10,37
2021-08-11,34
2021-08-12,32
2021-08-13,29
2021-08-14,28
2021-08-15,33
2021-08-16,30
2021-08-17,31
2021-08-18,29
2021-08-19,25
2021-08-20,26
2021-08-21,27
2021-08-22,29
2021-08-23,27
2021-08-24,28
2021-08-25,34
2021-08-26,40
2021-08-27,38
2021-08-28,42
2021-08-29,39
2021-08-30,36
2021-08-31,36
2021-09-01,37
2021-09-02,36
2021-09-03,38
2021-09-04,38
2021-09-05,36
2021-09-06,34
2021-09-07,33
2021-09-08,35
2021-09-09,36
2021-09-10,37
2021-09-11,37
2021-09-12,35
2021-09-13,33
2021-09-14,32
2021-09-15,33
2021-09-16,33
2021-09-17,34
2021-09-18,31
2021-09-19,32
2021-09-20,30
2021-09-21,32
2021-09-22,40
2021-09-23,39
2021-09-24,29
2021-09-25,27
2021-09-26,34
2021-09-27,39
2021-09-28,39
2021-09-29,38
2021-09-30,39
2021-10-01,41
2021-10-02,40
2021-10-03,38
2021-10-04,35
2021-10-05,36
2021-10-06,36
2021-10-07,37
2021-10-08,37
2021-10-09,36
2021-10-10,39
2021-10-11,35
2021-10-12,34
2021-10-13,34
2021-10-14,33
2021-10-15,34
2021-10-16,29
2021-10-17,34
2021-10-18,32
2021-10-19,27
2021-10-20,30
2021-10-21,30
2021-10-22,30
2021-10-23,29
2021-10-24,29
2021-10-25,33
2021-10-26,33
2021-10-27,42
2021-10-28,41
2021-10-29,40
2021-10-30,39
2021-10-31,39
2021-11-01,40
2021-11-02,39
2021-11-03,39
2021-11-04,40
2021-11-05,38
2021-11-06,37
2021-11-07,39
2021-11-08,37
2021-11-09,36
2021-11-10,39
2021-11-11,36
2021-11-12,37
2021-11-13,34
2021-11-14,34
2021-11-15,33
2021-11-16,34
2021-11-17,34
2021-11-18,34
2021-11-19,34
2021-11-20,31
2021-11-21,33
2021-11-22,32
2021-11-23,31
2021-11-24,36
2021-11-25,41
2021-11-26,39
2021-11-27,34
2021-11-28,47
2021-11-29,45
2021-11-30,45
2021-12-01,45
2021-12-02,44
2021-12-03,44
2021-12-04,40
2021-12-05,45
2021-12-06,40
2021-12-07,39
2021-12-08,40
2021-12-09,41
2021-12-10,40
2021-12-11,38
2021-12-12,41
2021-12-13,38
2021-12-14,39
2021-12-15,37
2021-12-16,38
2021-12-17,38
2021-12-18,33
2021-12-19,39
2021-12-20,35
2021-12-21,36
2021-12-22,37
2021-12-23,39
2021-12-24,39
2021-12-25,34
2021-12-26,41
2021-12-27,49
2021-12-28,49
2021-12-29,49
2021-12-30,52
2021-12-31,51
2022-01-01,42
2022-01-02,48
2022-01-03,47
2022-01-04,49
2022-01-05,49
2022-01-06,47
2022-01-07,47
2022-01-08,43
2022-01-09,47
2022-01-10,47
2022-01-11,45
2022-01-12,45
2022-01-13,45
2022-01-14,39
2022-01-15,36
2022-01-16,43
2022-01-17,41
2022-01-18,38
2022-01-19,42
2022-01-20,42
2022-01-21,38
2022-01-22,46
2022-01-23,44
2022-01-24,42
2022-01-25,46
2022-01-26,44
2022-01-27,51
2022-01-28,50
2022-01-29,51
2022-01-30,49
2022-01-31,48
2022-02-01,50
2022-02-02,54
2022-02-03,50
2022-02-04,49
2022-02-05,45
2022-02-06,45
2022-02-07,45
2022-02-08,44
2022-02-09,43
2022-02-10,48
2022-02-11,46
2022-02-12,44
2022-02-13,45
2022-02-14,43
