dates,covid19mobilitytrend_park
2020-02-15,-1
2020-02-16,0
2020-02-17,3
2020-02-18,3
2020-02-19,8
2020-02-20,-3
2020-02-21,4
2020-02-22,-3
2020-02-23,3
2020-02-24,5
2020-02-25,2
2020-02-26,-3
2020-02-27,-3
2020-02-28,3
2020-02-29,-2
2020-03-01,2
2020-03-02,0
2020-03-03,0
2020-03-04,2
2020-03-05,-2
2020-03-06,-1
2020-03-07,-9
2020-03-08,-2
2020-03-09,0
2020-03-10,4
2020-03-11,4
2020-03-12,-12
2020-03-13,-17
2020-03-14,-14
2020-03-15,-8
2020-03-16,-19
2020-03-17,-25
2020-03-18,-29
2020-03-19,-42
2020-03-20,-59
2020-03-21,-50
2020-03-22,-43
2020-03-23,-51
2020-03-24,-51
2020-03-25,-51
2020-03-26,-61
2020-03-27,-74
2020-03-28,-59
2020-03-29,-49
2020-03-30,-51
2020-03-31,-52
2020-04-01,-52
2020-04-02,-61
2020-04-03,-74
2020-04-04,-61
2020-04-05,-52
2020-04-06,-53
2020-04-07,-64
2020-04-08,-65
2020-04-09,-70
2020-04-10,-80
2020-04-11,-68
2020-04-12,-59
2020-04-13,-61
2020-04-14,-64
2020-04-15,-63
2020-04-16,-69
2020-04-17,-79
2020-04-18,-69
2020-04-19,-61
2020-04-20,-60
2020-04-21,-62
2020-04-22,-63
2020-04-23,-68
2020-04-24,-81
2020-04-25,-72
2020-04-26,-62
2020-04-27,-60
2020-04-28,-61
2020-04-29,-59
2020-04-30,-65
2020-05-01,-77
2020-05-02,-65
2020-05-03,-56
2020-05-04,-57
2020-05-05,-58
2020-05-06,-57
2020-05-07,-65
2020-05-08,-76
2020-05-09,-64
2020-05-10,-54
2020-05-11,-55
2020-05-12,-55
2020-05-13,-57
2020-05-14,-65
2020-05-15,-76
2020-05-16,-64
2020-05-17,-55
2020-05-18,-56
2020-05-19,-57
2020-05-20,-56
2020-05-21,-62
2020-05-22,-71
2020-05-23,-79
2020-05-24,-75
2020-05-25,-73
2020-05-26,-72
2020-05-27,-70
2020-05-28,-61
2020-05-29,-73
2020-05-30,-60
2020-05-31,-35
2020-06-01,-37
2020-06-02,-38
2020-06-03,-39
2020-06-04,-49
2020-06-05,-60
2020-06-06,-50
2020-06-07,-38
2020-06-08,-40
2020-06-09,-41
2020-06-10,-41
2020-06-11,-50
2020-06-12,-62
2020-06-13,-48
2020-06-14,-36
