dates,cumulativecount_medicaltest_conditioncovid_19
2020-02-20,28
2020-02-21,56
2020-02-22,69
2020-02-23,125
2020-02-24,196
2020-02-25,304
2020-02-26,411
2020-02-27,550
2020-02-28,668
2020-02-29,826
2020-03-01,986
2020-03-02,1156
2020-03-03,1382
2020-03-04,1509
2020-03-05,1672
2020-03-06,1945
2020-03-07,2267
2020-03-08,2674
2020-03-09,3183
2020-03-10,3670
2020-03-11,4039
2020-03-12,4626
2020-03-13,5311
2020-03-14,5914
2020-03-15,6911
2020-03-16,8151
2020-03-17,9622
2020-03-18,11553
2020-03-19,13431
2020-03-20,15633
2020-03-21,17661
2020-03-22,20691
2020-03-23,23987
2020-03-24,28416
2020-03-25,34087
2020-03-26,40210
2020-03-27,45575
2020-03-28,51000
2020-03-29,58103
2020-03-30,64719
2020-03-31,72007
2020-04-01,80405
2020-04-02,89732
2020-04-03,99355
2020-04-04,105261
2020-04-05,113906
2020-04-06,120583
2020-04-07,126691
2020-04-08,131542
2020-04-09,136487
2020-04-10,142694
2020-04-11,148338
2020-04-12,156673
2020-04-13,165141
2020-04-14,175815
2020-04-15,183432
2020-04-16,194460
2020-04-17,204287
2020-04-18,213114
2020-04-19,222944
2020-04-20,236039
2020-04-21,247434
2020-04-22,258866
2020-04-23,270614
2020-04-24,280919
2020-04-25,288102
2020-04-26,295275
2020-04-27,304538
2020-04-28,313192
2020-04-29,320293
2020-04-30,328712
2020-05-01,337758
2020-05-02,342428
2020-05-03,349583
2020-05-04,357404
2020-05-05,364882
2020-05-06,373238
2020-05-07,382163
2020-05-08,389241
2020-05-09,392683
2020-05-10,396927
2020-05-11,404516
2020-05-12,411081
2020-05-13,418455
2020-05-14,426035
2020-05-15,431043
2020-05-16,432337
2020-05-17,436433
2020-05-18,443137
2020-05-19,449556
2020-05-20,455093
2020-05-21,460604
2020-05-22,465127
2020-05-23,465736
2020-05-24,469035
2020-05-25,473808
2020-05-26,480226
2020-05-27,486536
2020-05-28,491467
2020-05-29,493158
2020-05-30,494126
2020-05-31,499508
2020-06-01,507262
2020-06-02,518707
2020-06-03,531621
2020-06-04,546074
2020-06-05,562255
2020-06-06,573614
2020-06-07,588334
2020-06-08,602590
2020-06-09,617154
2020-06-10,635171
2020-06-11,650601
2020-06-12,663356
2020-06-13,670097
2020-06-14,678498
2020-06-15,692312
2020-06-16,708022
2020-06-17,723530
2020-06-18,740339
2020-06-19,752697
2020-06-20,758420
2020-06-21,767216
2020-06-22,780565
2020-06-23,799590
2020-06-24,817229
2020-06-25,834982
2020-06-26,850905
2020-06-27,860667
2020-06-28,870355
2020-06-29,890343
2020-06-30,910097
2020-07-01,930726
2020-07-02,954745
2020-07-03,974995
2020-07-04,991403
2020-07-05,1011363
2020-07-06,1035759
2020-07-07,1063127
2020-07-08,1091403
2020-07-09,1119844
2020-07-10,1144340
2020-07-11,1163389
2020-07-12,1183350
2020-07-13,1210372
2020-07-14,1239701
2020-07-15,1267255
2020-07-16,1295365
2020-07-17,1318755
2020-07-18,1336788
2020-07-19,1354469
2020-07-20,1378752
2020-07-21,1405276
2020-07-22,1430847
2020-07-23,1459932
2020-07-24,1482331
2020-07-25,1496837
2020-07-26,1508043
2020-07-27,1535093
2020-07-28,1560613
2020-07-29,1585837
2020-07-30,1606841
2020-07-31,1628826
2020-08-01,1636197
2020-08-02,1645649
2020-08-03,1668092
2020-08-04,1692972
2020-08-05,1717641
2020-08-06,1745336
2020-08-07,1769747
2020-08-08,1777789
2020-08-09,1789220
2020-08-10,1812500
2020-08-11,1838935
2020-08-12,1864063
2020-08-13,1891681
2020-08-14,1911645
2020-08-15,1920418
2020-08-16,1931958
2020-08-17,1956737
2020-08-18,1983380
2020-08-19,2010443
2020-08-20,2037917
2020-08-21,2064069
2020-08-22,2074478
2020-08-23,2086899
2020-08-24,2115147
2020-08-25,2147645
2020-08-26,2180371
2020-08-27,2215316
2020-08-28,2237596
2020-08-29,2247661
2020-08-30,2260358
2020-08-31,2290490
2020-09-01,2317679
2020-09-02,2352073
2020-09-03,2385754
2020-09-04,2416305
2020-09-05,2431467
2020-09-06,2449937
2020-09-07,2489702
2020-09-08,2533348
2020-09-09,2578211
2020-09-10,2624826
2020-09-11,2667305
2020-09-12,2696935
2020-09-13,2730432
2020-09-14,2777220
2020-09-15,2832906
2020-09-16,2885030
2020-09-17,2941686
2020-09-18,2994330
2020-09-19,3035304
2020-09-20,3056975
2020-09-21,3090028
2020-09-22,3150624
2020-09-23,3207881
2020-09-24,3273276
2020-09-25,3333897
2020-09-26,3378450
2020-09-27,3401682
2020-09-28,3409169
2020-09-29,3441805
2020-09-30,3508957
2020-10-01,3572087
2020-10-02,3631464
2020-10-03,3654527
2020-10-04,3679063
2020-10-05,3728502
2020-10-06,3773004
2020-10-07,3819164
2020-10-08,3866007
2020-10-09,3901055
2020-10-10,3912961
2020-10-11,3933917
2020-10-12,3977645
2020-10-13,4019161
2020-10-14,4057561
2020-10-15,4092850
2020-10-16,4125444
2020-10-17,4139622
2020-10-18,4165312
2020-10-19,4204784
2020-10-20,4245087
2020-10-21,4286334
2020-10-22,4319878
2020-10-23,4348944
2020-10-24,4355197
2020-10-25,4375689
2020-10-26,4413949
2020-10-27,4453674
2020-10-28,4487191
2020-10-29,4523433
2020-10-30,4555068
2020-10-31,4562714
2020-11-01,4584108
2020-11-02,4617726
2020-11-03,4656325
2020-11-04,4693812
2020-11-05,4727740
2020-11-06,4757901
2020-11-07,4765927
2020-11-08,4786985
2020-11-09,4820409
2020-11-10,4860333
2020-11-11,4898930
2020-11-12,4937594
2020-11-13,4972014
2020-11-14,4984650
2020-11-15,5007803
2020-11-16,5054278
2020-11-17,5105435
2020-11-18,5148893
2020-11-19,5199257
2020-11-20,5241678
2020-11-21,5256784
2020-11-22,5288567
2020-11-23,5337689
2020-11-24,5392965
2020-11-25,5449434
2020-11-26,5499310
2020-11-27,5545848
2020-11-28,5562025
2020-11-29,5598859
2020-11-30,5654016
2020-12-01,5712859
2020-12-02,5780631
2020-12-03,5841611
2020-12-04,5900490
2020-12-05,5924796
2020-12-06,5964777
2020-12-07,6028775
2020-12-08,6096015
2020-12-09,6167341
2020-12-10,6240926
2020-12-11,6314597
2020-12-12,6355656
2020-12-13,6403862
2020-12-14,6474483
2020-12-15,6554969
2020-12-16,6635684
2020-12-17,6712215
2020-12-18,6786215
2020-12-19,6845705
2020-12-20,6912842
2020-12-21,7001803
2020-12-22,7091851
2020-12-23,7185097
2020-12-24,7278787
2020-12-25,7361571
2020-12-26,7422250
2020-12-27,7490542
2020-12-28,7588609
2020-12-29,7686544
2020-12-30,7788046
2020-12-31,7889431
2021-01-01,7985356
2021-01-02,8061082
2021-01-03,8137910
2021-01-04,8246214
2021-01-05,8360467
2021-01-06,8477553
2021-01-07,8591762
2021-01-08,8706114
2021-01-09,8783876
2021-01-10,8877628
2021-01-11,8999083
2021-01-12,9116516
2021-01-13,9235230
2021-01-14,9356264
2021-01-15,9455693
2021-01-16,9524659
2021-01-17,9586445
2021-01-18,9685717
2021-01-19,9779498
2021-01-20,9869515
2021-01-21,9949641
2021-01-22,10033290
2021-01-23,10063482
2021-01-24,10116442
2021-01-25,10204612
2021-01-26,10286089
2021-01-27,10369551
2021-01-28,10445972
2021-01-29,10517701
2021-01-30,10543753
2021-01-31,10597151
2021-02-01,10686984
2021-02-02,10773185
2021-02-03,10857238
2021-02-04,10939199
2021-02-05,11020962
2021-02-06,11049170
2021-02-07,11101489
2021-02-08,11190391
2021-02-09,11268994
2021-02-10,11344398
2021-02-11,11418903
2021-02-12,11483209
2021-02-13,11507422
2021-02-14,11553217
2021-02-15,11622143
2021-02-16,11693584
2021-02-17,11756358
2021-02-18,11807087
2021-02-19,11868110
2021-02-20,11886740
2021-02-21,11935156
2021-02-22,12002165
2021-02-23,12071645
2021-02-24,12144281
2021-02-25,12212473
2021-02-26,12276615
2021-02-27,12300222
2021-02-28,12352818
2021-03-01,12439978
2021-03-02,12528173
2021-03-03,12619389
2021-03-04,12706584
2021-03-05,12804680
2021-03-06,12844529
2021-03-07,12904916
2021-03-08,12997214
2021-03-09,13084796
2021-03-10,13176000
2021-03-11,13254877
2021-03-12,13335958
2021-03-13,13362322
2021-03-14,13416387
2021-03-15,13496742
2021-03-16,13564284
2021-03-17,13636076
2021-03-18,13695675
2021-03-19,13753717
2021-03-20,13772383
2021-03-21,13817051
2021-03-22,13872948
2021-03-23,13912024
2021-03-24,13953694
2021-03-25,14014627
2021-03-26,14060787
2021-03-27,14077159
2021-03-28,14088310
2021-03-29,14127558
2021-03-30,14167909
2021-03-31,14204657
2021-04-01,14237452
2021-04-02,14269779
