dates,count_medicalconditionincident_covid_19_patientinicu
2020-09-01,125
2020-09-02,125
2020-09-03,118
2020-09-04,123
2020-09-05,133
2020-09-06,137
2020-09-07,138
2020-09-08,145
2020-09-09,151
2020-09-10,153
2020-09-11,142
2020-09-12,139
2020-09-13,152
2020-09-14,146
2020-09-15,144
2020-09-16,143
2020-09-17,166
2020-09-18,156
2020-09-19,164
2020-09-20,169
2020-09-21,176
2020-09-22,183
2020-09-23,169
2020-09-24,201
2020-09-25,208
2020-09-26,222
2020-09-27,228
2020-09-28,222
2020-09-29,248
2020-09-30,251
2020-10-01,240
2020-10-02,251
2020-10-03,260
2020-10-04,264
2020-10-05,270
2020-10-06,276
2020-10-07,281
2020-10-08,282
2020-10-09,270
2020-10-10,276
2020-10-11,275
2020-10-12,274
2020-10-13,285
2020-10-14,267
2020-10-15,268
2020-10-16,264
2020-10-17,256
2020-10-18,243
2020-10-19,258
2020-10-20,265
2020-10-21,258
2020-10-22,245
2020-10-23,235
2020-10-24,232
2020-10-25,236
2020-10-26,227
2020-10-27,215
2020-10-28,211
2020-10-29,205
2020-10-30,201
2020-10-31,186
2020-11-01,190
2020-11-02,198
2020-11-03,188
2020-11-04,181
2020-11-05,175
2020-11-06,157
2020-11-07,158
2020-11-08,166
2020-11-09,162
2020-11-10,155
2020-11-11,155
2020-11-12,144
2020-11-13,142
2020-11-14,141
2020-11-15,146
2020-11-16,139
2020-11-17,139
2020-11-18,140
2020-11-19,137
2020-11-20,143
2020-11-21,135
2020-11-22,132
2020-11-23,125
2020-11-24,125
2020-11-25,121
2020-11-26,114
2020-11-27,114
2020-11-28,107
2020-11-29,105
2020-11-30,103
2020-12-01,100
2020-12-02,99
2020-12-03,106
2020-12-04,114
2020-12-05,107
2020-12-06,116
2020-12-07,113
2020-12-08,114
2020-12-09,112
2020-12-10,111
2020-12-11,113
2020-12-12,119
2020-12-13,116
2020-12-14,120
2020-12-15,119
2020-12-16,127
2020-12-17,130
2020-12-18,129
2020-12-19,144
2020-12-20,146
2020-12-21,151
2020-12-22,148
2020-12-23,148
2020-12-24,153
2020-12-25,174
2020-12-26,167
2020-12-27,184
2020-12-28,186
2020-12-29,200
2020-12-30,205
2020-12-31,221
2021-01-01,225
2021-01-02,219
2021-01-03,255
2021-01-04,260
2021-01-05,273
2021-01-06,273
2021-01-07,280
2021-01-08,292
2021-01-09,296
2021-01-10,303
2021-01-11,318
2021-01-12,313
2021-01-13,317
2021-01-14,329
2021-01-15,324
2021-01-16,316
2021-01-17,343
2021-01-18,345
2021-01-19,364
2021-01-20,374
2021-01-21,387
2021-01-22,395
2021-01-23,406
2021-01-24,396
2021-01-25,392
2021-01-26,401
2021-01-27,395
2021-01-28,401
2021-01-29,420
2021-01-30,388
2021-01-31,394
2021-02-01,398
2021-02-02,412
2021-02-03,402
2021-02-04,393
2021-02-05,393
2021-02-06,408
2021-02-07,410
2021-02-08,404
2021-02-09,388
2021-02-10,389
2021-02-11,374
2021-02-12,364
2021-02-13,375
2021-02-14,362
2021-02-15,373
2021-02-16,349
2021-02-17,357
2021-02-18,334
2021-02-19,344
2021-02-20,325
2021-02-21,320
2021-02-22,320
2021-02-23,305
2021-02-24,296
2021-02-25,293
2021-02-26,294
2021-02-27,293
2021-02-28,283
2021-03-01,267
2021-03-02,259
2021-03-03,253
2021-03-04,258
2021-03-05,258
2021-03-06,262
2021-03-07,264
2021-03-08,263
2021-03-09,253
2021-03-10,245
2021-03-11,253
2021-03-12,254
2021-03-13,258
2021-03-14,269
2021-03-15,255
2021-03-16,269
2021-03-17,254
2021-03-18,245
2021-03-19,238
2021-03-20,244
2021-03-21,247
2021-03-22,242
2021-03-23,245
2021-03-24,233
2021-03-25,243
2021-03-26,232
2021-03-27,227
2021-03-28,230
2021-03-29,227
2021-03-30,214
2021-03-31,220
2021-04-01,206
2021-04-02,189
2021-04-03,188
2021-04-04,189
2021-04-05,189
2021-04-06,180
2021-04-07,167
2021-04-08,160
2021-04-09,159
2021-04-10,151
2021-04-11,151
2021-04-12,140
2021-04-13,127
2021-04-14,125
2021-04-15,120
2021-04-16,120
2021-04-17,115
2021-04-18,110
2021-04-19,104
2021-04-20,100
2021-04-21,97
2021-04-22,95
2021-04-23,90
2021-04-24,89
2021-04-25,87
2021-04-26,79
2021-04-27,74
2021-04-28,74
2021-04-29,64
2021-04-30,64
2021-05-01,65
2021-05-02,60
2021-05-03,63
2021-05-04,55
2021-05-05,55
2021-05-06,53
2021-05-07,50
2021-05-08,49
2021-05-09,49
2021-05-10,46
2021-05-11,44
2021-05-12,42
2021-05-13,40
2021-05-14,40
2021-05-15,40
2021-05-16,41
2021-05-17,40
2021-05-18,38
2021-05-19,38
2021-05-20,40
2021-05-21,38
2021-05-22,39
2021-05-23,39
2021-05-24,38
2021-05-25,37
2021-05-26,35
2021-05-27,33
2021-05-28,33
2021-05-29,32
2021-05-30,31
2021-05-31,32
2021-06-01,30
2021-06-02,27
2021-06-03,27
2021-06-04,26
2021-06-05,25
2021-06-06,25
2021-06-07,22
2021-06-08,21
2021-06-09,21
2021-06-10,22
2021-06-11,22
2021-06-12,21
2021-06-13,20
2021-06-14,20
2021-06-15,18
2021-06-16,16
2021-06-17,17
2021-06-18,17
2021-06-19,17
2021-06-20,17
2021-06-21,18
2021-06-22,18
2021-06-23,18
2021-06-24,15
2021-06-25,16
2021-06-26,17
2021-06-27,16
2021-06-28,16
2021-06-29,16
2021-06-30,13
2021-07-01,15
2021-07-02,14
2021-07-03,14
2021-07-04,14
2021-07-05,15
2021-07-06,15
2021-07-07,16
2021-07-08,15
2021-07-09,16
2021-07-10,15
2021-07-11,17
2021-07-12,15
2021-07-13,14
2021-07-14,16
2021-07-15,16
2021-07-16,18
2021-07-17,18
2021-07-18,16
2021-07-19,16
2021-07-20,17
2021-07-21,18
2021-07-22,22
2021-07-23,22
2021-07-24,21
2021-07-25,22
2021-07-26,33
2021-07-27,32
2021-07-28,32
2021-07-29,29
2021-07-30,33
2021-07-31,35
2021-08-01,36
2021-08-02,44
2021-08-03,54
2021-08-04,58
2021-08-05,62
2021-08-06,65
2021-08-07,66
2021-08-08,73
2021-08-09,89
2021-08-10,85
2021-08-11,87
2021-08-12,91
2021-08-13,98
2021-08-14,110
2021-08-15,119
2021-08-16,121
2021-08-17,126
2021-08-18,142
2021-08-19,139
2021-08-20,143
2021-08-21,151
2021-08-22,153
2021-08-23,160
2021-08-24,163
2021-08-25,178
2021-08-26,174
2021-08-27,179
2021-08-28,182
2021-08-29,186
2021-08-30,199
2021-08-31,205
2021-09-01,206
2021-09-02,199
2021-09-03,188
2021-09-04,202
2021-09-05,206
2021-09-06,211
2021-09-07,221
2021-09-08,228
2021-09-09,235
2021-09-10,243
2021-09-11,243
2021-09-12,243
2021-09-13,248
2021-09-14,252
2021-09-15,239
2021-09-16,232
2021-09-17,240
2021-09-18,243
2021-09-19,244
2021-09-20,248
2021-09-21,255
2021-09-22,260
2021-09-23,270
2021-09-24,276
2021-09-25,286
2021-09-26,280
2021-09-27,278
2021-09-28,278
2021-09-29,264
2021-09-30,265
2021-10-01,244
2021-10-02,255
2021-10-03,247
2021-10-04,243
2021-10-05,235
2021-10-06,234
2021-10-07,222
2021-10-08,225
2021-10-09,222
2021-10-10,221
2021-10-11,216
2021-10-12,216
2021-10-13,208
2021-10-14,201
2021-10-15,192
2021-10-16,188
2021-10-17,182
2021-10-18,185
2021-10-19,179
2021-10-20,178
2021-10-21,175
2021-10-22,173
2021-10-23,168
2021-10-24,165
2021-10-25,156
2021-10-26,151
2021-10-27,154
2021-10-28,148
2021-10-29,150
2021-10-30,141
2021-10-31,147
2021-11-01,139
2021-11-02,136
2021-11-03,130
2021-11-04,122
2021-11-05,118
2021-11-06,120
2021-11-07,119
2021-11-08,119
2021-11-09,116
2021-11-10,111
2021-11-11,111
2021-11-12,109
2021-11-13,110
2021-11-14,109
2021-11-15,103
2021-11-16,97
2021-11-17,102
2021-11-18,99
2021-11-19,89
2021-11-20,88
2021-11-21,86
2021-11-22,91
2021-11-23,89
2021-11-24,83
2021-11-25,79
2021-11-26,80
2021-11-27,79
2021-11-28,79
2021-11-29,78
2021-11-30,76
2021-12-01,73
2021-12-02,74
2021-12-03,74
2021-12-04,71
2021-12-05,72
2021-12-06,71
2021-12-07,67
2021-12-08,62
2021-12-09,61
2021-12-10,59
2021-12-11,56
2021-12-12,54
2021-12-13,56
2021-12-14,56
2021-12-15,54
2021-12-16,53
2021-12-17,52
2021-12-18,48
2021-12-19,48
2021-12-20,46
2021-12-21,42
2021-12-22,43
2021-12-23,46
2021-12-24,43
2021-12-25,42
2021-12-26,45
2021-12-27,43
2021-12-28,46
2021-12-29,43
2021-12-30,43
2021-12-31,42
2022-01-01,42
2022-01-02,43
2022-01-03,42
2022-01-04,46
2022-01-05,48
2022-01-06,50
2022-01-07,52
2022-01-08,57
2022-01-09,61
2022-01-10,69
2022-01-11,74
2022-01-12,78
2022-01-13,81
2022-01-14,95
2022-01-15,109
2022-01-16,114
2022-01-17,118
2022-01-18,146
2022-01-19,143
2022-01-20,161
2022-01-21,180
2022-01-22,202
2022-01-23,211
2022-01-24,222
2022-01-25,236
2022-01-26,243
2022-01-27,276
2022-01-28,280
2022-01-29,293
2022-01-30,321
2022-01-31,317
2022-02-01,338
2022-02-02,345
2022-02-03,343
2022-02-04,349
2022-02-05,358
2022-02-06,361
2022-02-07,368
2022-02-08,348
2022-02-09,325
2022-02-10,325
2022-02-11,316
2022-02-12,305
2022-02-13,322
2022-02-14,334
2022-02-15,324
2022-02-16,309
2022-02-17,298
2022-02-18,289
2022-02-19,307
2022-02-20,309
2022-02-21,291
2022-02-22,288
2022-02-23,269
2022-02-24,269
2022-02-25,263
2022-02-26,254
2022-02-27,261
2022-02-28,256
2022-03-01,243
2022-03-02,231
2022-03-03,221
2022-03-04,218
2022-03-05,211
2022-03-06,208
2022-03-07,193
2022-03-08,187
2022-03-09,192
2022-03-10,188
2022-03-11,178
2022-03-12,172
2022-03-13,173
2022-03-14,170
2022-03-15,160
2022-03-16,165
2022-03-17,161
2022-03-18,162
