dates,incrementalcount_vaccine_covid_19_administered
2020-12-20,7397
2020-12-21,24923
2020-12-22,44669
2020-12-23,62918
2020-12-24,73435
2020-12-25,38518
2020-12-26,32618
2020-12-27,104577
2020-12-28,135043
2020-12-29,156345
2020-12-30,153193
2020-12-31,158602
2021-01-01,71437
2021-01-02,71745
2021-01-03,149770
2021-01-04,152214
2021-01-05,125226
2021-01-06,103378
2021-01-07,116074
2021-01-08,66470
2021-01-09,44578
2021-01-10,43651
2021-01-11,40440
2021-01-12,59751
2021-01-13,108952
2021-01-14,125322
2021-01-15,66720
2021-01-16,55488
2021-01-17,153044
2021-01-18,190259
2021-01-19,210749
2021-01-20,220688
2021-01-21,234491
2021-01-22,109068
2021-01-23,93564
2021-01-24,209861
2021-01-25,220471
2021-01-26,205186
2021-01-27,203059
2021-01-28,210207
2021-01-29,101498
2021-01-30,77162
2021-01-31,132837
2021-02-01,117877
2021-02-02,101183
2021-02-03,111755
2021-02-04,130737
2021-02-05,62754
2021-02-06,43856
2021-02-07,122826
2021-02-08,124112
2021-02-09,133942
2021-02-10,142887
2021-02-11,153292
2021-02-12,76709
2021-02-13,57907
2021-02-14,144003
2021-02-15,157274
2021-02-16,161727
2021-02-17,137630
2021-02-18,148903
2021-02-19,77839
2021-02-20,60375
2021-02-21,157888
2021-02-22,165659
2021-02-23,147820
2021-02-24,124216
2021-02-25,116542
2021-02-26,57960
2021-02-27,39551
2021-02-28,96239
2021-03-01,107198
2021-03-02,106006
2021-03-03,108830
2021-03-04,118850
2021-03-05,57838
2021-03-06,36073
2021-03-07,104005
2021-03-08,100685
2021-03-09,103362
2021-03-10,82057
2021-03-11,92407
2021-03-12,52717
2021-03-13,33195
2021-03-14,94930
2021-03-15,98434
2021-03-16,90241
2021-03-17,76716
2021-03-18,74176
2021-03-19,34940
2021-03-20,20531
2021-03-21,53683
2021-03-22,54125
2021-03-23,10149
2021-03-24,57570
2021-03-25,45715
2021-03-26,17522
2021-03-27,6057
2021-03-28,6725
2021-03-29,36938
2021-03-30,30354
2021-03-31,27657
2021-04-01,26926
2021-04-02,11079
2021-04-03,4416
2021-04-04,32451
2021-04-05,31645
2021-04-06,25830
2021-04-07,24249
2021-04-08,26448
2021-04-09,9870
2021-04-10,5160
2021-04-11,23294
2021-04-12,22174
2021-04-13,10801
2021-04-14,8961
2021-04-15,1282
2021-04-16,10075
2021-04-17,2797
2021-04-18,14532
2021-04-19,13542
2021-04-20,13178
2021-04-21,13494
2021-04-22,13644
2021-04-23,6160
2021-04-24,2059
2021-04-25,11754
2021-04-26,13368
2021-04-27,11137
2021-04-28,11839
2021-04-29,11675
2021-04-30,5128
2021-05-01,1353
2021-05-02,9317
2021-05-03,9370
2021-05-04,8332
2021-05-05,7385
2021-05-06,6791
2021-05-07,4356
2021-05-08,752
2021-05-09,7602
2021-05-10,7615
2021-05-11,6505
2021-05-12,5376
2021-05-13,5732
2021-05-14,2474
2021-05-15,519
2021-05-16,1735
2021-05-17,1151
2021-05-18,6903
2021-05-19,7276
2021-05-20,6191
2021-05-21,2608
2021-05-22,602
2021-05-23,5488
2021-05-24,5739
2021-05-25,4410
2021-05-26,3919
