dates,incrementalcount_medicalconditionincident_covid_19_patientdeceased
2020-01-03,0
2020-01-04,0
2020-01-05,0
2020-01-06,0
2020-01-07,0
2020-01-08,0
2020-01-09,0
2020-01-10,0
2020-01-11,0
2020-01-12,0
2020-01-13,0
2020-01-14,0
2020-01-15,0
2020-01-16,0
2020-01-17,0
2020-01-18,0
2020-01-19,0
2020-01-20,0
2020-01-21,0
2020-01-22,0
2020-01-23,0
2020-01-24,0
2020-01-25,0
2020-01-26,0
2020-01-27,0
2020-01-28,0
2020-01-29,0
2020-01-30,0
2020-01-31,0
2020-02-01,0
2020-02-02,0
2020-02-03,0
2020-02-04,0
2020-02-05,0
2020-02-06,0
2020-02-07,0
2020-02-08,0
2020-02-09,0
2020-02-10,0
2020-02-11,0
2020-02-12,0
2020-02-13,0
2020-02-14,0
2020-02-15,0
2020-02-16,0
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,0
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,0
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,0
2020-03-02,0
2020-03-03,0
2020-03-04,0
2020-03-05,0
2020-03-06,0
2020-03-07,0
2020-03-08,0
2020-03-09,0
2020-03-10,0
2020-03-11,0
2020-03-12,0
2020-03-13,0
2020-03-14,0
2020-03-15,0
2020-03-16,0
2020-03-17,0
2020-03-18,0
2020-03-19,0
2020-03-20,0
2020-03-21,1
2020-03-22,0
2020-03-23,0
2020-03-24,0
2020-03-25,3
2020-03-26,1
2020-03-27,5
2020-03-28,2
2020-03-29,1
2020-03-30,3
2020-03-31,1
2020-04-01,4
2020-04-02,8
2020-04-03,9
2020-04-04,5
2020-04-05,6
2020-04-06,7
2020-04-07,8
2020-04-08,8
2020-04-09,8
2020-04-10,9
2020-04-11,8
2020-04-12,6
2020-04-13,6
2020-04-14,9
2020-04-15,8
2020-04-16,13
2020-04-17,7
2020-04-18,9
2020-04-19,11
2020-04-20,8
2020-04-21,6
2020-04-22,10
2020-04-23,3
2020-04-24,4
2020-04-25,3
2020-04-26,3
2020-04-27,2
2020-04-28,4
2020-04-29,5
2020-04-30,6
2020-05-01,6
2020-05-02,4
2020-05-03,3
2020-05-04,3
2020-05-05,3
2020-05-06,2
2020-05-07,1
2020-05-08,1
2020-05-09,6
2020-05-10,3
2020-05-11,4
2020-05-12,5
2020-05-13,3
2020-05-14,3
2020-05-15,3
2020-05-16,0
2020-05-17,3
2020-05-18,4
2020-05-19,3
2020-05-20,2
2020-05-21,1
2020-05-22,0
2020-05-23,0
2020-05-24,0
2020-05-25,1
2020-05-26,2
2020-05-27,0
2020-05-28,2
2020-05-29,1
2020-05-30,0
2020-05-31,0
2020-06-01,0
2020-06-02,3
2020-06-03,2
2020-06-04,1
2020-06-05,0
2020-06-06,1
2020-06-07,4
2020-06-08,2
2020-06-09,0
2020-06-10,1
2020-06-11,1
2020-06-12,0
2020-06-13,0
2020-06-14,1
2020-06-15,2
2020-06-16,0
2020-06-17,1
2020-06-18,0
2020-06-19,0
2020-06-20,1
2020-06-21,1
2020-06-22,0
2020-06-23,1
2020-06-24,2
2020-06-25,3
2020-06-26,4
2020-06-27,3
2020-06-28,3
2020-06-29,2
2020-06-30,0
2020-07-01,1
2020-07-02,3
2020-07-03,1
2020-07-04,3
2020-07-05,5
2020-07-06,2
2020-07-07,8
2020-07-08,5
2020-07-09,5
2020-07-10,5
2020-07-11,4
2020-07-12,5
2020-07-13,7
2020-07-14,4
2020-07-15,7
2020-07-16,6
2020-07-17,9
2020-07-18,12
2020-07-19,8
2020-07-20,10
2020-07-21,12
2020-07-22,9
2020-07-23,6
2020-07-24,16
2020-07-25,8
2020-07-26,7
2020-07-27,10
2020-07-28,7
2020-07-29,8
2020-07-30,15
2020-07-31,15
2020-08-01,14
2020-08-02,14
2020-08-03,12
2020-08-04,15
2020-08-05,11
2020-08-06,10
2020-08-07,9
2020-08-08,12
2020-08-09,13
2020-08-10,8
2020-08-11,15
2020-08-12,11
2020-08-13,16
2020-08-14,16
2020-08-15,12
2020-08-16,10
2020-08-17,20
2020-08-18,4
2020-08-19,14
2020-08-20,12
2020-08-21,14
2020-08-22,13
2020-08-23,10
2020-08-24,13
2020-08-25,16
2020-08-26,19
2020-08-27,11
2020-08-28,11
2020-08-29,13
2020-08-30,5
2020-08-31,14
2020-09-01,23
2020-09-02,15
2020-09-03,13
2020-09-04,16
2020-09-05,12
2020-09-06,15
2020-09-07,12
2020-09-08,17
2020-09-09,20
2020-09-10,15
2020-09-11,14
2020-09-12,20
2020-09-13,15
2020-09-14,17
2020-09-15,20
2020-09-16,16
2020-09-17,26
2020-09-18,17
2020-09-19,21
2020-09-20,28
2020-09-21,21
2020-09-22,32
2020-09-23,25
2020-09-24,25
2020-09-25,31
2020-09-26,29
2020-09-27,27
2020-09-28,31
2020-09-29,29
2020-09-30,35
2020-10-01,37
2020-10-02,46
2020-10-03,25
2020-10-04,38
2020-10-05,37
2020-10-06,27
2020-10-07,45
2020-10-08,26
2020-10-09,47
2020-10-10,40
2020-10-11,35
2020-10-12,45
2020-10-13,30
2020-10-14,37
2020-10-15,34
2020-10-16,32
2020-10-17,35
2020-10-18,32
2020-10-19,33
2020-10-20,31
2020-10-21,20
2020-10-22,25
2020-10-23,29
2020-10-24,26
2020-10-25,26
2020-10-26,34
2020-10-27,28
2020-10-28,28
2020-10-29,10
2020-10-30,19
2020-10-31,12
2020-11-01,25
2020-11-02,19
2020-11-03,15
2020-11-04,26
2020-11-05,15
2020-11-06,14
2020-11-07,16
2020-11-08,8
2020-11-09,7
2020-11-10,8
2020-11-11,10
2020-11-12,7
2020-11-13,12
2020-11-14,5
2020-11-15,11
2020-11-16,14
2020-11-17,9
2020-11-18,12
2020-11-19,7
2020-11-20,8
2020-11-21,6
2020-11-22,12
2020-11-23,16
2020-11-24,7
2020-11-25,5
2020-11-26,5
2020-11-27,9
2020-11-28,7
2020-11-29,9
2020-11-30,10
2020-12-01,6
2020-12-02,10
2020-12-03,5
2020-12-04,10
2020-12-05,9
2020-12-06,10
2020-12-07,8
2020-12-08,7
2020-12-09,12
2020-12-10,13
2020-12-11,13
2020-12-12,11
2020-12-13,16
2020-12-14,9
2020-12-15,11
2020-12-16,15
2020-12-17,15
2020-12-18,17
2020-12-19,16
2020-12-20,20
2020-12-21,18
2020-12-22,16
2020-12-23,13
2020-12-24,25
2020-12-25,15
2020-12-26,21
2020-12-27,23
2020-12-28,21
2020-12-29,32
2020-12-30,25
2020-12-31,16
2021-01-01,36
2021-01-02,34
2021-01-03,27
2021-01-04,26
2021-01-05,38
2021-01-06,23
2021-01-07,43
2021-01-08,48
2021-01-09,46
2021-01-10,20
2021-01-11,43
2021-01-12,28
2021-01-13,55
2021-01-14,57
2021-01-15,59
2021-01-16,52
2021-01-17,47
2021-01-18,56
2021-01-19,46
2021-01-20,43
2021-01-21,57
2021-01-22,47
2021-01-23,65
2021-01-24,52
2021-01-25,75
2021-01-26,60
2021-01-27,53
2021-01-28,61
2021-01-29,49
2021-01-30,45
2021-01-31,38
2021-02-01,51
2021-02-02,46
2021-02-03,61
2021-02-04,57
2021-02-05,48
2021-02-06,34
2021-02-07,51
2021-02-08,44
2021-02-09,30
2021-02-10,42
2021-02-11,32
2021-02-12,30
2021-02-13,41
2021-02-14,29
2021-02-15,37
2021-02-16,16
2021-02-17,42
2021-02-18,27
2021-02-19,35
2021-02-20,22
2021-02-21,26
2021-02-22,25
2021-02-23,15
2021-02-24,35
2021-02-25,27
2021-02-26,23
2021-02-27,22
2021-02-28,30
2021-03-01,21
2021-03-02,18
2021-03-03,21
2021-03-04,17
2021-03-05,17
2021-03-06,18
2021-03-07,20
2021-03-08,16
2021-03-09,21
2021-03-10,15
2021-03-11,17
2021-03-12,18
2021-03-13,12
2021-03-14,16
2021-03-15,26
2021-03-16,17
2021-03-17,16
2021-03-18,14
2021-03-19,9
2021-03-20,12
2021-03-21,7
2021-03-22,14
2021-03-23,13
2021-03-24,14
2021-03-25,10
2021-03-26,9
2021-03-27,11
2021-03-28,6
2021-03-29,13
2021-03-30,11
2021-03-31,13
2021-04-01,14
2021-04-02,8
2021-04-03,15
2021-04-04,7
2021-04-05,8
2021-04-06,6
2021-04-07,8
2021-04-08,9
2021-04-09,9
2021-04-10,10
2021-04-11,9
2021-04-12,6
2021-04-13,6
2021-04-14,13
2021-04-15,3
2021-04-16,3
2021-04-17,5
2021-04-18,7
2021-04-19,4
2021-04-20,3
2021-04-21,4
2021-04-22,2
2021-04-23,2
2021-04-24,5
2021-04-25,4
2021-04-26,1
2021-04-27,3
2021-04-28,6
2021-04-29,0
2021-04-30,2
2021-05-01,2
2021-05-02,2
2021-05-03,1
2021-05-04,3
2021-05-05,2
2021-05-06,2
2021-05-07,2
2021-05-08,2
2021-05-09,1
2021-05-10,1
2021-05-11,2
2021-05-12,1
2021-05-13,1
2021-05-14,2
2021-05-15,0
2021-05-16,1
2021-05-17,1
2021-05-18,3
2021-05-19,0
2021-05-20,1
2021-05-21,0
2021-05-22,2
2021-05-23,0
2021-05-24,1
2021-05-25,1
2021-05-26,1
2021-05-27,0
2021-05-28,2
2021-05-29,1
2021-05-30,0
2021-05-31,0
2021-06-01,0
2021-06-02,2
2021-06-03,0
2021-06-04,1
2021-06-05,0
2021-06-06,1
2021-06-07,0
2021-06-08,1
2021-06-09,1
2021-06-10,1
2021-06-11,0
2021-06-12,0
2021-06-13,0
2021-06-14,1
2021-06-15,0
2021-06-16,0
2021-06-17,1
2021-06-18,0
2021-06-19,0
2021-06-20,1
2021-06-21,0
2021-06-22,0
2021-06-23,0
2021-06-24,0
2021-06-25,0
2021-06-26,1
2021-06-27,0
2021-06-28,0
2021-06-29,0
2021-06-30,0
2021-07-01,0
2021-07-02,0
2021-07-03,0
2021-07-04,0
2021-07-05,0
2021-07-06,0
2021-07-07,0
2021-07-08,1
2021-07-09,2
2021-07-10,0
2021-07-11,2
2021-07-12,3
2021-07-13,2
2021-07-14,0
2021-07-15,3
2021-07-16,1
2021-07-17,1
2021-07-18,2
2021-07-19,3
2021-07-20,2
2021-07-21,2
2021-07-22,3
2021-07-23,1
2021-07-24,0
2021-07-25,3
2021-07-26,4
2021-07-27,1
2021-07-28,1
2021-07-29,6
2021-07-30,6
2021-07-31,2
2021-08-01,6
2021-08-02,9
2021-08-03,9
2021-08-04,10
2021-08-05,5
2021-08-06,16
2021-08-07,14
2021-08-08,12
2021-08-09,19
2021-08-10,11
2021-08-11,17
2021-08-12,16
2021-08-13,19
2021-08-14,24
2021-08-15,18
2021-08-16,20
