dates,covid19mobilitytrend_localbusiness
2020-02-15,-3
2020-02-16,-2
2020-02-17,-5
2020-02-18,-5
2020-02-19,-5
2020-02-20,-3
2020-02-21,-4
2020-02-22,-4
2020-02-23,-4
2020-02-24,-7
2020-02-25,-9
2020-02-26,-12
2020-02-27,-12
2020-02-28,-19
2020-02-29,-12
2020-03-01,-7
2020-03-02,-10
2020-03-03,-9
2020-03-04,-10
2020-03-05,-10
2020-03-06,-16
2020-03-07,-13
2020-03-08,-11
2020-03-09,-14
2020-03-10,-14
2020-03-11,-15
2020-03-12,-17
2020-03-13,-26
2020-03-14,-24
2020-03-15,-16
2020-03-16,-20
2020-03-17,-21
2020-03-18,-29
2020-03-19,-33
2020-03-20,-44
2020-03-21,-35
2020-03-22,-33
2020-03-23,-33
2020-03-24,-34
2020-03-25,-32
2020-03-26,-42
2020-03-27,-61
2020-03-28,-51
2020-03-29,-45
2020-03-30,-45
2020-03-31,-43
2020-04-01,-44
2020-04-02,-44
2020-04-03,-55
2020-04-04,-46
2020-04-05,-39
2020-04-06,-42
2020-04-07,-43
2020-04-08,-44
2020-04-09,-43
2020-04-10,-50
2020-04-11,-38
2020-04-12,-33
2020-04-13,-36
2020-04-14,-35
2020-04-15,-34
2020-04-16,-36
2020-04-17,-48
2020-04-18,-37
2020-04-19,-32
2020-04-20,-31
2020-04-21,-30
2020-04-22,-27
2020-04-23,-32
2020-04-24,-60
2020-04-25,-52
2020-04-26,-44
2020-04-27,-45
2020-04-28,-44
2020-04-29,-45
2020-04-30,-46
2020-05-01,-55
2020-05-02,-49
2020-05-03,-42
2020-05-04,-43
2020-05-05,-43
2020-05-06,-44
2020-05-07,-41
2020-05-08,-46
2020-05-09,-38
2020-05-10,-33
2020-05-11,-35
2020-05-12,-37
2020-05-13,-39
2020-05-14,-40
2020-05-15,-49
2020-05-16,-41
2020-05-17,-33
2020-05-18,-34
2020-05-19,-34
2020-05-20,-31
2020-05-21,-32
2020-05-22,-41
2020-05-23,-29
2020-05-24,-34
2020-05-25,-33
2020-05-26,-32
